signal,domain,mode,buffer_size,overload,trial,snr_db,mse,max_wait_ms,deriv_ratio,drops,rpeak_f1,rpeak_precision,rpeak_recall,rpeak_timing_ms,spectral_correlation
ecg_100,ecg,LTTB_OFFLINE,256,6,1,30.6771,1.108763e-04,0.0000,0.9442,1245,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_105,ecg,DROP,128,3,0,33.0835,7.301458e-05,0.0023,0.8995,963,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,RANDOM_DROP,128,3,0,23.0411,7.373059e-04,0.0075,0.8641,965,0.9333,1.0000,0.8750,2.7778,-1.0000
ecg_105,ecg,DROP_MIDDLE,128,3,0,33.8152,6.169444e-05,0.0042,0.9045,957,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_105,ecg,DROP_LOW_VARIANCE,128,3,0,33.2851,6.970335e-05,0.0036,0.8492,961,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,ADAPTIVE,128,3,0,36.3933,3.407500e-05,0.1488,0.9399,772,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_105,ecg,LEGACY_IMPORTANCE,128,3,0,33.7501,6.262607e-05,0.0079,0.9132,959,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_105,ecg,IMP_FIRST_ORDER,128,3,0,33.7244,6.299725e-05,0.0236,0.9108,963,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_105,ecg,IMP_WINDOWED_ENERGY,128,3,0,33.2247,7.067943e-05,0.0104,0.8658,946,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_COMPOSITE,128,3,0,34.0379,5.860971e-05,0.0068,0.8963,964,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_ADAPTIVE,128,3,0,34.2530,5.577810e-05,0.0197,0.8915,967,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_INTERP_ERROR,128,3,0,42.9971,7.448249e-06,0.0080,0.9873,965,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_INTERP_COMPOSITE,128,3,0,42.9502,7.529077e-06,0.0518,0.9868,962,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,RDP_OFFLINE,128,3,0,44.1842,5.666858e-06,0.0000,0.9911,965,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,LTTB_OFFLINE,128,3,0,38.2443,2.225000e-05,0.0000,0.9702,965,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_105,ecg,DROP,128,3,1,33.2719,6.991528e-05,0.0024,0.9050,967,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,RANDOM_DROP,128,3,1,25.2491,4.434585e-04,0.0075,0.8759,969,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_105,ecg,DROP_MIDDLE,128,3,1,33.4675,6.683576e-05,0.0015,0.8990,969,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,DROP_LOW_VARIANCE,128,3,1,33.4283,6.744160e-05,0.0050,0.8473,968,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,ADAPTIVE,128,3,1,36.1111,3.636250e-05,0.1239,0.9327,785,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,LEGACY_IMPORTANCE,128,3,1,34.0295,5.872359e-05,0.0545,0.9149,946,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_105,ecg,IMP_FIRST_ORDER,128,3,1,33.7684,6.236276e-05,0.0048,0.9127,957,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_105,ecg,IMP_WINDOWED_ENERGY,128,3,1,32.6859,8.001466e-05,0.0046,0.8576,963,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_COMPOSITE,128,3,1,34.0275,5.874984e-05,0.0098,0.8997,952,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_ADAPTIVE,128,3,1,34.7073,5.023752e-05,0.0388,0.8975,962,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_INTERP_ERROR,128,3,1,42.9932,7.454881e-06,0.0080,0.9882,958,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_INTERP_COMPOSITE,128,3,1,43.2049,7.100164e-06,0.0053,0.9882,949,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,RDP_OFFLINE,128,3,1,44.3569,5.445885e-06,0.0000,0.9913,958,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,LTTB_OFFLINE,128,3,1,38.1286,2.285069e-05,0.0000,0.9757,958,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_105,ecg,DROP,128,6,0,26.7797,3.117419e-04,0.0023,0.8110,1369,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_105,ecg,RANDOM_DROP,128,6,0,18.6451,2.028836e-03,0.0088,0.7797,1367,0.9333,1.0000,0.8750,4.7619,-1.0000
ecg_105,ecg,DROP_MIDDLE,128,6,0,26.8946,3.035968e-04,0.0037,0.8211,1369,0.9333,1.0000,0.8750,2.3810,-1.0000
ecg_105,ecg,DROP_LOW_VARIANCE,128,6,0,23.7803,6.219107e-04,0.0056,0.7330,1367,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,ADAPTIVE,128,6,0,30.3707,1.363613e-04,0.3007,0.8593,1218,0.9333,1.0000,0.8750,0.7937,-1.0000
ecg_105,ecg,LEGACY_IMPORTANCE,128,6,0,28.4052,2.144085e-04,0.0077,0.8141,1368,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_105,ecg,IMP_FIRST_ORDER,128,6,0,28.5532,2.072244e-04,0.0152,0.8114,1368,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_105,ecg,IMP_WINDOWED_ENERGY,128,6,0,26.6994,3.175588e-04,0.0059,0.7665,1371,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_COMPOSITE,128,6,0,26.8377,3.076050e-04,0.0228,0.7975,1372,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_ADAPTIVE,128,6,0,29.0727,1.838619e-04,0.0227,0.7874,1367,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_INTERP_ERROR,128,6,0,35.6818,4.014060e-05,0.0029,0.9399,1373,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,IMP_INTERP_COMPOSITE,128,6,0,35.6242,4.067613e-05,0.0298,0.9355,1370,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,RDP_OFFLINE,128,6,0,36.8476,3.069028e-05,0.0000,0.9553,1373,0.9333,1.0000,0.8750,1.5873,-1.0000
ecg_105,ecg,LTTB_OFFLINE,128,6,0,32.6071,8.148017e-05,0.0000,0.9425,1373,0.9333,1.0000,0.8750,1.9841,-1.0000
ecg_105,ecg,DROP,128,6,1,26.7624,3.129808e-04,0.0023,0.8179,1368,0.9333,1.0000,0.8750,3.1746,-1.0000
ecg_105,ecg,RANDOM_DROP,128,6,1,16.3598,3.433842e-03,0.0078,0.7845,1371,0.9333,1.0000,0.8750,4.3651,-1.0000
ecg_105,ecg,DROP_MIDDLE,128,6,1,26.7474,3.140650e-04,0.0048,0.8086,1368,0.9333,1.0000,0.8750,4.3651,-1.0000
ecg_105,ecg,DROP_LOW_VARIANCE,128,6,1,23.8853,6.070667e-04,0.0044,0.7335,1369,0.9333,1.0000,0.8750,1.5873,-1.0000
