signal,mode,buffer_size,consumer_delay_us,producer_delay_us,noise_std,trial,drops,max_wait_ms,mse,snr_db,max_error,deriv_ratio,rpeak_accuracy
spikes,DROP_LOW_VARIANCE,64,200,100,0.0100,3,312,0.0186,1.352082e-05,31.7306,2.123498e-02,0.9476,-1.0000
spikes,IMP_FIRST_ORDER,64,200,100,0.0100,3,309,0.0017,1.016447e-03,12.9698,9.968892e-01,0.9656,-1.0000
spikes,IMP_SECOND_ORDER,64,200,100,0.0100,3,311,0.0236,5.119636e-03,5.9482,1.023152e+00,0.8839,-1.0000
spikes,IMP_WINDOWED_ENERGY,64,200,100,0.0100,3,310,0.0074,1.731620e-05,30.6561,1.968805e-02,0.9366,-1.0000
spikes,IMP_COMPOSITE,64,200,100,0.0100,3,308,0.0094,2.081108e-05,29.8577,2.201350e-02,0.9533,-1.0000
spikes,IMP_ADAPTIVE,64,200,100,0.0100,3,306,0.0088,2.180790e-05,29.6545,3.526556e-02,0.9438,-1.0000
spikes,IMP_INTERP_ERROR,64,200,100,0.0100,3,314,0.0019,3.821654e-06,37.2181,7.740326e-03,0.9865,-1.0000
spikes,IMP_INTERP_COMPOSITE,64,200,100,0.0100,3,310,0.0092,3.693357e-06,37.3664,7.740326e-03,0.9869,-1.0000
spikes,RDP_OFFLINE,64,200,100,0.0100,3,314,0.0000,2.721554e-06,38.6924,5.823243e-03,0.9904,-1.0000
spikes,LTTB_OFFLINE,64,200,100,0.0100,3,314,0.0000,4.087754e-03,6.9258,1.012126e+00,0.9412,-1.0000
sine_1hz,DROP,64,200,100,0.0100,4,299,0.0008,4.897648e-05,40.0913,3.861165e-02,0.7222,-1.0000
sine_1hz,WAIT,64,200,100,0.0100,4,0,0.1919,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,64,200,100,0.0100,4,0,0.4100,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,64,200,100,0.0100,4,216,0.1129,3.682864e-05,41.3293,3.947882e-02,0.7897,-1.0000
sine_1hz,LEGACY_IMPORTANCE,64,200,100,0.0100,4,312,0.0067,2.836001e-05,42.4641,3.588033e-02,0.8996,-1.0000
sine_1hz,RANDOM_DROP,64,200,100,0.0100,4,304,0.0091,5.035597e-05,39.9707,4.028117e-02,0.7258,-1.0000
sine_1hz,DROP_MIDDLE,64,200,100,0.0100,4,308,0.0077,4.895357e-05,40.0934,5.528932e-02,0.7284,-1.0000
sine_1hz,DROP_LOW_VARIANCE,64,200,100,0.0100,4,311,0.0058,1.597884e-05,44.9557,1.871274e-02,0.8497,-1.0000
sine_1hz,IMP_FIRST_ORDER,64,200,100,0.0100,4,308,0.0357,2.737661e-05,42.6174,3.588033e-02,0.9034,-1.0000
sine_1hz,IMP_SECOND_ORDER,64,200,100,0.0100,4,308,0.0094,4.685511e-05,40.2836,5.528932e-02,0.7377,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,64,200,100,0.0100,4,307,0.0028,2.265668e-05,43.4392,2.480251e-02,0.8566,-1.0000
sine_1hz,IMP_COMPOSITE,64,200,100,0.0100,4,305,0.0093,2.718163e-05,42.6484,3.588033e-02,0.8734,-1.0000
sine_1hz,IMP_ADAPTIVE,64,200,100,0.0100,4,309,0.0039,2.796045e-05,42.5258,2.729356e-02,0.8278,-1.0000
sine_1hz,IMP_INTERP_ERROR,64,200,100,0.0100,4,312,0.0079,4.687360e-06,50.2819,7.976990e-03,0.9692,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,64,200,100,0.0100,4,314,0.0230,4.800897e-06,50.1780,8.428044e-03,0.9678,-1.0000
sine_1hz,RDP_OFFLINE,64,200,100,0.0100,4,312,0.0000,3.360504e-06,51.7272,6.243742e-03,0.9791,-1.0000
sine_1hz,LTTB_OFFLINE,64,200,100,0.0100,4,312,0.0000,2.588144e-05,42.8613,3.263750e-02,0.8573,-1.0000
chirp,DROP,64,200,100,0.0100,4,308,0.0087,5.636671e-05,39.3007,4.021084e-02,0.9383,-1.0000
chirp,WAIT,64,200,100,0.0100,4,0,0.1948,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,64,200,100,0.0100,4,0,0.1643,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,64,200,100,0.0100,4,223,0.1158,3.841066e-05,40.9664,4.021084e-02,0.9655,-1.0000
chirp,LEGACY_IMPORTANCE,64,200,100,0.0100,4,304,0.0024,1.151578e-04,36.1980,6.049491e-02,0.9516,-1.0000
chirp,RANDOM_DROP,64,200,100,0.0100,4,315,0.0090,5.879203e-05,39.1177,4.353255e-02,0.9493,-1.0000
chirp,DROP_MIDDLE,64,200,100,0.0100,4,310,0.0024,5.478231e-05,39.4245,5.537274e-02,0.9356,-1.0000
chirp,DROP_LOW_VARIANCE,64,200,100,0.0100,4,310,0.0010,1.665878e-03,24.5945,1.902379e-01,0.8607,-1.0000
chirp,IMP_FIRST_ORDER,64,200,100,0.0100,4,306,0.0065,1.215438e-04,35.9636,6.049491e-02,0.9488,-1.0000
chirp,IMP_SECOND_ORDER,64,200,100,0.0100,4,309,0.0126,5.144038e-05,39.6979,5.537274e-02,0.9413,-1.0000
chirp,IMP_WINDOWED_ENERGY,64,200,100,0.0100,4,306,0.0032,2.042948e-04,33.7084,9.134060e-02,0.9329,-1.0000
chirp,IMP_COMPOSITE,64,200,100,0.0100,4,304,0.0037,9.621242e-05,36.9786,8.615379e-02,0.9439,-1.0000
chirp,IMP_ADAPTIVE,64,200,100,0.0100,4,309,0.0040,5.098176e-05,39.7368,3.813761e-02,0.9403,-1.0000
chirp,IMP_INTERP_ERROR,64,200,100,0.0100,4,302,0.0021,3.998613e-06,50.7918,7.859923e-03,0.9954,-1.0000
chirp,IMP_INTERP_COMPOSITE,64,200,100,0.0100,4,309,0.0102,4.275041e-06,50.5015,7.960787e-03,0.9949,-1.0000
chirp,RDP_OFFLINE,64,200,100,0.0100,4,302,0.0000,3.033416e-06,51.9916,6.034610e-03,0.9943,-1.0000
chirp,LTTB_OFFLINE,64,200,100,0.0100,4,302,0.0000,2.704639e-05,42.4898,3.852724e-02,0.9697,-1.0000
spikes,DROP,64,200,100,0.0100,4,311,0.0014,6.982742e-03,4.5711,1.980775e+00,0.7436,-1.0000
spikes,WAIT,64,200,100,0.0100,4,0,0.1919,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,64,200,100,0.0100,4,0,0.1690,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,64,200,100,0.0100,4,215,0.1204,3.009838e-03,8.2259,1.005712e+00,0.9163,-1.0000
spikes,LEGACY_IMPORTANCE,64,200,100,0.0100,4,303,0.0016,6.427223e-03,4.9311,1.327985e+00,0.9623,-1.0000
spikes,RANDOM_DROP,64,200,100,0.0100,4,307,0.0080,1.421416e-02,1.4841,2.000561e+00,0.4655,-1.0000
spikes,DROP_MIDDLE,64,200,100,0.0100,4,308,0.0024,5.015509e-03,6.0082,1.004836e+00,0.8770,-1.0000
spikes,DROP_LOW_VARIANCE,64,200,100,0.0100,4,305,0.0027,1.595984e-05,30.9811,2.264335e-02,0.9411,-1.0000
spikes,IMP_FIRST_ORDER,64,200,100,0.0100,4,309,0.0017,6.428831e-03,4.9300,1.327985e+00,0.9607,-1.0000
spikes,IMP_SECOND_ORDER,64,200,100,0.0100,4,311,0.0039,1.096595e-02,2.6109,1.997778e+00,0.6067,-1.0000
spikes,IMP_WINDOWED_ENERGY,64,200,100,0.0100,4,308,0.0025,2.036469e-05,29.9226,2.044512e-02,0.9271,-1.0000
spikes,IMP_COMPOSITE,64,200,100,0.0100,4,310,0.0022,2.615446e-05,28.8359,2.128390e-02,0.9364,-1.0000
spikes,IMP_ADAPTIVE,64,200,100,0.0100,4,304,0.0035,2.787413e-05,28.5593,2.300434e-02,0.9206,-1.0000
spikes,IMP_INTERP_ERROR,64,200,100,0.0100,4,316,0.0080,5.089372e-06,35.9447,8.696565e-03,0.9830,-1.0000
spikes,IMP_INTERP_COMPOSITE,64,200,100,0.0100,4,311,0.0030,4.862749e-06,36.1425,8.696565e-03,0.9838,-1.0000
spikes,RDP_OFFLINE,64,200,100,0.0100,4,316,0.0000,3.694498e-06,37.3358,6.460009e-03,0.9892,-1.0000
spikes,LTTB_OFFLINE,64,200,100,0.0100,4,316,0.0000,2.026763e-03,9.9433,1.005712e+00,0.9353,-1.0000
sine_1hz,DROP,64,200,100,0.0500,0,309,0.0014,1.380480e-03,25.5772,1.879916e-01,0.6565,-1.0000
sine_1hz,WAIT,64,200,100,0.0500,0,0,0.3508,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,64,200,100,0.0500,0,0,0.1976,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,64,200,100,0.0500,0,213,0.2260,8.910351e-04,27.4786,2.000864e-01,0.7800,-1.0000
sine_1hz,LEGACY_IMPORTANCE,64,200,100,0.0500,0,310,0.0025,5.915283e-04,29.2577,1.236108e-01,0.9080,-1.0000
sine_1hz,RANDOM_DROP,64,200,100,0.0500,0,304,0.0090,1.257386e-03,25.9828,2.162282e-01,0.6967,-1.0000
sine_1hz,DROP_MIDDLE,64,200,100,0.0500,0,301,0.0009,1.210056e-03,26.1495,2.000864e-01,0.6992,-1.0000
sine_1hz,DROP_LOW_VARIANCE,64,200,100,0.0500,0,312,0.0119,3.819858e-04,31.1570,1.369327e-01,0.8519,-1.0000
sine_1hz,IMP_FIRST_ORDER,64,200,100,0.0500,0,312,0.0039,5.941479e-04,29.2386,1.236108e-01,0.9061,-1.0000
sine_1hz,IMP_SECOND_ORDER,64,200,100,0.0500,0,307,0.0026,1.233988e-03,26.0644,2.000864e-01,0.7047,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,64,200,100,0.0500,0,305,0.0029,5.384740e-04,29.6659,1.155844e-01,0.8329,-1.0000
sine_1hz,IMP_COMPOSITE,64,200,100,0.0500,0,307,0.0108,7.186142e-04,28.4125,1.248584e-01,0.8459,-1.0000
sine_1hz,IMP_ADAPTIVE,64,200,100,0.0500,0,310,0.0085,6.189923e-04,29.0607,1.189469e-01,0.8339,-1.0000
sine_1hz,IMP_INTERP_ERROR,64,200,100,0.0500,0,313,0.0013,1.160246e-04,36.3320,4.728770e-02,0.9624,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,64,200,100,0.0500,0,312,0.0028,1.087228e-04,36.6143,4.070784e-02,0.9609,-1.0000
sine_1hz,RDP_OFFLINE,64,200,100,0.0500,0,313,0.0000,7.406082e-05,38.2816,2.857576e-02,0.9748,-1.0000
sine_1hz,LTTB_OFFLINE,64,200,100,0.0500,0,313,0.0000,7.064496e-04,28.4867,1.865405e-01,0.8418,-1.0000
chirp,DROP,64,200,100,0.0500,0,304,0.0017,1.243590e-03,25.8692,1.885683e-01,0.7294,-1.0000
chirp,WAIT,64,200,100,0.0500,0,0,0.3635,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,64,200,100,0.0500,0,0,0.3039,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,64,200,100,0.0500,0,215,0.1275,1.042249e-03,26.6363,1.878249e-01,0.7923,-1.0000
chirp,LEGACY_IMPORTANCE,64,200,100,0.0500,0,313,0.0025,8.208028e-04,27.6736,1.259045e-01,0.9120,-1.0000
chirp,RANDOM_DROP,64,200,100,0.0500,0,312,0.0086,1.433158e-03,25.2531,2.357266e-01,0.7322,-1.0000
chirp,DROP_MIDDLE,64,200,100,0.0500,0,312,0.0026,1.319504e-03,25.6119,2.005022e-01,0.7193,-1.0000
chirp,DROP_LOW_VARIANCE,64,200,100,0.0500,0,311,0.0080,4.498288e-04,30.2855,1.218083e-01,0.8500,-1.0000
chirp,IMP_FIRST_ORDER,64,200,100,0.0500,0,313,0.0030,8.044884e-04,27.7608,1.259045e-01,0.9131,-1.0000
chirp,IMP_SECOND_ORDER,64,200,100,0.0500,0,314,0.0370,1.386457e-03,25.3969,1.920620e-01,0.7092,-1.0000
chirp,IMP_WINDOWED_ENERGY,64,200,100,0.0500,0,312,0.0164,7.944801e-04,27.8152,1.499919e-01,0.8539,-1.0000
chirp,IMP_COMPOSITE,64,200,100,0.0500,0,312,0.0058,6.784382e-04,28.5009,1.226595e-01,0.8820,-1.0000
chirp,IMP_ADAPTIVE,64,200,100,0.0500,0,309,0.0425,6.752450e-04,28.5214,1.192846e-01,0.8610,-1.0000
chirp,IMP_INTERP_ERROR,64,200,100,0.0500,0,309,0.0083,1.106762e-04,36.3755,4.134919e-02,0.9759,-1.0000
chirp,IMP_INTERP_COMPOSITE,64,200,100,0.0500,0,307,0.0031,1.069585e-04,36.5238,4.000693e-02,0.9784,-1.0000
chirp,RDP_OFFLINE,64,200,100,0.0500,0,309,0.0000,7.099925e-05,38.3035,2.839878e-02,0.9821,-1.0000
chirp,LTTB_OFFLINE,64,200,100,0.0500,0,309,0.0000,7.598240e-04,28.0089,1.857157e-01,0.8372,-1.0000
spikes,DROP,64,200,100,0.0500,0,310,0.0014,8.929327e-03,4.0672,2.165205e+00,0.7111,-1.0000
spikes,WAIT,64,200,100,0.0500,0,0,0.2879,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,64,200,100,0.0500,0,0,0.2785,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,64,200,100,0.0500,0,219,0.2085,9.684786e-03,3.7145,2.165205e+00,0.7238,-1.0000
spikes,LEGACY_IMPORTANCE,64,200,100,0.0500,0,310,0.0392,2.536259e-03,9.5335,1.001419e+00,0.9287,-1.0000
spikes,RANDOM_DROP,64,200,100,0.0500,0,313,0.0082,1.413983e-02,2.0710,2.029177e+00,0.6684,-1.0000
spikes,DROP_MIDDLE,64,200,100,0.0500,0,307,0.0089,9.921410e-03,3.6097,1.984830e+00,0.7078,-1.0000
spikes,DROP_LOW_VARIANCE,64,200,100,0.0500,0,311,0.0008,4.252018e-04,17.2895,1.374821e-01,0.8899,-1.0000
spikes,IMP_FIRST_ORDER,64,200,100,0.0500,0,310,0.0037,2.532196e-03,9.5405,1.001419e+00,0.9303,-1.0000
spikes,IMP_SECOND_ORDER,64,200,100,0.0500,0,315,0.0274,5.636298e-03,6.0655,1.118115e+00,0.7501,-1.0000
spikes,IMP_WINDOWED_ENERGY,64,200,100,0.0500,0,311,0.0037,5.208486e-04,16.4083,1.096725e-01,0.8648,-1.0000
spikes,IMP_COMPOSITE,64,200,100,0.0500,0,311,0.0026,6.316678e-04,15.5705,1.273261e-01,0.8868,-1.0000
spikes,IMP_ADAPTIVE,64,200,100,0.0500,0,309,0.0053,6.200588e-04,15.6511,1.291510e-01,0.8763,-1.0000
spikes,IMP_INTERP_ERROR,64,200,100,0.0500,0,305,0.0022,1.113327e-04,23.1092,4.725596e-02,0.9704,-1.0000
spikes,IMP_INTERP_COMPOSITE,64,200,100,0.0500,0,313,0.0082,1.183111e-04,22.8452,5.211317e-02,0.9678,-1.0000
spikes,RDP_OFFLINE,64,200,100,0.0500,0,305,0.0000,6.993541e-05,25.1285,2.815277e-02,0.9809,-1.0000
spikes,LTTB_OFFLINE,64,200,100,0.0500,0,305,0.0000,2.929456e-03,8.9076,1.118115e+00,0.8885,-1.0000
sine_1hz,DROP,64,200,100,0.0500,1,308,0.0088,1.258147e-03,26.0071,1.770137e-01,0.6955,-1.0000
sine_1hz,WAIT,64,200,100,0.0500,1,0,0.1925,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,64,200,100,0.0500,1,0,0.2718,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,64,200,100,0.0500,1,221,0.1534,9.517739e-04,27.2191,2.119449e-01,0.7663,-1.0000
sine_1hz,LEGACY_IMPORTANCE,64,200,100,0.0500,1,309,0.0426,7.357018e-04,28.3374,1.218369e-01,0.8955,-1.0000
sine_1hz,RANDOM_DROP,64,200,100,0.0500,1,310,0.0080,1.253908e-03,26.0218,2.119449e-01,0.7094,-1.0000
sine_1hz,DROP_MIDDLE,64,200,100,0.0500,1,309,0.0026,1.306484e-03,25.8434,2.119449e-01,0.6925,-1.0000
sine_1hz,DROP_LOW_VARIANCE,64,200,100,0.0500,1,307,0.0076,4.074701e-04,30.9035,1.049942e-01,0.8486,-1.0000
sine_1hz,IMP_FIRST_ORDER,64,200,100,0.0500,1,309,0.0084,7.269289e-04,28.3895,1.218369e-01,0.8963,-1.0000
sine_1hz,IMP_SECOND_ORDER,64,200,100,0.0500,1,310,0.0023,1.235106e-03,26.0874,1.756917e-01,0.7092,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,64,200,100,0.0500,1,315,0.0047,6.206180e-04,29.0762,1.467052e-01,0.8247,-1.0000
sine_1hz,IMP_COMPOSITE,64,200,100,0.0500,1,306,0.0037,6.509169e-04,28.8692,1.155265e-01,0.8634,-1.0000
sine_1hz,IMP_ADAPTIVE,64,200,100,0.0500,1,306,0.0087,7.058658e-04,28.5172,1.221456e-01,0.8230,-1.0000
sine_1hz,IMP_INTERP_ERROR,64,200,100,0.0500,1,308,0.0019,1.090305e-04,36.6289,4.572410e-02,0.9725,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,64,200,100,0.0500,1,313,0.0015,1.146288e-04,36.4115,4.325110e-02,0.9723,-1.0000
sine_1hz,RDP_OFFLINE,64,200,100,0.0500,1,308,0.0000,7.960733e-05,37.9949,2.868320e-02,0.9805,-1.0000
sine_1hz,LTTB_OFFLINE,64,200,100,0.0500,1,308,0.0000,6.661122e-04,28.7689,1.899783e-01,0.8593,-1.0000
chirp,DROP,64,200,100,0.0500,1,316,0.0007,1.329405e-03,25.6009,1.910539e-01,0.7273,-1.0000
chirp,WAIT,64,200,100,0.0500,1,0,0.1552,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,64,200,100,0.0500,1,0,0.2453,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,64,200,100,0.0500,1,214,0.1181,8.420809e-04,27.5840,1.599916e-01,0.8287,-1.0000
chirp,LEGACY_IMPORTANCE,64,200,100,0.0500,1,314,0.0016,9.195149e-04,27.2019,1.431504e-01,0.9016,-1.0000
chirp,RANDOM_DROP,64,200,100,0.0500,1,316,0.0080,1.234988e-03,25.9209,2.204945e-01,0.7596,-1.0000
chirp,DROP_MIDDLE,64,200,100,0.0500,1,306,0.0026,1.295604e-03,25.7128,2.204945e-01,0.7474,-1.0000
chirp,DROP_LOW_VARIANCE,64,200,100,0.0500,1,311,0.0025,4.930420e-04,29.9087,1.142488e-01,0.8486,-1.0000
chirp,IMP_FIRST_ORDER,64,200,100,0.0500,1,313,0.0024,9.293403e-04,27.1557,1.431504e-01,0.9017,-1.0000
chirp,IMP_SECOND_ORDER,64,200,100,0.0500,1,311,0.0036,1.321464e-03,25.6269,2.204945e-01,0.7218,-1.0000
chirp,IMP_WINDOWED_ENERGY,64,200,100,0.0500,1,312,0.0024,7.429581e-04,28.1279,1.512809e-01,0.8331,-1.0000
chirp,IMP_COMPOSITE,64,200,100,0.0500,1,305,0.0031,8.072558e-04,27.7674,1.426411e-01,0.8689,-1.0000
chirp,IMP_ADAPTIVE,64,200,100,0.0500,1,312,0.0086,8.180586e-04,27.7097,1.221218e-01,0.8507,-1.0000
chirp,IMP_INTERP_ERROR,64,200,100,0.0500,1,313,0.0037,1.129071e-04,36.3103,4.154054e-02,0.9743,-1.0000
chirp,IMP_INTERP_COMPOSITE,64,200,100,0.0500,1,314,0.0221,1.140115e-04,36.2680,4.154054e-02,0.9765,-1.0000
chirp,RDP_OFFLINE,64,200,100,0.0500,1,313,0.0000,8.252744e-05,37.6715,2.956306e-02,0.9821,-1.0000
chirp,LTTB_OFFLINE,64,200,100,0.0500,1,313,0.0000,7.409077e-04,28.1399,1.597635e-01,0.8530,-1.0000
spikes,DROP,64,200,100,0.0500,1,310,0.0011,1.068303e-02,3.2272,1.967643e+00,0.6646,-1.0000
spikes,WAIT,64,200,100,0.0500,1,0,0.2469,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,64,200,100,0.0500,1,0,0.2235,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,64,200,100,0.0500,1,206,0.3384,5.545619e-03,6.0746,1.953721e+00,0.7794,-1.0000
spikes,LEGACY_IMPORTANCE,64,200,100,0.0500,1,305,0.0035,1.575167e-03,11.5409,9.522436e-01,0.9246,-1.0000
spikes,RANDOM_DROP,64,200,100,0.0500,1,311,0.0155,6.140365e-03,5.6322,1.953721e+00,0.7138,-1.0000
spikes,DROP_MIDDLE,64,200,100,0.0500,1,305,0.0022,1.357759e-02,2.1859,1.953721e+00,0.6168,-1.0000
spikes,DROP_LOW_VARIANCE,64,200,100,0.0500,1,312,0.0082,4.224148e-04,17.2567,8.865361e-02,0.8807,-1.0000
spikes,IMP_FIRST_ORDER,64,200,100,0.0500,1,315,0.0013,1.604476e-03,11.4608,9.522436e-01,0.9190,-1.0000
spikes,IMP_SECOND_ORDER,64,200,100,0.0500,1,307,0.0078,7.680380e-03,4.6603,1.934692e+00,0.7248,-1.0000
spikes,IMP_WINDOWED_ENERGY,64,200,100,0.0500,1,315,0.0194,6.511695e-04,15.3772,1.460000e-01,0.8569,-1.0000
spikes,IMP_COMPOSITE,64,200,100,0.0500,1,317,0.0018,7.282576e-04,14.8913,1.200625e-01,0.8765,-1.0000
spikes,IMP_ADAPTIVE,64,200,100,0.0500,1,315,0.0017,6.406350e-04,15.4480,1.083601e-01,0.8618,-1.0000
spikes,IMP_INTERP_ERROR,64,200,100,0.0500,1,314,0.0006,1.153727e-04,22.8931,4.246347e-02,0.9804,-1.0000
spikes,IMP_INTERP_COMPOSITE,64,200,100,0.0500,1,314,0.0030,1.157568e-04,22.8787,4.322919e-02,0.9798,-1.0000
spikes,RDP_OFFLINE,64,200,100,0.0500,1,314,0.0000,8.586502e-05,24.1760,2.957779e-02,0.9855,-1.0000
spikes,LTTB_OFFLINE,64,200,100,0.0500,1,314,0.0000,4.332564e-03,7.1467,9.924088e-01,0.8864,-1.0000
sine_1hz,DROP,64,200,100,0.0500,2,312,0.0013,1.095747e-03,26.6038,2.315928e-01,0.7212,-1.0000
sine_1hz,WAIT,64,200,100,0.0500,2,0,0.2986,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,TIMED,64,200,100,0.0500,2,0,0.2908,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
sine_1hz,ADAPTIVE,64,200,100,0.0500,2,223,0.1923,6.885795e-04,28.6214,2.315928e-01,0.8149,-1.0000
sine_1hz,LEGACY_IMPORTANCE,64,200,100,0.0500,2,319,0.0008,6.109211e-04,29.1411,1.296408e-01,0.9038,-1.0000
sine_1hz,RANDOM_DROP,64,200,100,0.0500,2,311,0.0071,1.056453e-03,26.7624,1.925029e-01,0.7143,-1.0000
sine_1hz,DROP_MIDDLE,64,200,100,0.0500,2,315,0.0008,1.165751e-03,26.3349,1.866395e-01,0.6824,-1.0000
sine_1hz,DROP_LOW_VARIANCE,64,200,100,0.0500,2,306,0.0021,3.765976e-04,31.2421,1.057274e-01,0.8568,-1.0000
sine_1hz,IMP_FIRST_ORDER,64,200,100,0.0500,2,310,0.0098,5.504068e-04,29.5941,1.296408e-01,0.9112,-1.0000
sine_1hz,IMP_SECOND_ORDER,64,200,100,0.0500,2,311,0.0091,1.046755e-03,26.8025,1.988205e-01,0.7247,-1.0000
sine_1hz,IMP_WINDOWED_ENERGY,64,200,100,0.0500,2,313,0.0032,4.859966e-04,30.1346,1.262055e-01,0.8321,-1.0000
sine_1hz,IMP_COMPOSITE,64,200,100,0.0500,2,311,0.0082,5.646290e-04,29.4833,1.276612e-01,0.8697,-1.0000
sine_1hz,IMP_ADAPTIVE,64,200,100,0.0500,2,305,0.0035,5.476080e-04,29.6162,9.854369e-02,0.8440,-1.0000
sine_1hz,IMP_INTERP_ERROR,64,200,100,0.0500,2,308,0.0008,8.416862e-05,37.7494,4.387126e-02,0.9731,-1.0000
sine_1hz,IMP_INTERP_COMPOSITE,64,200,100,0.0500,2,306,0.0093,8.063165e-05,37.9359,3.579137e-02,0.9745,-1.0000
sine_1hz,RDP_OFFLINE,64,200,100,0.0500,2,308,0.0000,5.907503e-05,39.2869,2.630496e-02,0.9798,-1.0000
sine_1hz,LTTB_OFFLINE,64,200,100,0.0500,2,308,0.0000,5.888158e-04,29.3011,1.484598e-01,0.8585,-1.0000
chirp,DROP,64,200,100,0.0500,2,304,0.0035,1.066363e-03,26.5540,2.310410e-01,0.7716,-1.0000
chirp,WAIT,64,200,100,0.0500,2,0,0.2804,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,TIMED,64,200,100,0.0500,2,0,0.2638,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
chirp,ADAPTIVE,64,200,100,0.0500,2,204,0.1576,6.943583e-04,28.4172,2.220497e-01,0.8398,-1.0000
chirp,LEGACY_IMPORTANCE,64,200,100,0.0500,2,307,0.0026,7.870597e-04,27.8730,1.525859e-01,0.9112,-1.0000
chirp,RANDOM_DROP,64,200,100,0.0500,2,314,0.0068,1.334014e-03,25.5815,1.977793e-01,0.7395,-1.0000
chirp,DROP_MIDDLE,64,200,100,0.0500,2,311,0.0082,1.055932e-03,26.5967,2.310410e-01,0.7571,-1.0000
chirp,DROP_LOW_VARIANCE,64,200,100,0.0500,2,309,0.0024,3.648747e-04,31.2116,8.710100e-02,0.8600,-1.0000
chirp,IMP_FIRST_ORDER,64,200,100,0.0500,2,312,0.0041,7.865378e-04,27.8759,1.525859e-01,0.9114,-1.0000
chirp,IMP_SECOND_ORDER,64,200,100,0.0500,2,310,0.0187,1.116838e-03,26.3532,2.220497e-01,0.7584,-1.0000
chirp,IMP_WINDOWED_ENERGY,64,200,100,0.0500,2,309,0.0081,5.102841e-04,29.7549,1.503581e-01,0.8662,-1.0000
chirp,IMP_COMPOSITE,64,200,100,0.0500,2,312,0.0036,6.945041e-04,28.4163,1.327245e-01,0.8693,-1.0000
chirp,IMP_ADAPTIVE,64,200,100,0.0500,2,313,0.0029,7.028497e-04,28.3644,1.272601e-01,0.8509,-1.0000
chirp,IMP_INTERP_ERROR,64,200,100,0.0500,2,313,0.0034,8.525410e-05,37.5259,3.732440e-02,0.9841,-1.0000
chirp,IMP_INTERP_COMPOSITE,64,200,100,0.0500,2,314,0.0084,8.444447e-05,37.5673,3.732440e-02,0.9839,-1.0000
chirp,RDP_OFFLINE,64,200,100,0.0500,2,313,0.0000,6.378321e-05,38.7860,2.679734e-02,0.9855,-1.0000
chirp,LTTB_OFFLINE,64,200,100,0.0500,2,313,0.0000,6.023081e-04,29.0349,1.754439e-01,0.8674,-1.0000
spikes,DROP,64,200,100,0.0500,2,314,0.0015,9.233113e-03,3.9345,2.002430e+00,0.7397,-1.0000
spikes,WAIT,64,200,100,0.0500,2,0,0.2387,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,TIMED,64,200,100,0.0500,2,0,0.2417,0.000000e+00,100.0000,0.000000e+00,1.0000,-1.0000
spikes,ADAPTIVE,64,200,100,0.0500,2,218,0.1138,2.704360e-03,9.2674,9.956517e-01,0.8613,-1.0000
spikes,LEGACY_IMPORTANCE,64,200,100,0.0500,2,313,0.0013,1.503349e-03,11.8174,9.703338e-01,0.9295,-1.0000
