signal,condition,load,mode,buffer_size,overload,retained,CR,snr_db,snr_saturated,pnr_orig_db,pnr_db,pnr_loss,amp_error_pct,diagnosable
OR014@6_2,outer_race,2,VW,128,50,367,32.6975,-3.302,0,5.374,1.16,4.214,91.663,0
OR014@6_2,outer_race,2,DROP,128,50,367,32.6975,-1.9641,0,5.374,9.86,-4.486,99.721,0
OR014@6_2,outer_race,2,IE_ORACLE,128,50,367,32.6975,-5.0363,0,5.374,6.065,-0.691,25.315,0
OR014@6_2,outer_race,2,LTTB,128,50,367,32.6975,-3.6838,0,5.374,0.599,4.775,94.729,0
OR014@6_2,outer_race,2,SDT,128,50,367,32.6975,-0.9235,0,5.374,5.314,0.06,48.756,0
OR014@6_2,outer_race,2,SDT_BOUNDED,128,50,355,33.8028,-1.0373,0,5.374,7.065,-1.691,43.596,0
OR014@6_2,outer_race,2,IE,256,5,2655,4.5198,0.3771,0,5.374,4.299,1.075,7.186,0
OR014@6_2,outer_race,2,VW,256,5,2655,4.5198,0.0112,0,5.374,5.67,-0.296,19.238,0
OR014@6_2,outer_race,2,DROP,256,5,2655,4.5198,-0.7428,0,5.374,-0.571,5.945,94.292,0
OR014@6_2,outer_race,2,IE_ORACLE,256,5,2655,4.5198,0.773,0,5.374,4.742,0.632,20.031,0
OR014@6_2,outer_race,2,LTTB,256,5,2655,4.5198,-1.0059,0,5.374,8.044,-2.67,66.131,1
OR014@6_2,outer_race,2,SDT,256,5,2658,4.5147,1.3768,0,5.374,5.032,0.342,7.642,0
OR014@6_2,outer_race,2,SDT_BOUNDED,256,5,2589,4.635,1.1453,0,5.374,4.408,0.966,3.973,0
OR014@6_2,outer_race,2,IE,256,10,1455,8.2474,-1.9087,0,5.374,5.78,-0.406,3.247,0
OR014@6_2,outer_race,2,VW,256,10,1455,8.2474,-1.5752,0,5.374,4.989,0.385,65.265,0
OR014@6_2,outer_race,2,DROP,256,10,1455,8.2474,-2.0657,0,5.374,7.641,-2.267,96.317,0
OR014@6_2,outer_race,2,IE_ORACLE,256,10,1455,8.2474,-2.2087,0,5.374,5.363,0.011,10.981,0
OR014@6_2,outer_race,2,LTTB,256,10,1455,8.2474,-1.7193,0,5.374,4.028,1.346,79.173,0
OR014@6_2,outer_race,2,SDT,256,10,1457,8.2361,0.0872,0,5.374,4.933,0.441,8.293,0
OR014@6_2,outer_race,2,SDT_BOUNDED,256,10,1387,8.6518,-0.1365,0,5.374,5.305,0.069,3.215,0
OR014@6_2,outer_race,2,IE,256,20,855,14.0351,-3.6386,0,5.374,3.247,2.127,27.06,0
OR014@6_2,outer_race,2,VW,256,20,855,14.0351,-2.3989,0,5.374,1.688,3.686,86.904,0
OR014@6_2,outer_race,2,DROP,256,20,855,14.0351,-1.9972,0,5.374,2.884,2.49,98.9,0
OR014@6_2,outer_race,2,IE_ORACLE,256,20,855,14.0351,-3.5636,0,5.374,6.563,-1.189,5.809,0
OR014@6_2,outer_race,2,LTTB,256,20,855,14.0351,-2.7273,0,5.374,4.122,1.252,88.276,0
OR014@6_2,outer_race,2,SDT,256,20,856,14.0187,-0.4521,0,5.374,7.398,-2.024,2.06,0
OR014@6_2,outer_race,2,SDT_BOUNDED,256,20,823,14.5808,-0.5205,0,5.374,7.963,-2.589,6.642,0
OR014@6_2,outer_race,2,IE,256,50,495,24.2424,-4.1054,0,5.374,6.662,-1.288,23.621,0
OR014@6_2,outer_race,2,VW,256,50,495,24.2424,-3.032,0,5.374,4.531,0.843,87.278,0
OR014@6_2,outer_race,2,DROP,256,50,495,24.2424,-2.1051,0,5.374,4.111,1.263,99.807,0
OR014@6_2,outer_race,2,IE_ORACLE,256,50,495,24.2424,-4.4774,0,5.374,6.068,-0.694,12.292,0
OR014@6_2,outer_race,2,LTTB,256,50,495,24.2424,-3.3254,0,5.374,5.513,-0.139,92.85,0
OR014@6_2,outer_race,2,SDT,256,50,497,24.1449,-0.7109,0,5.374,6.684,-1.31,23.249,0
OR014@6_2,outer_race,2,SDT_BOUNDED,256,50,488,24.5902,-0.7635,0,5.374,6.517,-1.143,24.756,0
OR014@6_2,outer_race,2,IE,512,5,2911,4.1223,0.7148,0,5.374,3.432,1.942,0.888,0
OR014@6_2,outer_race,2,VW,512,5,2911,4.1223,0.2526,0,5.374,6.06,-0.686,7.268,0
OR014@6_2,outer_race,2,DROP,512,5,2911,4.1223,-0.5992,0,5.374,5.529,-0.155,87.972,0
OR014@6_2,outer_race,2,IE_ORACLE,512,5,2911,4.1223,1.4505,0,5.374,3.995,1.379,15.041,0
OR014@6_2,outer_race,2,LTTB,512,5,2911,4.1223,-0.8161,0,5.374,7.81,-2.436,68.192,0
OR014@6_2,outer_race,2,SDT,512,5,2911,4.1223,1.7785,0,5.374,4.505,0.869,9.163,0
OR014@6_2,outer_race,2,SDT_BOUNDED,512,5,2874,4.1754,1.6741,0,5.374,4.255,1.119,5.028,0
OR014@6_2,outer_race,2,IE,512,10,1711,7.0134,-1.5344,0,5.374,6.868,-1.494,23.714,0
OR014@6_2,outer_race,2,VW,512,10,1711,7.0134,-1.3362,0,5.374,4.371,1.003,62.416,0
OR014@6_2,outer_race,2,DROP,512,10,1711,7.0134,-1.9971,0,5.374,5.728,-0.354,97.119,0
OR014@6_2,outer_race,2,IE_ORACLE,512,10,1711,7.0134,-1.2438,0,5.374,3.476,1.898,11.373,0
OR014@6_2,outer_race,2,LTTB,512,10,1711,7.0134,-1.7759,0,5.374,3.752,1.622,74.933,0
OR014@6_2,outer_race,2,SDT,512,10,1712,7.0093,0.3033,0,5.374,7.596,-2.222,20.456,0
OR014@6_2,outer_race,2,SDT_BOUNDED,512,10,1671,7.1813,0.145,0,5.374,7.546,-2.172,18.499,0
OR014@6_2,outer_race,2,IE,512,20,1111,10.8011,-2.8489,0,5.374,5.293,0.081,8.812,0
OR014@6_2,outer_race,2,VW,512,20,1111,10.8011,-2.1601,0,5.374,6.378,-1.004,73.472,0
OR014@6_2,outer_race,2,DROP,512,20,1111,10.8011,-1.9981,0,5.374,4.39,0.984,98.206,0
OR014@6_2,outer_race,2,IE_ORACLE,512,20,1111,10.8011,-2.9017,0,5.374,5.429,-0.055,3.69,0
OR014@6_2,outer_race,2,LTTB,512,20,1111,10.8011,-2.3324,0,5.374,6.67,-1.296,77.353,0
OR014@6_2,outer_race,2,SDT,512,20,1112,10.7914,-0.3171,0,5.374,5.645,-0.271,9.791,0
OR014@6_2,outer_race,2,SDT_BOUNDED,512,20,1084,11.0701,-0.5016,0,5.374,5.444,-0.07,15.175,0
OR014@6_2,outer_race,2,IE,512,50,751,15.9787,-3.942,0,5.374,5.721,-0.347,21.602,0
OR014@6_2,outer_race,2,VW,512,50,751,15.9787,-2.6041,0,5.374,4.553,0.821,84.244,0
OR014@6_2,outer_race,2,DROP,512,50,751,15.9787,-1.8218,0,5.374,1.102,4.272,99.51,0
OR014@6_2,outer_race,2,IE_ORACLE,512,50,751,15.9787,-3.6217,0,5.374,7.995,-2.621,19.224,0
OR014@6_2,outer_race,2,LTTB,512,50,751,15.9787,-2.8251,0,5.374,4.358,1.016,92.72,0
OR014@6_2,outer_race,2,SDT,512,50,752,15.9574,-0.4977,0,5.374,7.708,-2.334,1.784,0
OR014@6_2,outer_race,2,SDT_BOUNDED,512,50,748,16.0428,-0.5144,0,5.374,6.711,-1.337,10.86,0
OR014@6_3,outer_race,3,IE,128,5,2527,4.7487,0.5791,0,3.87,3.987,-0.117,19.362,0
OR014@6_3,outer_race,3,VW,128,5,2527,4.7487,0.1987,0,3.87,3.662,0.208,23.603,0
OR014@6_3,outer_race,3,DROP,128,5,2527,4.7487,-0.4578,0,3.87,5.798,-1.928,86.447,0
OR014@6_3,outer_race,3,IE_ORACLE,128,5,2527,4.7487,0.902,0,3.87,5.113,-1.243,45.909,0
OR014@6_3,outer_race,3,LTTB,128,5,2527,4.7487,-0.7068,0,3.87,6.581,-2.711,70.749,1
OR014@6_3,outer_race,3,SDT,128,5,2528,4.7468,1.1164,0,3.87,4.518,-0.648,30.458,0
OR014@6_3,outer_race,3,SDT_BOUNDED,128,5,2521,4.76,1.0561,0,3.87,4.52,-0.65,30.666,0
OR014@6_3,outer_race,3,IE,128,10,1327,9.043,-1.6886,0,3.87,4.595,-0.725,11.608,0
OR014@6_3,outer_race,3,VW,128,10,1327,9.043,-1.5757,0,3.87,1.014,2.856,74.901,0
OR014@6_3,outer_race,3,DROP,128,10,1327,9.043,-2.0237,0,3.87,7.459,-3.589,95.629,0
OR014@6_3,outer_race,3,IE_ORACLE,128,10,1327,9.043,-1.9658,0,3.87,5.235,-1.365,8.993,0
OR014@6_3,outer_race,3,LTTB,128,10,1327,9.043,-1.9267,0,3.87,9.836,-5.966,66.605,0
OR014@6_3,outer_race,3,SDT,128,10,1327,9.043,-0.2221,0,3.87,5.205,-1.335,3.785,0
OR014@6_3,outer_race,3,SDT_BOUNDED,128,10,1325,9.0566,-0.2247,0,3.87,5.112,-1.242,4.306,0
OR014@6_3,outer_race,3,IE,128,20,727,16.5062,-3.433,0,3.87,5.083,-1.213,24.235,0
OR014@6_3,outer_race,3,VW,128,20,727,16.5062,-2.3996,0,3.87,8.222,-4.352,64.753,0
OR014@6_3,outer_race,3,DROP,128,20,727,16.5062,-2.1871,0,3.87,5.321,-1.451,98.137,0
OR014@6_3,outer_race,3,IE_ORACLE,128,20,727,16.5062,-3.5064,0,3.87,7.251,-3.381,22.948,1
OR014@6_3,outer_race,3,LTTB,128,20,727,16.5062,-3.0358,0,3.87,8.987,-5.117,74.286,0
OR014@6_3,outer_race,3,SDT,128,20,729,16.4609,-0.8745,0,3.87,5.381,-1.511,24.775,0
OR014@6_3,outer_race,3,SDT_BOUNDED,128,20,724,16.5746,-0.888,0,3.87,5.077,-1.207,26.216,0
OR014@6_3,outer_race,3,IE,128,50,367,32.6975,-4.6424,0,3.87,5.214,-1.344,43.847,0
OR014@6_3,outer_race,3,VW,128,50,367,32.6975,-3.2111,0,3.87,3.218,0.652,91.887,0
OR014@6_3,outer_race,3,DROP,128,50,367,32.6975,-2.5478,0,3.87,4.395,-0.525,99.712,0
OR014@6_3,outer_race,3,IE_ORACLE,128,50,367,32.6975,-4.9782,0,3.87,5.031,-1.161,25.971,0
OR014@6_3,outer_race,3,LTTB,128,50,367,32.6975,-3.8594,0,3.87,5.359,-1.489,91.522,0
OR014@6_3,outer_race,3,SDT,128,50,369,32.5203,-1.1546,0,3.87,4.587,-0.717,57.507,0
OR014@6_3,outer_race,3,SDT_BOUNDED,128,50,365,32.8767,-1.1918,0,3.87,4.591,-0.721,58.278,0
OR014@6_3,outer_race,3,IE,256,5,2655,4.5198,0.7672,0,3.87,2.894,0.976,6.246,0
OR014@6_3,outer_race,3,VW,256,5,2655,4.5198,0.4064,0,3.87,1.34,2.53,40.872,0
OR014@6_3,outer_race,3,DROP,256,5,2655,4.5198,-0.4246,0,3.87,6.692,-2.822,82.748,0
OR014@6_3,outer_race,3,IE_ORACLE,256,5,2655,4.5198,1.1482,0,3.87,5.387,-1.517,45.806,0
OR014@6_3,outer_race,3,LTTB,256,5,2655,4.5198,-0.5564,0,3.87,6.453,-2.583,63.667,0
OR014@6_3,outer_race,3,SDT,256,5,2658,4.5147,1.3477,0,3.87,3.769,0.101,20.301,0
OR014@6_3,outer_race,3,SDT_BOUNDED,256,5,2648,4.5317,1.3331,0,3.87,3.742,0.128,19.716,0
OR014@6_3,outer_race,3,IE,256,10,1455,8.2474,-1.586,0,3.87,5.639,-1.769,23.817,0
OR014@6_3,outer_race,3,VW,256,10,1455,8.2474,-1.4066,0,3.87,5.836,-1.966,61.045,0
OR014@6_3,outer_race,3,DROP,256,10,1455,8.2474,-1.921,0,3.87,9.48,-5.61,93.503,0
OR014@6_3,outer_race,3,IE_ORACLE,256,10,1455,8.2474,-1.615,0,3.87,3.961,-0.091,8.995,0
OR014@6_3,outer_race,3,LTTB,256,10,1455,8.2474,-1.4652,0,3.87,3.943,-0.073,82.941,0
OR014@6_3,outer_race,3,SDT,256,10,1457,8.2361,-0.1321,0,3.87,5.211,-1.341,0.23,0
OR014@6_3,outer_race,3,SDT_BOUNDED,256,10,1452,8.2645,-0.1707,0,3.87,5.352,-1.482,2.698,0
OR014@6_3,outer_race,3,IE,256,20,855,14.0351,-3.3275,0,3.87,6.084,-2.214,11.274,1
OR014@6_3,outer_race,3,VW,256,20,855,14.0351,-2.2736,0,3.87,8.014,-4.144,70.272,0
OR014@6_3,outer_race,3,DROP,256,20,855,14.0351,-2.0497,0,3.87,6.152,-2.282,98.039,1
OR014@6_3,outer_race,3,IE_ORACLE,256,20,855,14.0351,-2.923,0,3.87,6.697,-2.827,18.674,1
OR014@6_3,outer_race,3,LTTB,256,20,855,14.0351,-2.7833,0,3.87,9.03,-5.16,78.119,1
OR014@6_3,outer_race,3,SDT,256,20,854,14.0515,-0.7415,0,3.87,7.411,-3.541,7.228,1
OR014@6_3,outer_race,3,SDT_BOUNDED,256,20,853,14.068,-0.7428,0,3.87,7.418,-3.548,7.356,1
OR014@6_3,outer_race,3,IE,256,50,495,24.2424,-4.1953,0,3.87,5.249,-1.379,28.113,0
OR014@6_3,outer_race,3,VW,256,50,495,24.2424,-3.0274,0,3.87,5.24,-1.37,86.957,0
OR014@6_3,outer_race,3,DROP,256,50,495,24.2424,-1.7268,0,3.87,3.449,0.421,99.785,0
OR014@6_3,outer_race,3,IE_ORACLE,256,50,495,24.2424,-4.6322,0,3.87,4.706,-0.836,22.559,0
OR014@6_3,outer_race,3,LTTB,256,50,495,24.2424,-3.5554,0,3.87,4.471,-0.601,89.41,0
OR014@6_3,outer_race,3,SDT,256,50,499,24.0481,-0.9209,0,3.87,6.744,-2.874,41.564,1
OR014@6_3,outer_race,3,SDT_BOUNDED,256,50,494,24.2915,-0.9403,0,3.87,6.397,-2.527,44.282,1
OR014@6_3,outer_race,3,IE,512,5,2911,4.1223,1.1753,0,3.87,3.822,0.048,16.798,0
OR014@6_3,outer_race,3,VW,512,5,2911,4.1223,0.7926,0,3.87,4.078,-0.208,17.929,0
OR014@6_3,outer_race,3,DROP,512,5,2911,4.1223,-0.2538,0,3.87,5.119,-1.249,87.278,0
OR014@6_3,outer_race,3,IE_ORACLE,512,5,2911,4.1223,1.731,0,3.87,3.266,0.604,9.269,0
OR014@6_3,outer_race,3,LTTB,512,5,2911,4.1223,-0.3215,0,3.87,3.773,0.097,74.539,0
OR014@6_3,outer_race,3,SDT,512,5,2910,4.1237,1.6387,0,3.87,5.648,-1.778,48.369,0
OR014@6_3,outer_race,3,SDT_BOUNDED,512,5,2906,4.1294,1.6246,0,3.87,5.653,-1.783,48.892,0
OR014@6_3,outer_race,3,IE,512,10,1711,7.0134,-1.1759,0,3.87,4.624,-0.754,20.622,0
OR014@6_3,outer_race,3,VW,512,10,1711,7.0134,-1.0813,0,3.87,7.166,-3.296,48.95,0
OR014@6_3,outer_race,3,DROP,512,10,1711,7.0134,-1.767,0,3.87,6.494,-2.624,95.62,0
OR014@6_3,outer_race,3,IE_ORACLE,512,10,1711,7.0134,-1.1635,0,3.87,4.897,-1.027,31.88,0
OR014@6_3,outer_race,3,LTTB,512,10,1711,7.0134,-1.4755,0,3.87,1.845,2.025,82.643,0
OR014@6_3,outer_race,3,SDT,512,10,1709,7.0217,0.1646,0,3.87,4.063,-0.193,2.224,0
OR014@6_3,outer_race,3,SDT_BOUNDED,512,10,1709,7.0217,0.1646,0,3.87,4.063,-0.193,2.224,0
OR014@6_3,outer_race,3,IE,512,20,1111,10.8011,-2.5423,0,3.87,6.238,-2.368,1.898,1
OR014@6_3,outer_race,3,VW,512,20,1111,10.8011,-1.8274,0,3.87,9.973,-6.103,61.02,0
OR014@6_3,outer_race,3,DROP,512,20,1111,10.8011,-1.9805,0,3.87,6.944,-3.074,97.693,0
OR014@6_3,outer_race,3,IE_ORACLE,512,20,1111,10.8011,-2.4156,0,3.87,6.567,-2.697,29.935,1
OR014@6_3,outer_race,3,LTTB,512,20,1111,10.8011,-2.3532,0,3.87,6.799,-2.929,76.875,1
OR014@6_3,outer_race,3,SDT,512,20,1111,10.8011,-0.5251,0,3.87,6.151,-2.281,1.758,1
OR014@6_3,outer_race,3,SDT_BOUNDED,512,20,1111,10.8011,-0.5251,0,3.87,6.151,-2.281,1.758,1
OR014@6_3,outer_race,3,IE,512,50,751,15.9787,-3.9638,0,3.87,6.838,-2.968,3.893,1
OR014@6_3,outer_race,3,VW,512,50,751,15.9787,-2.4452,0,3.87,3.609,0.261,85.13,0
OR014@6_3,outer_race,3,DROP,512,50,751,15.9787,-1.9903,0,3.87,2.201,1.669,99.607,0
OR014@6_3,outer_race,3,IE_ORACLE,512,50,751,15.9787,-3.3347,0,3.87,7.627,-3.757,27.043,1
OR014@6_3,outer_race,3,LTTB,512,50,751,15.9787,-2.9739,0,3.87,3.543,0.327,87.227,0
OR014@6_3,outer_race,3,SDT,512,50,751,15.9787,-0.8463,0,3.87,4.97,-1.1,31.293,0
OR014@6_3,outer_race,3,SDT_BOUNDED,512,50,751,15.9787,-0.8463,0,3.87,4.97,-1.1,31.293,0
IR021_0,inner_race,0,IE,128,5,2527,4.7487,3.2406,0,33.177,31.798,1.379,15.957,1
IR021_0,inner_race,0,VW,128,5,2527,4.7487,2.912,0,33.177,29.009,4.168,1.71,1
IR021_0,inner_race,0,DROP,128,5,2527,4.7487,-1.7997,0,33.177,27.821,5.356,95.922,1
IR021_0,inner_race,0,IE_ORACLE,128,5,2527,4.7487,3.2117,0,33.177,32.083,1.094,14.73,1
IR021_0,inner_race,0,LTTB,128,5,2527,4.7487,-0.9463,0,33.177,27.615,5.562,75.542,1
IR021_0,inner_race,0,SDT,128,5,2526,4.7506,4.1102,0,33.177,31.309,1.868,10.502,1
IR021_0,inner_race,0,SDT_BOUNDED,128,5,2506,4.7885,3.9768,0,33.177,31.535,1.642,10.417,1
IR021_0,inner_race,0,IE,128,10,1327,9.043,-0.9762,0,33.177,29.063,4.114,1.503,1
IR021_0,inner_race,0,VW,128,10,1327,9.043,-0.3364,0,33.177,23.094,10.083,49.946,1
IR021_0,inner_race,0,DROP,128,10,1327,9.043,-1.4014,0,33.177,19.294,13.883,98.064,1
IR021_0,inner_race,0,IE_ORACLE,128,10,1327,9.043,-1.1465,0,33.177,28.714,4.463,4.174,1
IR021_0,inner_race,0,LTTB,128,10,1327,9.043,-1.9849,0,33.177,22.796,10.381,85.961,1
IR021_0,inner_race,0,SDT,128,10,1331,9.0158,1.1621,0,33.177,27.926,5.251,16.732,1
IR021_0,inner_race,0,SDT_BOUNDED,128,10,1314,9.1324,1.08,0,33.177,27.945,5.232,16.927,1
IR021_0,inner_race,0,IE,128,20,727,16.5062,-3.8685,0,33.177,27.267,5.91,22.952,1
IR021_0,inner_race,0,VW,128,20,727,16.5062,-2.0128,0,33.177,18.128,15.049,89.958,1
IR021_0,inner_race,0,DROP,128,20,727,16.5062,-2.1157,0,33.177,11.868,21.309,99.762,1
IR021_0,inner_race,0,IE_ORACLE,128,20,727,16.5062,-3.5661,0,33.177,27.544,5.633,11.748,1
IR021_0,inner_race,0,LTTB,128,20,727,16.5062,-3.2905,0,33.177,20.491,12.686,88.544,1
IR021_0,inner_race,0,SDT,128,20,727,16.5062,-0.2401,0,33.177,25.664,7.513,41.932,1
IR021_0,inner_race,0,SDT_BOUNDED,128,20,717,16.7364,-0.2943,0,33.177,25.059,8.118,42.558,1
IR021_0,inner_race,0,IE,128,50,367,32.6975,-5.8737,0,33.177,22.572,10.605,57.682,1
IR021_0,inner_race,0,VW,128,50,367,32.6975,-2.8314,0,33.177,13.517,19.66,97.1,1
IR021_0,inner_race,0,DROP,128,50,367,32.6975,-2.2638,0,33.177,10.524,22.653,99.958,0
IR021_0,inner_race,0,IE_ORACLE,128,50,367,32.6975,-6.9037,0,33.177,24.585,8.592,42.684,1
IR021_0,inner_race,0,LTTB,128,50,367,32.6975,-4.991,0,33.177,17.002,16.175,94.263,1
IR021_0,inner_race,0,SDT,128,50,368,32.6087,-1.761,0,33.177,25.545,7.632,65.309,1
IR021_0,inner_race,0,SDT_BOUNDED,128,50,363,33.0579,-1.7711,0,33.177,25.189,7.988,65.919,1
IR021_0,inner_race,0,IE,256,5,2655,4.5198,3.5165,0,33.177,31.785,1.392,15.54,1
IR021_0,inner_race,0,VW,256,5,2655,4.5198,3.1328,0,33.177,29.283,3.894,1.852,1
IR021_0,inner_race,0,DROP,256,5,2655,4.5198,-1.7214,0,33.177,28.887,4.29,96.013,1
IR021_0,inner_race,0,IE_ORACLE,256,5,2655,4.5198,3.4973,0,33.177,31.971,1.206,14.456,1
IR021_0,inner_race,0,LTTB,256,5,2655,4.5198,-0.7168,0,33.177,26.623,6.554,72.79,1
IR021_0,inner_race,0,SDT,256,5,2656,4.5181,4.4342,0,33.177,31.974,1.203,11.825,1
IR021_0,inner_race,0,SDT_BOUNDED,256,5,2634,4.5558,4.2249,0,33.177,32.107,1.07,11.44,1
IR021_0,inner_race,0,IE,256,10,1455,8.2474,-0.8669,0,33.177,29.358,3.819,2.415,1
IR021_0,inner_race,0,VW,256,10,1455,8.2474,-0.0557,0,33.177,23.386,9.791,48.221,1
IR021_0,inner_race,0,DROP,256,10,1455,8.2474,-1.3828,0,33.177,20.401,12.776,98.03,1
IR021_0,inner_race,0,IE_ORACLE,256,10,1455,8.2474,-0.4363,0,33.177,30.134,3.043,6.342,1
IR021_0,inner_race,0,LTTB,256,10,1455,8.2474,-1.906,0,33.177,21.906,11.271,87.153,1
IR021_0,inner_race,0,SDT,256,10,1456,8.2418,1.5313,0,33.177,28.807,4.37,13.442,1
IR021_0,inner_race,0,SDT_BOUNDED,256,10,1442,8.3218,1.462,0,33.177,29.19,3.987,14.188,1
IR021_0,inner_race,0,IE,256,20,855,14.0351,-3.5661,0,33.177,27.833,5.344,19.411,1
IR021_0,inner_race,0,VW,256,20,855,14.0351,-1.7372,0,33.177,18.54,14.637,85.924,1
IR021_0,inner_race,0,DROP,256,20,855,14.0351,-1.8394,0,33.177,9.415,23.762,99.819,1
IR021_0,inner_race,0,IE_ORACLE,256,20,855,14.0351,-3.1691,0,33.177,27.569,5.608,6.274,1
IR021_0,inner_race,0,LTTB,256,20,855,14.0351,-2.7033,0,33.177,21.854,11.323,87.754,1
IR021_0,inner_race,0,SDT,256,20,856,14.0187,0.198,0,33.177,26.032,7.145,33.561,1
IR021_0,inner_race,0,SDT_BOUNDED,256,20,849,14.1343,-0.3002,0,33.177,25.491,7.686,34.803,1
IR021_0,inner_race,0,IE,256,50,495,24.2424,-5.5468,0,33.177,23.674,9.503,43.59,1
IR021_0,inner_race,0,VW,256,50,495,24.2424,-2.7419,0,33.177,13.87,19.307,94.649,1
IR021_0,inner_race,0,DROP,256,50,495,24.2424,-1.7619,0,33.177,8.732,24.445,99.963,0
IR021_0,inner_race,0,IE_ORACLE,256,50,495,24.2424,-5.0426,0,33.177,26.398,6.779,28.08,1
IR021_0,inner_race,0,LTTB,256,50,495,24.2424,-4.2111,0,33.177,18.958,14.219,92.159,1
IR021_0,inner_race,0,SDT,256,50,496,24.1935,-0.8377,0,33.177,25.354,7.823,53.565,1
IR021_0,inner_race,0,SDT_BOUNDED,256,50,492,24.3902,-0.9142,0,33.177,24.984,8.193,53.878,1
IR021_0,inner_race,0,IE,512,5,2911,4.1223,3.9238,0,33.177,32.44,0.737,15.719,1
IR021_0,inner_race,0,VW,512,5,2911,4.1223,3.5372,0,33.177,30.238,2.939,3.615,1
IR021_0,inner_race,0,DROP,512,5,2911,4.1223,-1.612,0,33.177,27.583,5.594,95.869,1
IR021_0,inner_race,0,IE_ORACLE,512,5,2911,4.1223,4.4781,0,33.177,32.084,1.093,13.442,1
IR021_0,inner_race,0,LTTB,512,5,2911,4.1223,-0.3759,0,33.177,28.303,4.874,68.603,1
IR021_0,inner_race,0,SDT,512,5,2907,4.128,4.9891,0,33.177,32.642,0.535,15.67,1
IR021_0,inner_race,0,SDT_BOUNDED,512,5,2893,4.1479,4.8581,0,33.177,32.147,1.03,15.225,1
IR021_0,inner_race,0,IE,512,10,1711,7.0134,-0.4396,0,33.177,30.143,3.034,6.535,1
IR021_0,inner_race,0,VW,512,10,1711,7.0134,0.5927,0,33.177,25.0,8.177,33.104,1
IR021_0,inner_race,0,DROP,512,10,1711,7.0134,-1.2918,0,33.177,20.382,12.795,98.028,1
IR021_0,inner_race,0,IE_ORACLE,512,10,1711,7.0134,0.3311,0,33.177,31.145,2.032,12.184,1
IR021_0,inner_race,0,LTTB,512,10,1711,7.0134,-1.6921,0,33.177,23.25,9.927,82.957,1
IR021_0,inner_race,0,SDT,512,10,1711,7.0134,2.169,0,33.177,29.784,3.393,4.987,1
IR021_0,inner_race,0,SDT_BOUNDED,512,10,1700,7.0588,2.1183,0,33.177,29.723,3.454,5.542,1
IR021_0,inner_race,0,IE,512,20,1111,10.8011,-1.9119,0,33.177,27.854,5.323,8.197,1
IR021_0,inner_race,0,VW,512,20,1111,10.8011,-1.0678,0,33.177,19.282,13.895,66.622,1
IR021_0,inner_race,0,DROP,512,20,1111,10.8011,-1.942,0,33.177,11.633,21.544,99.773,1
IR021_0,inner_race,0,IE_ORACLE,512,20,1111,10.8011,-1.7531,0,33.177,28.018,5.159,0.318,1
IR021_0,inner_race,0,LTTB,512,20,1111,10.8011,-2.3015,0,33.177,23.65,9.527,85.367,1
IR021_0,inner_race,0,SDT,512,20,1112,10.7914,0.6888,0,33.177,27.678,5.499,22.194,1
IR021_0,inner_race,0,SDT_BOUNDED,512,20,1106,10.8499,0.6322,0,33.177,26.333,6.844,23.614,1
IR021_0,inner_race,0,IE,512,50,751,15.9787,-4.2043,0,33.177,27.384,5.793,20.813,1
IR021_0,inner_race,0,VW,512,50,751,15.9787,-2.0313,0,33.177,17.013,16.164,82.415,1
IR021_0,inner_race,0,DROP,512,50,751,15.9787,-1.8525,0,33.177,5.563,27.614,99.937,0
IR021_0,inner_race,0,IE_ORACLE,512,50,751,15.9787,-3.509,0,33.177,27.396,5.781,10.42,1
IR021_0,inner_race,0,LTTB,512,50,751,15.9787,-3.1014,0,33.177,21.199,11.978,89.827,1
IR021_0,inner_race,0,SDT,512,50,752,15.9574,-0.1768,0,33.177,25.795,7.382,39.513,1
IR021_0,inner_race,0,SDT_BOUNDED,512,50,749,16.0214,-0.1871,0,33.177,25.589,7.588,39.723,1
IR021_1,inner_race,1,IE,128,5,2527,4.7487,3.0323,0,31.218,29.956,1.262,10.95,1
IR021_1,inner_race,1,VW,128,5,2527,4.7487,2.931,0,31.218,29.816,1.402,3.381,1
IR021_1,inner_race,1,DROP,128,5,2527,4.7487,-1.9396,0,31.218,27.588,3.63,96.321,1
IR021_1,inner_race,1,IE_ORACLE,128,5,2527,4.7487,3.2854,0,31.218,29.813,1.405,9.641,1
IR021_1,inner_race,1,LTTB,128,5,2527,4.7487,-0.9709,0,31.218,27.133,4.085,75.618,1
IR021_1,inner_race,1,SDT,128,5,2528,4.7468,4.1125,0,31.218,30.342,0.876,8.898,1
IR021_1,inner_race,1,SDT_BOUNDED,128,5,2485,4.829,3.7824,0,31.218,29.452,1.766,7.308,1
IR021_1,inner_race,1,IE,128,10,1327,9.043,-0.9728,0,31.218,29.172,2.046,0.785,1
IR021_1,inner_race,1,VW,128,10,1327,9.043,-0.5567,0,31.218,22.32,8.898,55.767,1
IR021_1,inner_race,1,DROP,128,10,1327,9.043,-1.4843,0,31.218,20.327,10.891,98.268,1
IR021_1,inner_race,1,IE_ORACLE,128,10,1327,9.043,-0.861,0,31.218,29.69,1.528,5.016,1
IR021_1,inner_race,1,LTTB,128,10,1327,9.043,-2.0442,0,31.218,21.52,9.698,87.788,1
