signal,mode,buffer_size,consumer_delay_us,producer_delay_us,noise_std,trial,drops,max_wait_ms,mse,snr_db,max_error,deriv_ratio,rpeak_accuracy,degenerate,snr_saturated
chirp,IMP_SECOND_ORDER,512,600,100,0.1000,3,229,0.0091,3.411063e-03,21.5049,4.363472e-01,0.7863,-1.0000,0,0
chirp,IMP_WINDOWED_ENERGY,512,600,100,0.1000,3,230,0.0355,1.448261e-03,25.2254,2.862030e-01,0.8935,-1.0000,0,0
chirp,IMP_COMPOSITE,512,600,100,0.1000,3,231,0.0725,1.606583e-03,24.7748,2.585489e-01,0.9137,-1.0000,0,0
chirp,IMP_ADAPTIVE,512,600,100,0.1000,3,232,0.0298,1.457661e-03,25.1973,2.356716e-01,0.9005,-1.0000,0,0
chirp,IMP_INTERP_ERROR,512,600,100,0.1000,3,233,0.0074,1.641399e-04,34.6817,5.153620e-02,0.9871,-1.0000,0,0
chirp,IMP_INTERP_COMPOSITE,512,600,100,0.1000,3,233,0.0141,1.640573e-04,34.6839,5.186175e-02,0.9876,-1.0000,0,0
chirp,RDP_OFFLINE,512,600,100,0.1000,3,233,0.0000,9.707369e-05,36.9628,3.765519e-02,0.9936,-1.0000,0,0
chirp,LTTB_OFFLINE,512,600,100,0.1000,3,233,0.0000,1.685692e-03,24.5660,3.130328e-01,0.8945,-1.0000,0,0
spikes,DROP,512,600,100,0.1000,3,233,0.0007,1.282079e-02,3.7481,2.270514e+00,0.7499,-1.0000,0,0
spikes,WAIT,512,600,100,0.1000,3,0,0.5836,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,TIMED,512,600,100,0.1000,3,0,0.7037,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,ADAPTIVE,512,600,100,0.1000,3,209,0.1035,1.120393e-02,4.3336,2.064329e+00,0.7694,-1.0000,0,0
spikes,LEGACY_IMPORTANCE,512,600,100,0.1000,3,233,0.0033,1.409601e-03,13.3363,1.858323e-01,0.9517,-1.0000,0,0
spikes,RANDOM_DROP,512,600,100,0.1000,3,233,0.0342,1.016468e-02,4.7563,1.672404e+00,0.7965,-1.0000,0,0
spikes,DROP_MIDDLE,512,600,100,0.1000,3,233,0.0022,7.417539e-03,6.1247,2.059107e+00,0.7714,-1.0000,0,0
spikes,DROP_LOW_VARIANCE,512,600,100,0.1000,3,233,0.0037,6.613654e-04,16.6228,1.706921e-01,0.9210,-1.0000,0,0
spikes,IMP_FIRST_ORDER,512,600,100,0.1000,3,232,0.0322,1.407632e-03,13.3424,1.858323e-01,0.9517,-1.0000,0,0
spikes,IMP_SECOND_ORDER,512,600,100,0.1000,3,229,0.0126,1.431626e-02,3.2690,2.270514e+00,0.7847,-1.0000,0,0
spikes,IMP_WINDOWED_ENERGY,512,600,100,0.1000,3,230,0.0103,1.370832e-03,13.4574,2.198843e-01,0.9002,-1.0000,0,0
spikes,IMP_COMPOSITE,512,600,100,0.1000,3,231,0.0133,1.319164e-03,13.6243,1.823114e-01,0.9146,-1.0000,0,0
spikes,IMP_ADAPTIVE,512,600,100,0.1000,3,231,0.0166,1.499540e-03,13.0677,2.272353e-01,0.9040,-1.0000,0,0
spikes,IMP_INTERP_ERROR,512,600,100,0.1000,3,232,0.0043,1.664551e-04,22.6143,5.305620e-02,0.9893,-1.0000,0,0
spikes,IMP_INTERP_COMPOSITE,512,600,100,0.1000,3,231,0.0102,1.610263e-04,22.7583,5.192825e-02,0.9898,-1.0000,0,0
spikes,RDP_OFFLINE,512,600,100,0.1000,3,232,0.0000,9.659477e-05,24.9777,3.765306e-02,0.9942,-1.0000,0,0
spikes,LTTB_OFFLINE,512,600,100,0.1000,3,232,0.0000,3.910656e-03,8.9048,1.121260e+00,0.9073,-1.0000,0,0
sine_1hz,DROP,512,600,100,0.1000,4,235,0.0021,3.603359e-03,21.5147,5.597378e-01,0.7633,-1.0000,0,0
sine_1hz,WAIT,512,600,100,0.1000,4,0,0.5729,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,TIMED,512,600,100,0.1000,4,0,0.6005,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,ADAPTIVE,512,600,100,0.1000,4,210,0.0980,3.612026e-03,21.5043,5.594793e-01,0.7620,-1.0000,0,0
sine_1hz,LEGACY_IMPORTANCE,512,600,100,0.1000,4,233,0.0037,1.500677e-03,25.3189,2.136486e-01,0.9414,-1.0000,0,0
sine_1hz,RANDOM_DROP,512,600,100,0.1000,4,233,0.0088,3.654019e-03,21.4541,3.975070e-01,0.7552,-1.0000,0,0
sine_1hz,DROP_MIDDLE,512,600,100,0.1000,4,234,0.0031,3.795667e-03,21.2889,3.975070e-01,0.7747,-1.0000,0,0
sine_1hz,DROP_LOW_VARIANCE,512,600,100,0.1000,4,231,0.0114,8.661304e-04,27.7060,2.180545e-01,0.9019,-1.0000,0,0
sine_1hz,IMP_FIRST_ORDER,512,600,100,0.1000,4,230,0.0339,1.479056e-03,25.3819,2.136486e-01,0.9431,-1.0000,0,0
sine_1hz,IMP_SECOND_ORDER,512,600,100,0.1000,4,232,0.0357,3.769026e-03,21.3195,5.597378e-01,0.7562,-1.0000,0,0
sine_1hz,IMP_WINDOWED_ENERGY,512,600,100,0.1000,4,232,0.0333,1.252613e-03,26.1036,1.985138e-01,0.8796,-1.0000,0,0
sine_1hz,IMP_COMPOSITE,512,600,100,0.1000,4,232,0.0185,1.591255e-03,25.0644,2.311337e-01,0.8794,-1.0000,0,0
sine_1hz,IMP_ADAPTIVE,512,600,100,0.1000,4,232,0.0141,1.470630e-03,25.4068,2.038789e-01,0.8654,-1.0000,0,0
sine_1hz,IMP_INTERP_ERROR,512,600,100,0.1000,4,233,0.0136,2.163365e-04,33.7305,6.374157e-02,0.9831,-1.0000,0,0
sine_1hz,IMP_INTERP_COMPOSITE,512,600,100,0.1000,4,231,0.0450,2.128322e-04,33.8014,6.754890e-02,0.9838,-1.0000,0,0
sine_1hz,RDP_OFFLINE,512,600,100,0.1000,4,233,0.0000,1.255440e-04,36.0938,4.349150e-02,0.9896,-1.0000,0,0
sine_1hz,LTTB_OFFLINE,512,600,100,0.1000,4,233,0.0000,1.841704e-03,24.4296,3.272983e-01,0.8917,-1.0000,0,0
chirp,DROP,512,600,100,0.1000,4,232,0.0017,3.820184e-03,21.1121,4.962766e-01,0.7755,-1.0000,0,0
chirp,WAIT,512,600,100,0.1000,4,0,0.5953,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,TIMED,512,600,100,0.1000,4,0,0.6152,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,ADAPTIVE,512,600,100,0.1000,4,210,0.1024,3.416696e-03,21.5969,4.796136e-01,0.7812,-1.0000,0,0
chirp,LEGACY_IMPORTANCE,512,600,100,0.1000,4,233,0.0037,1.618863e-03,24.8408,2.742725e-01,0.9426,-1.0000,0,0
chirp,RANDOM_DROP,512,600,100,0.1000,4,233,0.0119,3.898184e-03,21.0243,3.709792e-01,0.7880,-1.0000,0,0
chirp,DROP_MIDDLE,512,600,100,0.1000,4,233,0.0123,3.128166e-03,21.9800,2.831415e-01,0.7852,-1.0000,0,0
chirp,DROP_LOW_VARIANCE,512,600,100,0.1000,4,231,0.0102,8.922113e-04,27.4282,2.220000e-01,0.9039,-1.0000,0,0
chirp,IMP_FIRST_ORDER,512,600,100,0.1000,4,232,0.0113,1.618859e-03,24.8408,2.742725e-01,0.9426,-1.0000,0,0
chirp,IMP_SECOND_ORDER,512,600,100,0.1000,4,234,0.0163,3.932627e-03,20.9861,5.599860e-01,0.7605,-1.0000,0,0
chirp,IMP_WINDOWED_ENERGY,512,600,100,0.1000,4,233,0.0132,1.484615e-03,25.2168,2.069272e-01,0.8884,-1.0000,0,0
chirp,IMP_COMPOSITE,512,600,100,0.1000,4,232,0.0187,1.805014e-03,24.3681,2.680329e-01,0.8830,-1.0000,0,0
chirp,IMP_ADAPTIVE,512,600,100,0.1000,4,228,0.0129,1.622884e-03,24.8300,2.153465e-01,0.8712,-1.0000,0,0
chirp,IMP_INTERP_ERROR,512,600,100,0.1000,4,233,0.0057,2.135071e-04,33.6388,6.036738e-02,0.9836,-1.0000,0,0
chirp,IMP_INTERP_COMPOSITE,512,600,100,0.1000,4,233,0.0094,2.135071e-04,33.6388,6.036738e-02,0.9836,-1.0000,0,0
chirp,RDP_OFFLINE,512,600,100,0.1000,4,233,0.0000,1.277708e-04,35.8686,4.343312e-02,0.9866,-1.0000,0,0
chirp,LTTB_OFFLINE,512,600,100,0.1000,4,233,0.0000,1.842405e-03,24.2791,3.273458e-01,0.8925,-1.0000,0,0
spikes,DROP,512,600,100,0.1000,4,235,0.0021,1.400830e-02,3.1663,1.875050e+00,0.7613,-1.0000,0,0
spikes,WAIT,512,600,100,0.1000,4,0,0.6061,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,TIMED,512,600,100,0.1000,4,0,0.5654,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,ADAPTIVE,512,600,100,0.1000,4,209,0.0957,1.135264e-02,4.0791,1.772879e+00,0.7778,-1.0000,0,0
spikes,LEGACY_IMPORTANCE,512,600,100,0.1000,4,234,0.0106,6.487710e-03,6.5092,1.279850e+00,0.9471,-1.0000,0,0
spikes,RANDOM_DROP,512,600,100,0.1000,4,234,0.0423,1.082345e-02,4.2865,1.889560e+00,0.7260,-1.0000,0,0
spikes,DROP_MIDDLE,512,600,100,0.1000,4,233,0.0023,7.482113e-03,5.8899,1.957433e+00,0.7736,-1.0000,0,0
spikes,DROP_LOW_VARIANCE,512,600,100,0.1000,4,232,0.0042,8.160237e-04,15.5131,1.934736e-01,0.9105,-1.0000,0,0
spikes,IMP_FIRST_ORDER,512,600,100,0.1000,4,232,0.0430,6.458860e-03,6.5285,1.279850e+00,0.9477,-1.0000,0,0
spikes,IMP_SECOND_ORDER,512,600,100,0.1000,4,231,0.0151,1.124553e-02,4.1203,2.031796e+00,0.7414,-1.0000,0,0
spikes,IMP_WINDOWED_ENERGY,512,600,100,0.1000,4,231,0.0125,1.464193e-03,12.9741,2.160844e-01,0.8922,-1.0000,0,0
spikes,IMP_COMPOSITE,512,600,100,0.1000,4,235,0.0098,1.596620e-03,12.5981,2.489097e-01,0.8930,-1.0000,0,0
spikes,IMP_ADAPTIVE,512,600,100,0.1000,4,232,0.0566,1.666618e-03,12.4117,2.096760e-01,0.8798,-1.0000,0,0
spikes,IMP_INTERP_ERROR,512,600,100,0.1000,4,233,0.0044,2.266282e-04,21.0770,6.141105e-02,0.9842,-1.0000,0,0
spikes,IMP_INTERP_COMPOSITE,512,600,100,0.1000,4,232,0.0386,2.308540e-04,20.9967,6.745446e-02,0.9841,-1.0000,0,0
spikes,RDP_OFFLINE,512,600,100,0.1000,4,233,0.0000,1.315402e-04,23.4395,4.405380e-02,0.9909,-1.0000,0,0
spikes,LTTB_OFFLINE,512,600,100,0.1000,4,233,0.0000,3.834039e-03,8.7935,1.017597e+00,0.9036,-1.0000,0,0
sine_1hz,DROP,512,600,100,0.2000,0,233,0.0013,1.817578e-02,14.6271,8.126179e-01,0.7374,-1.0000,0,0
sine_1hz,WAIT,512,600,100,0.2000,0,0,0.6188,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,TIMED,512,600,100,0.2000,0,0,0.6712,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,ADAPTIVE,512,600,100,0.2000,0,209,0.1048,1.502993e-02,15.4525,6.986266e-01,0.7695,-1.0000,0,0
sine_1hz,LEGACY_IMPORTANCE,512,600,100,0.2000,0,234,0.0071,5.932398e-03,19.4898,3.697146e-01,0.9473,-1.0000,0,0
sine_1hz,RANDOM_DROP,512,600,100,0.2000,0,234,0.0110,1.522258e-02,15.3972,6.761582e-01,0.7708,-1.0000,0,0
sine_1hz,DROP_MIDDLE,512,600,100,0.2000,0,234,0.0030,1.481806e-02,15.5141,7.466281e-01,0.7658,-1.0000,0,0
sine_1hz,DROP_LOW_VARIANCE,512,600,100,0.2000,0,233,0.0135,2.849702e-03,22.6741,3.113984e-01,0.9100,-1.0000,0,0
sine_1hz,IMP_FIRST_ORDER,512,600,100,0.2000,0,233,0.0470,5.834514e-03,19.5620,3.697146e-01,0.9475,-1.0000,0,0
sine_1hz,IMP_SECOND_ORDER,512,600,100,0.2000,0,231,0.0117,1.716330e-02,14.8761,7.620250e-01,0.7505,-1.0000,0,0
sine_1hz,IMP_WINDOWED_ENERGY,512,600,100,0.2000,0,233,0.0349,6.100516e-03,19.3684,4.623972e-01,0.8748,-1.0000,0,0
sine_1hz,IMP_COMPOSITE,512,600,100,0.2000,0,233,0.0288,6.528023e-03,19.0742,5.165664e-01,0.8959,-1.0000,0,0
sine_1hz,IMP_ADAPTIVE,512,600,100,0.2000,0,232,0.0089,6.554114e-03,19.0569,4.913555e-01,0.8774,-1.0000,0,0
sine_1hz,IMP_INTERP_ERROR,512,600,100,0.2000,0,235,0.0312,8.567682e-04,27.8934,1.125909e-01,0.9818,-1.0000,0,0
sine_1hz,IMP_INTERP_COMPOSITE,512,600,100,0.2000,0,232,0.0113,8.378193e-04,27.9906,1.141237e-01,0.9829,-1.0000,0,0
sine_1hz,RDP_OFFLINE,512,600,100,0.2000,0,235,0.0000,5.264857e-04,30.0082,8.375838e-02,0.9868,-1.0000,0,0
sine_1hz,LTTB_OFFLINE,512,600,100,0.2000,0,235,0.0000,8.658178e-03,17.8478,7.060246e-01,0.8802,-1.0000,0,0
chirp,DROP,512,600,100,0.2000,0,233,0.0010,1.672604e-02,14.8987,7.793330e-01,0.7412,-1.0000,0,0
chirp,WAIT,512,600,100,0.2000,0,0,0.5982,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,TIMED,512,600,100,0.2000,0,0,0.6499,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,ADAPTIVE,512,600,100,0.2000,0,209,0.1128,1.502674e-02,15.3640,6.981908e-01,0.7734,-1.0000,0,0
chirp,LEGACY_IMPORTANCE,512,600,100,0.2000,0,233,0.0146,6.397246e-03,19.0727,4.451484e-01,0.9413,-1.0000,0,0
chirp,RANDOM_DROP,512,600,100,0.2000,0,233,0.0132,1.532022e-02,15.2799,8.007493e-01,0.7620,-1.0000,0,0
chirp,DROP_MIDDLE,512,600,100,0.2000,0,234,0.0023,1.497311e-02,15.3795,7.472673e-01,0.7659,-1.0000,0,0
chirp,DROP_LOW_VARIANCE,512,600,100,0.2000,0,234,0.0047,3.345677e-03,21.8878,4.155192e-01,0.9022,-1.0000,0,0
chirp,IMP_FIRST_ORDER,512,600,100,0.2000,0,233,0.0431,6.421913e-03,19.0560,4.451484e-01,0.9404,-1.0000,0,0
chirp,IMP_SECOND_ORDER,512,600,100,0.2000,0,232,0.0163,1.901951e-02,14.3406,9.146786e-01,0.7476,-1.0000,0,0
chirp,IMP_WINDOWED_ENERGY,512,600,100,0.2000,0,230,0.0118,5.513798e-03,19.7181,4.110873e-01,0.8855,-1.0000,0,0
chirp,IMP_COMPOSITE,512,600,100,0.2000,0,232,0.0188,6.803044e-03,18.8056,4.487713e-01,0.8915,-1.0000,0,0
chirp,IMP_ADAPTIVE,512,600,100,0.2000,0,231,0.0418,6.432375e-03,19.0489,4.491050e-01,0.8906,-1.0000,0,0
chirp,IMP_INTERP_ERROR,512,600,100,0.2000,0,234,0.0408,8.479002e-04,27.8492,1.155504e-01,0.9818,-1.0000,0,0
chirp,IMP_INTERP_COMPOSITE,512,600,100,0.2000,0,232,0.0307,8.177877e-04,28.0062,1.122288e-01,0.9824,-1.0000,0,0
chirp,RDP_OFFLINE,512,600,100,0.2000,0,234,0.0000,5.163524e-04,30.0031,8.376975e-02,0.9888,-1.0000,0,0
chirp,LTTB_OFFLINE,512,600,100,0.2000,0,234,0.0000,8.529582e-03,17.8233,7.453964e-01,0.8785,-1.0000,0,0
spikes,DROP,512,600,100,0.2000,0,235,0.0019,3.179552e-02,3.0521,2.636332e+00,0.7448,-1.0000,0,0
spikes,WAIT,512,600,100,0.2000,0,0,0.5906,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,TIMED,512,600,100,0.2000,0,0,0.5823,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,ADAPTIVE,512,600,100,0.2000,0,208,0.0918,2.571157e-02,3.9745,1.847826e+00,0.7867,-1.0000,0,0
spikes,LEGACY_IMPORTANCE,512,600,100,0.2000,0,232,0.0035,5.851958e-03,10.4028,4.351033e-01,0.9525,-1.0000,0,0
spikes,RANDOM_DROP,512,600,100,0.2000,0,234,0.0518,2.737791e-02,3.7018,2.660821e+00,0.7293,-1.0000,0,0
spikes,DROP_MIDDLE,512,600,100,0.2000,0,233,0.0175,1.824170e-02,5.4651,1.510711e+00,0.7705,-1.0000,0,0
spikes,DROP_LOW_VARIANCE,512,600,100,0.2000,0,233,0.0491,3.016248e-03,13.2811,3.113586e-01,0.9137,-1.0000,0,0
spikes,IMP_FIRST_ORDER,512,600,100,0.2000,0,232,0.0337,5.823807e-03,10.4237,4.351033e-01,0.9535,-1.0000,0,0
spikes,IMP_SECOND_ORDER,512,600,100,0.2000,0,229,0.0570,3.511997e-02,2.6203,2.051274e+00,0.7838,-1.0000,0,0
spikes,IMP_WINDOWED_ENERGY,512,600,100,0.2000,0,231,0.0404,6.154516e-03,10.1839,4.624170e-01,0.8780,-1.0000,0,0
spikes,IMP_COMPOSITE,512,600,100,0.2000,0,231,0.0175,5.886490e-03,10.3772,4.889270e-01,0.9008,-1.0000,0,0
spikes,IMP_ADAPTIVE,512,600,100,0.2000,0,233,0.0438,6.502180e-03,9.9452,4.173902e-01,0.8875,-1.0000,0,0
spikes,IMP_INTERP_ERROR,512,600,100,0.2000,0,233,0.0118,8.782503e-04,18.6396,1.141543e-01,0.9825,-1.0000,0,0
spikes,IMP_INTERP_COMPOSITE,512,600,100,0.2000,0,231,0.0133,8.856966e-04,18.6029,1.155094e-01,0.9824,-1.0000,0,0
spikes,RDP_OFFLINE,512,600,100,0.2000,0,233,0.0000,5.188403e-04,20.9255,8.373824e-02,0.9875,-1.0000,0,0
spikes,LTTB_OFFLINE,512,600,100,0.2000,0,233,0.0000,1.051932e-02,7.8559,1.143562e+00,0.8849,-1.0000,0,0
sine_1hz,DROP,512,600,100,0.2000,1,235,0.0013,1.683120e-02,15.0555,6.997050e-01,0.7744,-1.0000,0,0
sine_1hz,WAIT,512,600,100,0.2000,1,0,0.6710,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,TIMED,512,600,100,0.2000,1,0,0.6770,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,ADAPTIVE,512,600,100,0.2000,1,209,0.1036,1.408423e-02,15.8293,7.578093e-01,0.7885,-1.0000,0,0
sine_1hz,LEGACY_IMPORTANCE,512,600,100,0.2000,1,233,0.0039,7.443847e-03,18.5987,4.801993e-01,0.9335,-1.0000,0,0
sine_1hz,RANDOM_DROP,512,600,100,0.2000,1,234,0.0092,1.535976e-02,15.4528,8.106911e-01,0.7777,-1.0000,0,0
sine_1hz,DROP_MIDDLE,512,600,100,0.2000,1,234,0.0044,1.262389e-02,16.3047,5.861794e-01,0.7781,-1.0000,0,0
sine_1hz,DROP_LOW_VARIANCE,512,600,100,0.2000,1,234,0.0048,4.144724e-03,21.1417,3.757607e-01,0.8990,-1.0000,0,0
sine_1hz,IMP_FIRST_ORDER,512,600,100,0.2000,1,232,0.0100,7.390170e-03,18.6301,4.801993e-01,0.9335,-1.0000,0,0
sine_1hz,IMP_SECOND_ORDER,512,600,100,0.2000,1,233,0.0137,1.514471e-02,15.5140,6.720106e-01,0.7762,-1.0000,0,0
sine_1hz,IMP_WINDOWED_ENERGY,512,600,100,0.2000,1,234,0.0097,5.886585e-03,19.6180,4.144843e-01,0.8774,-1.0000,0,0
sine_1hz,IMP_COMPOSITE,512,600,100,0.2000,1,232,0.0118,6.085142e-03,19.4739,4.199956e-01,0.8940,-1.0000,0,0
sine_1hz,IMP_ADAPTIVE,512,600,100,0.2000,1,233,0.0075,6.389449e-03,19.2620,4.289022e-01,0.8889,-1.0000,0,0
sine_1hz,IMP_INTERP_ERROR,512,600,100,0.2000,1,229,0.0058,8.452417e-04,28.0468,1.114333e-01,0.9898,-1.0000,0,0
sine_1hz,IMP_INTERP_COMPOSITE,512,600,100,0.2000,1,232,0.0627,8.557888e-04,27.9930,1.115454e-01,0.9898,-1.0000,0,0
sine_1hz,RDP_OFFLINE,512,600,100,0.2000,1,229,0.0000,5.719032e-04,29.7434,8.535704e-02,0.9917,-1.0000,0,0
sine_1hz,LTTB_OFFLINE,512,600,100,0.2000,1,229,0.0000,1.031303e-02,17.1828,7.598707e-01,0.8706,-1.0000,0,0
chirp,DROP,512,600,100,0.2000,1,234,0.0004,1.608950e-02,15.1401,6.775077e-01,0.7681,-1.0000,0,0
chirp,WAIT,512,600,100,0.2000,1,0,0.6670,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,TIMED,512,600,100,0.2000,1,0,0.5959,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
chirp,ADAPTIVE,512,600,100,0.2000,1,209,0.1137,1.366916e-02,15.8481,5.866783e-01,0.7956,-1.0000,0,0
chirp,LEGACY_IMPORTANCE,512,600,100,0.2000,1,232,0.0030,7.526894e-03,18.4394,4.693535e-01,0.9380,-1.0000,0,0
chirp,RANDOM_DROP,512,600,100,0.2000,1,232,0.0094,1.548509e-02,15.3064,6.292750e-01,0.7740,-1.0000,0,0
chirp,DROP_MIDDLE,512,600,100,0.2000,1,233,0.0453,1.493806e-02,15.4626,6.790962e-01,0.7805,-1.0000,0,0
chirp,DROP_LOW_VARIANCE,512,600,100,0.2000,1,231,0.0043,4.280891e-03,20.8902,4.184365e-01,0.8940,-1.0000,0,0
chirp,IMP_FIRST_ORDER,512,600,100,0.2000,1,233,0.0085,7.503375e-03,18.4529,4.693535e-01,0.9370,-1.0000,0,0
chirp,IMP_SECOND_ORDER,512,600,100,0.2000,1,231,0.0701,1.630365e-02,15.0827,7.293400e-01,0.7674,-1.0000,0,0
chirp,IMP_WINDOWED_ENERGY,512,600,100,0.2000,1,232,0.0119,5.613752e-03,19.7130,4.069409e-01,0.8861,-1.0000,0,0
chirp,IMP_COMPOSITE,512,600,100,0.2000,1,230,0.0245,7.084177e-03,18.7026,4.481220e-01,0.8940,-1.0000,0,0
chirp,IMP_ADAPTIVE,512,600,100,0.2000,1,232,0.0097,7.233412e-03,18.6121,4.481220e-01,0.8842,-1.0000,0,0
chirp,IMP_INTERP_ERROR,512,600,100,0.2000,1,232,0.0062,8.645796e-04,27.8375,1.110624e-01,0.9886,-1.0000,0,0
chirp,IMP_INTERP_COMPOSITE,512,600,100,0.2000,1,230,0.0197,8.442976e-04,27.9406,1.136801e-01,0.9889,-1.0000,0,0
chirp,RDP_OFFLINE,512,600,100,0.2000,1,232,0.0000,5.958084e-04,29.4544,8.619124e-02,0.9904,-1.0000,0,0
chirp,LTTB_OFFLINE,512,600,100,0.2000,1,232,0.0000,9.317916e-03,17.5123,7.460007e-01,0.8732,-1.0000,0,0
spikes,DROP,512,600,100,0.2000,1,232,0.0005,2.431684e-02,4.0749,1.878167e+00,0.7735,-1.0000,0,0
spikes,WAIT,512,600,100,0.2000,1,0,0.6292,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,TIMED,512,600,100,0.2000,1,0,0.6207,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
spikes,ADAPTIVE,512,600,100,0.2000,1,208,0.0984,2.117454e-02,4.6758,1.955173e+00,0.7904,-1.0000,0,0
spikes,LEGACY_IMPORTANCE,512,600,100,0.2000,1,234,0.0072,7.241983e-03,9.3354,4.802500e-01,0.9377,-1.0000,0,0
spikes,RANDOM_DROP,512,600,100,0.2000,1,233,0.0095,2.628731e-02,3.7365,1.609873e+00,0.7622,-1.0000,0,0
spikes,DROP_MIDDLE,512,600,100,0.2000,1,232,0.0034,1.775291e-02,5.4413,1.851941e+00,0.7815,-1.0000,0,0
spikes,DROP_LOW_VARIANCE,512,600,100,0.2000,1,233,0.0039,4.055004e-03,11.8540,3.046744e-01,0.9069,-1.0000,0,0
spikes,IMP_FIRST_ORDER,512,600,100,0.2000,1,231,0.0257,6.998570e-03,9.4839,4.802500e-01,0.9405,-1.0000,0,0
spikes,IMP_SECOND_ORDER,512,600,100,0.2000,1,231,0.0309,2.408739e-02,4.1161,2.194474e+00,0.7480,-1.0000,0,0
spikes,IMP_WINDOWED_ENERGY,512,600,100,0.2000,1,230,0.0185,5.999709e-03,10.1527,4.563591e-01,0.8854,-1.0000,0,0
spikes,IMP_COMPOSITE,512,600,100,0.2000,1,232,0.0129,7.266513e-03,9.3207,5.378400e-01,0.8988,-1.0000,0,0
spikes,IMP_ADAPTIVE,512,600,100,0.2000,1,232,0.0112,6.561385e-03,9.7640,4.199972e-01,0.8905,-1.0000,0,0
spikes,IMP_INTERP_ERROR,512,600,100,0.2000,1,232,0.0045,8.779274e-04,18.4994,1.114288e-01,0.9907,-1.0000,0,0
spikes,IMP_INTERP_COMPOSITE,512,600,100,0.2000,1,229,0.0110,8.345931e-04,18.7192,1.115069e-01,0.9906,-1.0000,0,0
spikes,RDP_OFFLINE,512,600,100,0.2000,1,232,0.0000,6.100123e-04,20.0806,8.707684e-02,0.9917,-1.0000,0,0
spikes,LTTB_OFFLINE,512,600,100,0.2000,1,232,0.0000,1.094921e-02,7.5401,9.696353e-01,0.8847,-1.0000,0,0
sine_1hz,DROP,512,600,100,0.2000,2,232,0.0007,1.336477e-02,16.0189,6.710344e-01,0.7864,-1.0000,0,0
sine_1hz,WAIT,512,600,100,0.2000,2,0,0.6032,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,TIMED,512,600,100,0.2000,2,0,0.7809,0.000000e+00,inf,0.000000e+00,1.0000,-1.0000,1,1
sine_1hz,ADAPTIVE,512,600,100,0.2000,2,209,0.1503,1.074268e-02,16.9674,6.586805e-01,0.8101,-1.0000,0,0
sine_1hz,LEGACY_IMPORTANCE,512,600,100,0.2000,2,233,0.0034,5.661635e-03,19.7491,4.050976e-01,0.9460,-1.0000,0,0
sine_1hz,RANDOM_DROP,512,600,100,0.2000,2,233,0.0087,1.312516e-02,16.0975,7.465019e-01,0.7918,-1.0000,0,0
sine_1hz,DROP_MIDDLE,512,600,100,0.2000,2,233,0.0042,1.567913e-02,15.3253,8.546012e-01,0.7477,-1.0000,0,0
sine_1hz,DROP_LOW_VARIANCE,512,600,100,0.2000,2,232,0.0117,2.730630e-03,22.9159,3.064878e-01,0.9078,-1.0000,0,0
sine_1hz,IMP_FIRST_ORDER,512,600,100,0.2000,2,231,0.0415,5.694213e-03,19.7242,4.050976e-01,0.9467,-1.0000,0,0
sine_1hz,IMP_SECOND_ORDER,512,600,100,0.2000,2,231,0.0341,1.306888e-02,16.1162,5.911936e-01,0.7758,-1.0000,0,0
sine_1hz,IMP_WINDOWED_ENERGY,512,600,100,0.2000,2,232,0.0105,4.816101e-03,20.4516,3.571976e-01,0.8846,-1.0000,0,0
sine_1hz,IMP_COMPOSITE,512,600,100,0.2000,2,232,0.0128,6.307911e-03,19.2797,4.340633e-01,0.8905,-1.0000,0,0
sine_1hz,IMP_ADAPTIVE,512,600,100,0.2000,2,232,0.0394,5.736204e-03,19.6923,4.697744e-01,0.8823,-1.0000,0,0
