signal,domain,buffer_size,overload,method,policy,epsilon,emitted,delivered,max_occupancy,occupancy_ratio,overflow_events,dropped,stalled,max_dev,eps_violation_ratio,snr_db
B021_1,vibration,512,20,SDT,unbounded,1.782377e-01,712,712,518,1.0117,0,0,0,0.000000e+00,0.0000,2.709459
B021_1,vibration,512,20,SDT,fifo_drop,1.782377e-01,712,706,512,1.0000,6,6,0,0.000000e+00,0.0000,2.682922
B021_1,vibration,512,20,SDT,stall,1.782377e-01,709,709,512,1.0000,35,0,35,2.996930e-01,1.6814,2.695943
B021_2,vibration,64,2,PROPOSED,none,0.000000e+00,2063,2063,64,1.0000,0,0,0,0.000000e+00,0.0000,9.711571
B021_2,vibration,64,2,SDT,unbounded,5.899640e-02,2065,2065,102,1.5938,0,0,0,0.000000e+00,0.0000,9.515958
B021_2,vibration,64,2,SDT,fifo_drop,5.899640e-02,2065,2027,64,1.0000,38,38,0,0.000000e+00,0.0000,7.809838
B021_2,vibration,64,2,SDT,stall,5.899640e-02,2028,2028,64,1.0000,60,0,60,3.726265e-01,6.3161,8.090559
B021_2,vibration,64,5,PROPOSED,none,0.000000e+00,863,863,64,1.0000,0,0,0,0.000000e+00,0.0000,1.351730
B021_2,vibration,64,5,SDT,unbounded,1.349430e-01,864,864,110,1.7188,0,0,0,0.000000e+00,0.0000,1.658445
B021_2,vibration,64,5,SDT,fifo_drop,1.349430e-01,864,818,64,1.0000,46,46,0,0.000000e+00,0.0000,1.049054
B021_2,vibration,64,5,SDT,stall,1.349430e-01,818,818,64,1.0000,92,0,92,4.643480e-01,3.4411,1.120891
B021_2,vibration,64,10,PROPOSED,none,0.000000e+00,463,463,64,1.0000,0,0,0,0.000000e+00,0.0000,-1.665982
B021_2,vibration,64,10,SDT,unbounded,1.749432e-01,464,464,97,1.5156,0,0,0,0.000000e+00,0.0000,-0.073846
B021_2,vibration,64,10,SDT,fifo_drop,1.749432e-01,464,431,64,1.0000,33,33,0,0.000000e+00,0.0000,-0.543734
B021_2,vibration,64,10,SDT,stall,1.749432e-01,432,432,64,1.0000,79,0,79,5.018700e-01,2.8688,-0.430848
B021_2,vibration,64,20,PROPOSED,none,0.000000e+00,263,263,64,1.0000,0,0,0,0.000000e+00,0.0000,-3.502222
B021_2,vibration,64,20,SDT,unbounded,2.109766e-01,263,263,82,1.2812,0,0,0,0.000000e+00,0.0000,-0.677604
B021_2,vibration,64,20,SDT,fifo_drop,2.109766e-01,263,245,64,1.0000,18,18,0,0.000000e+00,0.0000,-0.775411
B021_2,vibration,64,20,SDT,stall,2.109766e-01,245,245,64,1.0000,78,0,78,4.785333e-01,2.2682,-0.890017
B021_2,vibration,128,2,PROPOSED,none,0.000000e+00,2127,2127,128,1.0000,0,0,0,0.000000e+00,0.0000,10.100622
B021_2,vibration,128,2,SDT,unbounded,5.620267e-02,2127,2127,148,1.1562,0,0,0,0.000000e+00,0.0000,9.993317
B021_2,vibration,128,2,SDT,fifo_drop,5.620267e-02,2127,2107,128,1.0000,20,20,0,0.000000e+00,0.0000,8.544452
B021_2,vibration,128,2,SDT,stall,5.620267e-02,2107,2107,128,1.0000,34,0,34,3.859455e-01,6.8670,8.805806
B021_2,vibration,128,5,PROPOSED,none,0.000000e+00,927,927,128,1.0000,0,0,0,0.000000e+00,0.0000,1.608392
B021_2,vibration,128,5,SDT,unbounded,1.292759e-01,927,927,162,1.2656,0,0,0,0.000000e+00,0.0000,1.967634
B021_2,vibration,128,5,SDT,fifo_drop,1.292759e-01,927,893,128,1.0000,34,34,0,0.000000e+00,0.0000,1.433531
B021_2,vibration,128,5,SDT,stall,1.292759e-01,893,893,128,1.0000,64,0,64,4.797797e-01,3.7113,1.550389
B021_2,vibration,128,10,PROPOSED,none,0.000000e+00,527,527,128,1.0000,0,0,0,0.000000e+00,0.0000,-0.986204
B021_2,vibration,128,10,SDT,unbounded,1.677680e-01,528,528,155,1.2109,0,0,0,0.000000e+00,0.0000,0.177539
B021_2,vibration,128,10,SDT,fifo_drop,1.677680e-01,528,501,128,1.0000,27,27,0,0.000000e+00,0.0000,0.056917
B021_2,vibration,128,10,SDT,stall,1.677680e-01,500,500,128,1.0000,84,0,84,5.018700e-01,2.9915,-0.054099
B021_2,vibration,128,20,PROPOSED,none,0.000000e+00,327,327,128,1.0000,0,0,0,0.000000e+00,0.0000,-2.903639
B021_2,vibration,128,20,SDT,unbounded,1.973260e-01,327,327,145,1.1328,0,0,0,0.000000e+00,0.0000,-0.380121
B021_2,vibration,128,20,SDT,fifo_drop,1.973260e-01,327,310,128,1.0000,17,17,0,0.000000e+00,0.0000,-0.589073
B021_2,vibration,128,20,SDT,stall,1.973260e-01,312,312,128,1.0000,104,0,104,4.983070e-01,2.5253,-0.584783
B021_2,vibration,256,2,PROPOSED,none,0.000000e+00,2255,2255,256,1.0000,0,0,0,0.000000e+00,0.0000,10.864755
B021_2,vibration,256,2,SDT,unbounded,5.073367e-02,2256,2256,261,1.0195,0,0,0,0.000000e+00,0.0000,11.223102
B021_2,vibration,256,2,SDT,fifo_drop,5.073367e-02,2256,2251,256,1.0000,5,5,0,0.000000e+00,0.0000,10.863232
B021_2,vibration,256,2,SDT,stall,5.073367e-02,2251,2251,256,1.0000,16,0,16,1.595110e-01,3.1441,11.000488
B021_2,vibration,256,5,PROPOSED,none,0.000000e+00,1055,1055,256,1.0000,0,0,0,0.000000e+00,0.0000,2.175573
B021_2,vibration,256,5,SDT,unbounded,1.177653e-01,1055,1055,264,1.0312,0,0,0,0.000000e+00,0.0000,2.547558
B021_2,vibration,256,5,SDT,fifo_drop,1.177653e-01,1055,1047,256,1.0000,8,8,0,0.000000e+00,0.0000,2.449666
B021_2,vibration,256,5,SDT,stall,1.177653e-01,1047,1047,256,1.0000,13,0,13,2.905963e-01,2.4676,2.493279
B021_2,vibration,256,10,PROPOSED,none,0.000000e+00,655,655,256,1.0000,0,0,0,0.000000e+00,0.0000,-0.413636
B021_2,vibration,256,10,SDT,unbounded,1.508212e-01,656,656,265,1.0352,0,0,0,0.000000e+00,0.0000,0.796618
B021_2,vibration,256,10,SDT,fifo_drop,1.508212e-01,656,647,256,1.0000,9,9,0,0.000000e+00,0.0000,0.629263
B021_2,vibration,256,10,SDT,stall,1.508212e-01,648,648,256,1.0000,26,0,26,4.797797e-01,3.1811,0.704172
B021_2,vibration,256,20,PROPOSED,none,0.000000e+00,455,455,256,1.0000,0,0,0,0.000000e+00,0.0000,-2.185309
B021_2,vibration,256,20,SDT,unbounded,1.757986e-01,455,455,257,1.0039,0,0,0,0.000000e+00,0.0000,-0.115281
B021_2,vibration,256,20,SDT,fifo_drop,1.757986e-01,455,454,256,1.0000,1,1,0,0.000000e+00,0.0000,-0.152025
B021_2,vibration,256,20,SDT,stall,1.757986e-01,454,454,256,1.0000,18,0,18,1.825939e-01,1.0387,-0.114590
B021_2,vibration,512,2,PROPOSED,none,0.000000e+00,2511,2511,512,1.0000,0,0,0,0.000000e+00,0.0000,12.298758
B021_2,vibration,512,2,SDT,unbounded,3.974267e-02,2510,2510,510,0.9961,0,0,0,0.000000e+00,0.0000,13.972667
B021_2,vibration,512,2,SDT,fifo_drop,3.974267e-02,2510,2510,510,0.9961,0,0,0,0.000000e+00,0.0000,13.972667
B021_2,vibration,512,2,SDT,stall,3.974267e-02,2510,2510,510,0.9961,0,0,0,0.000000e+00,0.0000,13.972667
B021_2,vibration,512,5,PROPOSED,none,0.000000e+00,1311,1311,512,1.0000,0,0,0,0.000000e+00,0.0000,3.444676
B021_2,vibration,512,5,SDT,unbounded,1.020417e-01,1311,1311,511,0.9980,0,0,0,0.000000e+00,0.0000,3.733830
B021_2,vibration,512,5,SDT,fifo_drop,1.020417e-01,1311,1311,511,0.9980,0,0,0,0.000000e+00,0.0000,3.733830
B021_2,vibration,512,5,SDT,stall,1.020417e-01,1311,1311,511,0.9980,0,0,0,0.000000e+00,0.0000,3.733830
B021_2,vibration,512,10,PROPOSED,none,0.000000e+00,911,911,512,1.0000,0,0,0,0.000000e+00,0.0000,1.264918
B021_2,vibration,512,10,SDT,unbounded,1.298037e-01,913,913,513,1.0020,0,0,0,0.000000e+00,0.0000,1.910281
B021_2,vibration,512,10,SDT,fifo_drop,1.298037e-01,913,912,512,1.0000,1,1,0,0.000000e+00,0.0000,1.868480
B021_2,vibration,512,10,SDT,stall,1.298037e-01,912,912,512,1.0000,3,0,3,2.012572e-01,1.5505,1.906151
B021_2,vibration,512,20,PROPOSED,none,0.000000e+00,711,711,512,1.0000,0,0,0,0.000000e+00,0.0000,-0.201707
B021_2,vibration,512,20,SDT,unbounded,1.451356e-01,713,713,513,1.0020,0,0,0,0.000000e+00,0.0000,0.996455
B021_2,vibration,512,20,SDT,fifo_drop,1.451356e-01,713,712,512,1.0000,1,1,0,0.000000e+00,0.0000,0.983987
B021_2,vibration,512,20,SDT,stall,1.451356e-01,712,712,512,1.0000,5,0,5,2.534258e-01,1.7461,0.972353
B021_3,vibration,64,2,PROPOSED,none,0.000000e+00,2063,2063,64,1.0000,0,0,0,0.000000e+00,0.0000,10.205926
B021_3,vibration,64,2,SDT,unbounded,6.356600e-02,2063,2063,69,1.0781,0,0,0,0.000000e+00,0.0000,9.931157
B021_3,vibration,64,2,SDT,fifo_drop,6.356600e-02,2063,2058,64,1.0000,5,5,0,0.000000e+00,0.0000,9.678059
B021_3,vibration,64,2,SDT,stall,6.356600e-02,2058,2058,64,1.0000,16,0,16,2.151450e-01,3.3846,9.725388
B021_3,vibration,64,5,PROPOSED,none,0.000000e+00,863,863,64,1.0000,0,0,0,0.000000e+00,0.0000,1.588872
B021_3,vibration,64,5,SDT,unbounded,1.542486e-01,864,864,67,1.0469,0,0,0,0.000000e+00,0.0000,1.371187
B021_3,vibration,64,5,SDT,fifo_drop,1.542486e-01,864,861,64,1.0000,3,3,0,0.000000e+00,0.0000,1.322269
B021_3,vibration,64,5,SDT,stall,1.542486e-01,861,861,64,1.0000,7,0,7,3.155033e-01,2.0454,1.343950
B021_3,vibration,64,10,PROPOSED,none,0.000000e+00,463,463,64,1.0000,0,0,0,0.000000e+00,0.0000,-1.501960
B021_3,vibration,64,10,SDT,unbounded,2.039420e-01,462,462,64,1.0000,0,0,0,0.000000e+00,0.0000,-0.266484
B021_3,vibration,64,10,SDT,fifo_drop,2.039420e-01,462,462,64,1.0000,0,0,0,0.000000e+00,0.0000,-0.266484
B021_3,vibration,64,10,SDT,stall,2.039420e-01,462,462,64,1.0000,0,0,0,0.000000e+00,0.0000,-0.266484
B021_3,vibration,64,20,PROPOSED,none,0.000000e+00,263,263,64,1.0000,0,0,0,0.000000e+00,0.0000,-3.306988
B021_3,vibration,64,20,SDT,unbounded,2.387519e-01,262,262,62,0.9688,0,0,0,0.000000e+00,0.0000,-0.775750
B021_3,vibration,64,20,SDT,fifo_drop,2.387519e-01,262,262,62,0.9688,0,0,0,0.000000e+00,0.0000,-0.775750
B021_3,vibration,64,20,SDT,stall,2.387519e-01,262,262,62,0.9688,0,0,0,0.000000e+00,0.0000,-0.775750
B021_3,vibration,128,2,PROPOSED,none,0.000000e+00,2127,2127,128,1.0000,0,0,0,0.000000e+00,0.0000,10.912568
B021_3,vibration,128,2,SDT,unbounded,5.983033e-02,2128,2128,132,1.0312,0,0,0,0.000000e+00,0.0000,10.586868
B021_3,vibration,128,2,SDT,fifo_drop,5.983033e-02,2128,2124,128,1.0000,4,4,0,0.000000e+00,0.0000,10.493687
B021_3,vibration,128,2,SDT,stall,5.983033e-02,2124,2124,128,1.0000,14,0,14,2.151450e-01,3.5959,10.364386
B021_3,vibration,128,5,PROPOSED,none,0.000000e+00,927,927,128,1.0000,0,0,0,0.000000e+00,0.0000,1.578238
B021_3,vibration,128,5,SDT,unbounded,1.485875e-01,928,928,128,1.0000,0,0,0,0.000000e+00,0.0000,1.519350
B021_3,vibration,128,5,SDT,fifo_drop,1.485875e-01,928,928,128,1.0000,0,0,0,0.000000e+00,0.0000,1.519350
B021_3,vibration,128,5,SDT,stall,1.485875e-01,928,928,128,1.0000,0,0,0,0.000000e+00,0.0000,1.519350
B021_3,vibration,128,10,PROPOSED,none,0.000000e+00,527,527,128,1.0000,0,0,0,0.000000e+00,0.0000,-1.085317
B021_3,vibration,128,10,SDT,unbounded,1.909422e-01,528,528,130,1.0156,0,0,0,0.000000e+00,0.0000,-0.006264
B021_3,vibration,128,10,SDT,fifo_drop,1.909422e-01,528,526,128,1.0000,2,2,0,0.000000e+00,0.0000,-0.006872
B021_3,vibration,128,10,SDT,stall,1.909422e-01,526,526,128,1.0000,4,0,4,3.541087e-01,1.8545,-0.014109
B021_3,vibration,128,20,PROPOSED,none,0.000000e+00,327,327,128,1.0000,0,0,0,0.000000e+00,0.0000,-3.634817
B021_3,vibration,128,20,SDT,unbounded,2.256112e-01,326,326,127,0.9922,0,0,0,0.000000e+00,0.0000,-0.674599
B021_3,vibration,128,20,SDT,fifo_drop,2.256112e-01,326,326,127,0.9922,0,0,0,0.000000e+00,0.0000,-0.674599
B021_3,vibration,128,20,SDT,stall,2.256112e-01,326,326,127,0.9922,0,0,0,0.000000e+00,0.0000,-0.674599
B021_3,vibration,256,2,PROPOSED,none,0.000000e+00,2255,2255,256,1.0000,0,0,0,0.000000e+00,0.0000,11.524687
B021_3,vibration,256,2,SDT,unbounded,5.398300e-02,2255,2255,256,1.0000,0,0,0,0.000000e+00,0.0000,11.709867
B021_3,vibration,256,2,SDT,fifo_drop,5.398300e-02,2255,2255,256,1.0000,0,0,0,0.000000e+00,0.0000,11.709867
B021_3,vibration,256,2,SDT,stall,5.398300e-02,2255,2255,256,1.0000,0,0,0,0.000000e+00,0.0000,11.709867
B021_3,vibration,256,5,PROPOSED,none,0.000000e+00,1055,1055,256,1.0000,0,0,0,0.000000e+00,0.0000,2.132746
B021_3,vibration,256,5,SDT,unbounded,1.369547e-01,1055,1055,255,0.9961,0,0,0,0.000000e+00,0.0000,2.155840
B021_3,vibration,256,5,SDT,fifo_drop,1.369547e-01,1055,1055,255,0.9961,0,0,0,0.000000e+00,0.0000,2.155840
B021_3,vibration,256,5,SDT,stall,1.369547e-01,1055,1055,255,0.9961,0,0,0,0.000000e+00,0.0000,2.155840
B021_3,vibration,256,10,PROPOSED,none,0.000000e+00,655,655,256,1.0000,0,0,0,0.000000e+00,0.0000,-0.850671
B021_3,vibration,256,10,SDT,unbounded,1.737247e-01,657,657,257,1.0039,0,0,0,0.000000e+00,0.0000,0.531537
B021_3,vibration,256,10,SDT,fifo_drop,1.737247e-01,657,656,256,1.0000,1,1,0,0.000000e+00,0.0000,0.526497
B021_3,vibration,256,10,SDT,stall,1.737247e-01,656,656,256,1.0000,8,0,8,2.536703e-01,1.4602,0.499519
B021_3,vibration,256,20,PROPOSED,none,0.000000e+00,455,455,256,1.0000,0,0,0,0.000000e+00,0.0000,-2.095367
B021_3,vibration,256,20,SDT,unbounded,2.057390e-01,456,456,256,1.0000,0,0,0,0.000000e+00,0.0000,-0.387724
B021_3,vibration,256,20,SDT,fifo_drop,2.057390e-01,456,456,256,1.0000,0,0,0,0.000000e+00,0.0000,-0.387724
B021_3,vibration,256,20,SDT,stall,2.057390e-01,456,456,256,1.0000,0,0,0,0.000000e+00,0.0000,-0.387724
B021_3,vibration,512,2,PROPOSED,none,0.000000e+00,2511,2511,512,1.0000,0,0,0,0.000000e+00,0.0000,12.808829
B021_3,vibration,512,2,SDT,unbounded,4.293667e-02,2511,2511,511,0.9980,0,0,0,0.000000e+00,0.0000,14.521916
B021_3,vibration,512,2,SDT,fifo_drop,4.293667e-02,2511,2511,511,0.9980,0,0,0,0.000000e+00,0.0000,14.521916
B021_3,vibration,512,2,SDT,stall,4.293667e-02,2511,2511,511,0.9980,0,0,0,0.000000e+00,0.0000,14.521916
B021_3,vibration,512,5,PROPOSED,none,0.000000e+00,1311,1311,512,1.0000,0,0,0,0.000000e+00,0.0000,3.586709
B021_3,vibration,512,5,SDT,unbounded,1.154586e-01,1312,1312,512,1.0000,0,0,0,0.000000e+00,0.0000,3.669834
B021_3,vibration,512,5,SDT,fifo_drop,1.154586e-01,1312,1312,512,1.0000,0,0,0,0.000000e+00,0.0000,3.669834
B021_3,vibration,512,5,SDT,stall,1.154586e-01,1312,1312,512,1.0000,0,0,0,0.000000e+00,0.0000,3.669834
B021_3,vibration,512,10,PROPOSED,none,0.000000e+00,911,911,512,1.0000,0,0,0,0.000000e+00,0.0000,1.070788
B021_3,vibration,512,10,SDT,unbounded,1.510187e-01,911,911,511,0.9980,0,0,0,0.000000e+00,0.0000,1.485362
B021_3,vibration,512,10,SDT,fifo_drop,1.510187e-01,911,911,511,0.9980,0,0,0,0.000000e+00,0.0000,1.485362
B021_3,vibration,512,10,SDT,stall,1.510187e-01,911,911,511,0.9980,0,0,0,0.000000e+00,0.0000,1.485362
B021_3,vibration,512,20,PROPOSED,none,0.000000e+00,711,711,512,1.0000,0,0,0,0.000000e+00,0.0000,-0.176705
B021_3,vibration,512,20,SDT,unbounded,1.694603e-01,710,710,510,0.9961,0,0,0,0.000000e+00,0.0000,0.679048
B021_3,vibration,512,20,SDT,fifo_drop,1.694603e-01,710,710,510,0.9961,0,0,0,0.000000e+00,0.0000,0.679048
B021_3,vibration,512,20,SDT,stall,1.694603e-01,710,710,510,0.9961,0,0,0,0.000000e+00,0.0000,0.679048
OR021@6_0,vibration,64,2,PROPOSED,none,0.000000e+00,2063,2063,64,1.0000,0,0,0,0.000000e+00,0.0000,19.473432
OR021@6_0,vibration,64,2,SDT,unbounded,9.908567e-02,2063,2063,120,1.8750,0,0,0,0.000000e+00,0.0000,20.087921
OR021@6_0,vibration,64,2,SDT,fifo_drop,9.908567e-02,2063,2007,64,1.0000,56,56,0,0.000000e+00,0.0000,14.965803
OR021@6_0,vibration,64,2,SDT,stall,9.908567e-02,2008,2008,64,1.0000,87,0,87,2.088509e+00,21.0778,15.461407
OR021@6_0,vibration,64,5,PROPOSED,none,0.000000e+00,863,863,64,1.0000,0,0,0,0.000000e+00,0.0000,8.700875
OR021@6_0,vibration,64,5,SDT,unbounded,3.162267e-01,862,862,99,1.5469,0,0,0,0.000000e+00,0.0000,9.782365
OR021@6_0,vibration,64,5,SDT,fifo_drop,3.162267e-01,862,827,64,1.0000,35,35,0,0.000000e+00,0.0000,7.830930
OR021@6_0,vibration,64,5,SDT,stall,3.162267e-01,829,829,64,1.0000,52,0,52,3.639360e+00,11.5087,8.134682
OR021@6_0,vibration,64,10,PROPOSED,none,0.000000e+00,463,463,64,1.0000,0,0,0,0.000000e+00,0.0000,1.332799
OR021@6_0,vibration,64,10,SDT,unbounded,6.064243e-01,464,464,89,1.3906,0,0,0,0.000000e+00,0.0000,5.290467
OR021@6_0,vibration,64,10,SDT,fifo_drop,6.064243e-01,464,439,64,1.0000,25,25,0,0.000000e+00,0.0000,3.270968
OR021@6_0,vibration,64,10,SDT,stall,6.064243e-01,440,440,64,1.0000,55,0,55,2.838012e+00,4.6799,4.575559
OR021@6_0,vibration,64,20,PROPOSED,none,0.000000e+00,263,263,64,1.0000,0,0,0,0.000000e+00,0.0000,-1.749708
OR021@6_0,vibration,64,20,SDT,unbounded,1.008858e+00,263,263,79,1.2344,0,0,0,0.000000e+00,0.0000,2.506943
OR021@6_0,vibration,64,20,SDT,fifo_drop,1.008858e+00,263,248,64,1.0000,15,15,0,0.000000e+00,0.0000,1.462498
OR021@6_0,vibration,64,20,SDT,stall,1.008858e+00,248,248,64,1.0000,31,0,31,6.955337e+00,6.8943,0.920586
OR021@6_0,vibration,128,2,PROPOSED,none,0.000000e+00,2127,2127,128,1.0000,0,0,0,0.000000e+00,0.0000,20.684442
OR021@6_0,vibration,128,2,SDT,unbounded,9.191100e-02,2128,2128,165,1.2891,0,0,0,0.000000e+00,0.0000,20.859288
OR021@6_0,vibration,128,2,SDT,fifo_drop,9.191100e-02,2128,2091,128,1.0000,37,37,0,0.000000e+00,0.0000,18.261684
OR021@6_0,vibration,128,2,SDT,stall,9.191100e-02,2091,2091,128,1.0000,55,0,55,2.259067e+00,24.5789,15.042214
OR021@6_0,vibration,128,5,PROPOSED,none,0.000000e+00,927,927,128,1.0000,0,0,0,0.000000e+00,0.0000,9.390641
OR021@6_0,vibration,128,5,SDT,unbounded,2.921043e-01,926,926,161,1.2578,0,0,0,0.000000e+00,0.0000,10.415220
OR021@6_0,vibration,128,5,SDT,fifo_drop,2.921043e-01,926,893,128,1.0000,33,33,0,0.000000e+00,0.0000,6.128958
OR021@6_0,vibration,128,5,SDT,stall,2.921043e-01,896,896,128,1.0000,66,0,66,1.286486e+00,4.4042,9.703569
OR021@6_0,vibration,128,10,PROPOSED,none,0.000000e+00,527,527,128,1.0000,0,0,0,0.000000e+00,0.0000,2.168745
OR021@6_0,vibration,128,10,SDT,unbounded,5.429397e-01,523,523,145,1.1328,0,0,0,0.000000e+00,0.0000,6.030551
OR021@6_0,vibration,128,10,SDT,fifo_drop,5.429397e-01,523,506,128,1.0000,17,17,0,0.000000e+00,0.0000,4.252947
OR021@6_0,vibration,128,10,SDT,stall,5.429397e-01,507,507,128,1.0000,44,0,44,3.467449e+00,6.3864,5.414211
OR021@6_0,vibration,128,20,PROPOSED,none,0.000000e+00,327,327,128,1.0000,0,0,0,0.000000e+00,0.0000,-1.200941
OR021@6_0,vibration,128,20,SDT,unbounded,8.437588e-01,327,327,139,1.0859,0,0,0,0.000000e+00,0.0000,3.416701
OR021@6_0,vibration,128,20,SDT,fifo_drop,8.437588e-01,327,316,128,1.0000,11,11,0,0.000000e+00,0.0000,3.370742
OR021@6_0,vibration,128,20,SDT,stall,8.437588e-01,316,316,128,1.0000,25,0,25,3.032512e+00,3.5941,2.880519
OR021@6_0,vibration,256,2,PROPOSED,none,0.000000e+00,2255,2255,256,1.0000,0,0,0,0.000000e+00,0.0000,21.444745
OR021@6_0,vibration,256,2,SDT,unbounded,8.054067e-02,2256,2256,289,1.1289,0,0,0,0.000000e+00,0.0000,22.103653
OR021@6_0,vibration,256,2,SDT,fifo_drop,8.054067e-02,2256,2223,256,1.0000,33,33,0,0.000000e+00,0.0000,17.928210
OR021@6_0,vibration,256,2,SDT,stall,8.054067e-02,2223,2223,256,1.0000,41,0,41,5.611119e+00,69.6681,9.523313
OR021@6_0,vibration,256,5,PROPOSED,none,0.000000e+00,1055,1055,256,1.0000,0,0,0,0.000000e+00,0.0000,10.035955
OR021@6_0,vibration,256,5,SDT,unbounded,2.535794e-01,1055,1055,284,1.1094,0,0,0,0.000000e+00,0.0000,11.466883
OR021@6_0,vibration,256,5,SDT,fifo_drop,2.535794e-01,1055,1027,256,1.0000,28,28,0,0.000000e+00,0.0000,8.489430
OR021@6_0,vibration,256,5,SDT,stall,2.535794e-01,1028,1028,256,1.0000,42,0,42,2.655003e+00,10.4701,10.467225
OR021@6_0,vibration,256,10,PROPOSED,none,0.000000e+00,655,655,256,1.0000,0,0,0,0.000000e+00,0.0000,4.859899
OR021@6_0,vibration,256,10,SDT,unbounded,4.311843e-01,656,656,276,1.0781,0,0,0,0.000000e+00,0.0000,7.927850
OR021@6_0,vibration,256,10,SDT,fifo_drop,4.311843e-01,656,636,256,1.0000,20,20,0,0.000000e+00,0.0000,7.381969
OR021@6_0,vibration,256,10,SDT,stall,4.311843e-01,637,637,256,1.0000,34,0,34,3.593742e+00,8.3346,6.258530
OR021@6_0,vibration,256,20,PROPOSED,none,0.000000e+00,455,455,256,1.0000,0,0,0,0.000000e+00,0.0000,1.195717
OR021@6_0,vibration,256,20,SDT,unbounded,6.112530e-01,457,457,266,1.0391,0,0,0,0.000000e+00,0.0000,5.165351
OR021@6_0,vibration,256,20,SDT,fifo_drop,6.112530e-01,457,447,256,1.0000,10,10,0,0.000000e+00,0.0000,4.591445
OR021@6_0,vibration,256,20,SDT,stall,6.112530e-01,447,447,256,1.0000,39,0,39,3.467449e+00,5.6727,4.380952
OR021@6_0,vibration,512,2,PROPOSED,none,0.000000e+00,2511,2511,512,1.0000,0,0,0,0.000000e+00,0.0000,22.939238
OR021@6_0,vibration,512,2,SDT,unbounded,6.198364e-02,2511,2511,527,1.0293,0,0,0,0.000000e+00,0.0000,24.993727
OR021@6_0,vibration,512,2,SDT,fifo_drop,6.198364e-02,2511,2496,512,1.0000,15,15,0,0.000000e+00,0.0000,21.969061
OR021@6_0,vibration,512,2,SDT,stall,6.198364e-02,2496,2496,512,1.0000,19,0,19,6.424315e-01,10.3645,23.805217
OR021@6_0,vibration,512,5,PROPOSED,none,0.000000e+00,1311,1311,512,1.0000,0,0,0,0.000000e+00,0.0000,12.261996
OR021@6_0,vibration,512,5,SDT,unbounded,1.926601e-01,1311,1311,535,1.0449,0,0,0,0.000000e+00,0.0000,13.610790
OR021@6_0,vibration,512,5,SDT,fifo_drop,1.926601e-01,1311,1288,512,1.0000,23,23,0,0.000000e+00,0.0000,12.468097
OR021@6_0,vibration,512,5,SDT,stall,1.926601e-01,1288,1288,512,1.0000,37,0,37,2.135616e+00,11.0849,12.737817
OR021@6_0,vibration,512,10,PROPOSED,none,0.000000e+00,911,911,512,1.0000,0,0,0,0.000000e+00,0.0000,8.587711
OR021@6_0,vibration,512,10,SDT,unbounded,2.963538e-01,912,912,526,1.0273,0,0,0,0.000000e+00,0.0000,10.289998
OR021@6_0,vibration,512,10,SDT,fifo_drop,2.963538e-01,912,898,512,1.0000,14,14,0,0.000000e+00,0.0000,8.634032
OR021@6_0,vibration,512,10,SDT,stall,2.963538e-01,899,899,512,1.0000,37,0,37,1.002089e+00,3.3814,10.096913
OR021@6_0,vibration,512,20,PROPOSED,none,0.000000e+00,711,711,512,1.0000,0,0,0,0.000000e+00,0.0000,5.557687
OR021@6_0,vibration,512,20,SDT,unbounded,3.993193e-01,711,711,519,1.0137,0,0,0,0.000000e+00,0.0000,7.959707
OR021@6_0,vibration,512,20,SDT,fifo_drop,3.993193e-01,711,704,512,1.0000,7,7,0,0.000000e+00,0.0000,7.824530
OR021@6_0,vibration,512,20,SDT,stall,3.993193e-01,705,705,512,1.0000,49,0,49,6.835820e-01,1.7119,7.905500
OR021@6_1,vibration,64,2,PROPOSED,none,0.000000e+00,2063,2063,64,1.0000,0,0,0,0.000000e+00,0.0000,17.958138
OR021@6_1,vibration,64,2,SDT,unbounded,9.055733e-02,2064,2064,135,2.1094,0,0,0,0.000000e+00,0.0000,19.864189
OR021@6_1,vibration,64,2,SDT,fifo_drop,9.055733e-02,2064,1993,64,1.0000,71,71,0,0.000000e+00,0.0000,12.109714
OR021@6_1,vibration,64,2,SDT,stall,9.055733e-02,1993,1993,64,1.0000,101,0,101,1.338466e+00,14.7803,15.234480
OR021@6_1,vibration,64,5,PROPOSED,none,0.000000e+00,863,863,64,1.0000,0,0,0,0.000000e+00,0.0000,7.883974
OR021@6_1,vibration,64,5,SDT,unbounded,3.045657e-01,865,865,113,1.7656,0,0,0,0.000000e+00,0.0000,9.366527
OR021@6_1,vibration,64,5,SDT,fifo_drop,3.045657e-01,865,816,64,1.0000,49,49,0,0.000000e+00,0.0000,6.024971
OR021@6_1,vibration,64,5,SDT,stall,3.045657e-01,816,816,64,1.0000,98,0,98,1.816228e+00,5.9633,8.144821
OR021@6_1,vibration,64,10,PROPOSED,none,0.000000e+00,463,463,64,1.0000,0,0,0,0.000000e+00,0.0000,2.187442
OR021@6_1,vibration,64,10,SDT,unbounded,5.441335e-01,464,464,85,1.3281,0,0,0,0.000000e+00,0.0000,5.555454
OR021@6_1,vibration,64,10,SDT,fifo_drop,5.441335e-01,464,443,64,1.0000,21,21,0,0.000000e+00,0.0000,3.563115
OR021@6_1,vibration,64,10,SDT,stall,5.441335e-01,443,443,64,1.0000,37,0,37,2.372095e+00,4.3594,4.892691
