signal,domain,mode,beta,buffer_size,overload,retained,expected,CR,snr_db,mse,max_error,snr_saturated,spectral_correlation
ecg_106,ecg,SPAN,0.5000,32,100,51,51,39.2157,2.81901275,8.588002e-02,2.57735294,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,32,100,51,51,39.2157,2.16454458,9.984790e-02,2.35395833,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,32,100,51,51,39.2157,2.94287106,8.346536e-02,2.35395833,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,32,100,51,51,39.2157,2.50705641,9.227579e-02,1.85607692,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,32,100,51,51,39.2157,2.99432144,8.248239e-02,2.11760000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,32,100,51,51,39.2157,3.17990629,7.903196e-02,2.48644068,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,64,2,1063,1063,1.8815,41.76107274,1.095686e-05,0.01300000,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,64,2,1063,1063,1.8815,41.16845775,1.255878e-05,0.01500000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,64,2,1063,1063,1.8815,41.76107274,1.095686e-05,0.01300000,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,64,2,1063,1063,1.8815,41.80660583,1.084258e-05,0.01666667,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,64,2,1063,1063,1.8815,41.51991082,1.158250e-05,0.01666667,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,64,2,1063,1063,1.8815,41.46545519,1.172865e-05,0.01500000,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,64,2,1063,1063,1.8815,41.16845775,1.255878e-05,0.01500000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,64,2,1063,1063,1.8815,41.01930084,1.299760e-05,0.01500000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,64,2,1063,1063,1.8815,40.73154118,1.388799e-05,0.02100000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,64,2,1063,1063,1.8815,40.24830751,1.552253e-05,0.02500000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,64,3,730,730,2.7397,35.54832961,4.581001e-05,0.02714286,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,64,3,730,730,2.7397,34.71360476,5.551789e-05,0.05000000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,64,3,730,730,2.7397,35.54832961,4.581001e-05,0.02714286,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,64,3,730,730,2.7397,35.48906340,4.643945e-05,0.03666667,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,64,3,730,730,2.7397,35.30623702,4.843616e-05,0.03750000,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,64,3,730,730,2.7397,35.05611166,5.130766e-05,0.03750000,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,64,3,730,730,2.7397,34.71360476,5.551789e-05,0.05000000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,64,3,730,730,2.7397,34.19704463,6.253007e-05,0.05000000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,64,3,730,730,2.7397,33.27775082,7.727132e-05,0.07750000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,64,3,730,730,2.7397,32.36955092,9.524415e-05,0.08500000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,64,5,463,463,4.3197,29.89998546,1.681879e-04,0.05785714,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,64,5,463,463,4.3197,28.61612443,2.260377e-04,0.10333333,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,64,5,463,463,4.3197,29.89998546,1.681879e-04,0.05785714,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,64,5,463,463,4.3197,29.98163135,1.650556e-04,0.05785714,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,64,5,463,463,4.3197,30.02342828,1.634747e-04,0.05785714,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,64,5,463,463,4.3197,29.46592373,1.858665e-04,0.07333333,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,64,5,463,463,4.3197,28.61612443,2.260377e-04,0.10333333,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,64,5,463,463,4.3197,28.50370804,2.319651e-04,0.09250000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,64,5,463,463,4.3197,28.07908204,2.557910e-04,0.10000000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,64,5,463,463,4.3197,26.79059726,3.441388e-04,0.23250000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,64,10,263,263,7.6046,25.43240690,4.704925e-04,0.07890244,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,64,10,263,263,7.6046,23.91956934,6.665557e-04,0.21875000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,64,10,263,263,7.6046,25.43240690,4.704925e-04,0.07890244,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,64,10,263,263,7.6046,25.71764471,4.405842e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,64,10,263,263,7.6046,25.17884360,4.987800e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,64,10,263,263,7.6046,25.06284514,5.122817e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,64,10,263,263,7.6046,23.91956934,6.665557e-04,0.21875000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,64,10,263,263,7.6046,23.93671406,6.639295e-04,0.27600000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,64,10,263,263,7.6046,23.02310885,8.193746e-04,0.27600000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,64,10,263,263,7.6046,22.09952594,1.013540e-03,0.28333333,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,64,20,163,163,12.2699,21.67152896,1.118512e-03,0.19100000,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,64,20,163,163,12.2699,20.19648424,1.570887e-03,0.31200000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,64,20,163,163,12.2699,21.67152896,1.118512e-03,0.19100000,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,64,20,163,163,12.2699,22.37673871,9.508664e-04,0.19100000,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,64,20,163,163,12.2699,21.90866215,1.059076e-03,0.19300000,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,64,20,163,163,12.2699,21.21635109,1.242105e-03,0.31200000,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,64,20,163,163,12.2699,20.19648424,1.570887e-03,0.31200000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,64,20,163,163,12.2699,17.62650122,2.838855e-03,0.71500000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,64,20,163,163,12.2699,16.10335294,4.031420e-03,0.83785714,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,64,20,163,163,12.2699,15.43925257,4.697515e-03,0.80500000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,64,50,103,103,19.4175,14.10576633,6.385821e-03,0.55750000,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,64,50,103,103,19.4175,14.72533974,5.536807e-03,0.83785714,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,64,50,103,103,19.4175,14.10576633,6.385821e-03,0.55750000,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,64,50,103,103,19.4175,13.71709600,6.983671e-03,0.55031915,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,64,50,103,103,19.4175,15.66666744,4.457862e-03,0.34150000,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,64,50,103,103,19.4175,16.50751793,3.673175e-03,0.40500000,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,64,50,103,103,19.4175,14.72533974,5.536807e-03,0.83785714,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,64,50,103,103,19.4175,14.59161654,5.709943e-03,0.83785714,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,64,50,103,103,19.4175,10.00249787,1.642645e-02,1.98441176,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,64,50,103,103,19.4175,10.20792403,1.566755e-02,1.98441176,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,64,100,83,83,24.0964,9.99840644,1.644193e-02,0.77512605,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,64,100,83,83,24.0964,13.22364145,7.824007e-03,0.65500000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,64,100,83,83,24.0964,9.99840644,1.644193e-02,0.77512605,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,64,100,83,83,24.0964,12.28186169,9.718679e-03,0.51103604,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,64,100,83,83,24.0964,12.27315200,9.738189e-03,0.51103604,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,64,100,83,83,24.0964,14.50572612,5.823992e-03,0.46000000,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,64,100,83,83,24.0964,13.22364145,7.824007e-03,0.65500000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,64,100,83,83,24.0964,12.56093946,9.113799e-03,0.65500000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,64,100,83,83,24.0964,8.20825966,2.482947e-02,2.13909091,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,64,100,83,83,24.0964,5.49577982,4.636768e-02,1.98526316,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,128,2,1127,1127,1.7746,42.58484047,9.063780e-06,0.01000000,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,128,2,1127,1127,1.7746,41.84599602,1.074469e-05,0.01500000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,128,2,1127,1127,1.7746,42.58484047,9.063780e-06,0.01000000,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,128,2,1127,1127,1.7746,42.59021526,9.052569e-06,0.01000000,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,128,2,1127,1127,1.7746,42.22543974,9.845764e-06,0.01333333,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,128,2,1127,1127,1.7746,41.97048118,1.044108e-05,0.01500000,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,128,2,1127,1127,1.7746,41.84599602,1.074469e-05,0.01500000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,128,2,1127,1127,1.7746,41.65292800,1.123313e-05,0.01500000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,128,2,1127,1127,1.7746,41.45533557,1.175601e-05,0.01625000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,128,2,1127,1127,1.7746,40.77891174,1.373733e-05,0.02000000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,128,3,794,794,2.5189,36.55411561,3.633974e-05,0.02300000,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,128,3,794,794,2.5189,35.82573145,4.297543e-05,0.04100000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,128,3,794,794,2.5189,36.55411561,3.633974e-05,0.02300000,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,128,3,794,794,2.5189,36.42690001,3.741997e-05,0.02500000,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,128,3,794,794,2.5189,36.45124999,3.721075e-05,0.02833333,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,128,3,794,794,2.5189,36.20692521,3.936415e-05,0.03250000,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,128,3,794,794,2.5189,35.82573145,4.297543e-05,0.04100000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,128,3,794,794,2.5189,35.44116761,4.695444e-05,0.04100000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,128,3,794,794,2.5189,34.95695437,5.249258e-05,0.05000000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,128,3,794,794,2.5189,33.73146934,6.960596e-05,0.07750000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,128,5,527,527,3.7951,30.94741131,1.321455e-04,0.05785714,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,128,5,527,527,3.7951,29.93696166,1.667620e-04,0.08500000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,128,5,527,527,3.7951,30.94741131,1.321455e-04,0.05785714,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,128,5,527,527,3.7951,30.81536355,1.362251e-04,0.05785714,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,128,5,527,527,3.7951,30.73667309,1.387158e-04,0.05785714,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,128,5,527,527,3.7951,30.21842287,1.562972e-04,0.07333333,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,128,5,527,527,3.7951,29.93696166,1.667620e-04,0.08500000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,128,5,527,527,3.7951,29.43270062,1.872938e-04,0.10333333,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,128,5,527,527,3.7951,29.13235724,2.007048e-04,0.10333333,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,128,5,527,527,3.7951,28.62539236,2.255559e-04,0.10333333,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,128,10,327,327,6.1162,26.54859555,3.638596e-04,0.07846154,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,128,10,327,327,6.1162,25.90277217,4.221980e-04,0.11500000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,128,10,327,327,6.1162,26.54859555,3.638596e-04,0.07846154,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,128,10,327,327,6.1162,26.97941245,3.294975e-04,0.07681818,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,128,10,327,327,6.1162,26.43663163,3.733621e-04,0.08500000,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,128,10,327,327,6.1162,25.90641147,4.218444e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,128,10,327,327,6.1162,25.90277217,4.221980e-04,0.11500000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,128,10,327,327,6.1162,24.83432154,5.399596e-04,0.19300000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,128,10,327,327,6.1162,23.96957950,6.589242e-04,0.24000000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,128,10,327,327,6.1162,23.25581014,7.766268e-04,0.30166667,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,128,20,227,227,8.8106,23.68226868,7.039901e-04,0.19100000,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,128,20,227,227,8.8106,23.91435609,6.673563e-04,0.17100000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,128,20,227,227,8.8106,23.68226868,7.039901e-04,0.19100000,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,128,20,227,227,8.8106,24.17886327,6.279240e-04,0.12000000,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,128,20,227,227,8.8106,23.94224589,6.630844e-04,0.12000000,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,128,20,227,227,8.8106,24.18415415,6.271595e-04,0.14166667,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,128,20,227,227,8.8106,23.91435609,6.673563e-04,0.17100000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,128,20,227,227,8.8106,22.96261247,8.308682e-04,0.31200000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,128,20,227,227,8.8106,22.20531764,9.891488e-04,0.31200000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,128,20,227,227,8.8106,20.93165333,1.326258e-03,0.31200000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,128,50,167,167,11.9760,18.76954658,2.181920e-03,0.20777778,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,128,50,167,167,11.9760,20.74686328,1.383908e-03,0.31200000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,128,50,167,167,11.9760,18.76954658,2.181920e-03,0.20777778,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,128,50,167,167,11.9760,21.19285680,1.248843e-03,0.16844828,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,128,50,167,167,11.9760,22.41968764,9.415093e-04,0.20125000,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,128,50,167,167,11.9760,19.90856607,1.678560e-03,0.29260870,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,128,50,167,167,11.9760,20.74686328,1.383908e-03,0.31200000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,128,50,167,167,11.9760,19.32917002,1.918123e-03,0.37166667,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,128,50,167,167,11.9760,19.84196347,1.704500e-03,0.37166667,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,128,50,167,167,11.9760,18.09993680,2.545656e-03,0.47250000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,128,100,147,147,13.6054,16.07658273,4.056347e-03,0.30935484,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,128,100,147,147,13.6054,19.74581181,1.742658e-03,0.31200000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,128,100,147,147,13.6054,16.07658273,4.056347e-03,0.30935484,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,128,100,147,147,13.6054,18.18961071,2.493632e-03,0.31400000,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,128,100,147,147,13.6054,18.82153170,2.155958e-03,0.27571429,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,128,100,147,147,13.6054,20.03943169,1.628734e-03,0.29260870,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,128,100,147,147,13.6054,19.74581181,1.742658e-03,0.31200000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,128,100,147,147,13.6054,18.91404354,2.110518e-03,0.37166667,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,128,100,147,147,13.6054,19.13279008,2.006848e-03,0.37166667,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,128,100,147,147,13.6054,17.52888313,2.903388e-03,0.47250000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,256,2,1255,1255,1.5936,44.09933978,6.395278e-06,0.01000000,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,256,2,1255,1255,1.5936,43.49678425,7.347083e-06,0.01000000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,256,2,1255,1255,1.5936,44.09933978,6.395278e-06,0.01000000,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,256,2,1255,1255,1.5936,44.11810228,6.367708e-06,0.01000000,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,256,2,1255,1255,1.5936,43.79570405,6.858403e-06,0.01250000,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,256,2,1255,1255,1.5936,43.61105780,7.156285e-06,0.01333333,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,256,2,1255,1255,1.5936,43.49678425,7.347083e-06,0.01000000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,256,2,1255,1255,1.5936,43.22272431,7.825660e-06,0.01250000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,256,2,1255,1255,1.5936,42.87824532,8.471667e-06,0.01250000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,256,2,1255,1255,1.5936,42.56213773,9.111285e-06,0.01500000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,256,3,922,922,2.1692,38.39346975,2.379285e-05,0.02000000,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,256,3,922,922,2.1692,37.70207346,2.789883e-05,0.02833333,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,256,3,922,922,2.1692,38.39346975,2.379285e-05,0.02000000,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,256,3,922,922,2.1692,38.25293334,2.457537e-05,0.02000000,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,256,3,922,922,2.1692,38.06781070,2.564557e-05,0.02250000,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,256,3,922,922,2.1692,37.79359655,2.731705e-05,0.02833333,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,256,3,922,922,2.1692,37.70207346,2.789883e-05,0.02833333,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,256,3,922,922,2.1692,37.35828857,3.019705e-05,0.03750000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,256,3,922,922,2.1692,36.96286211,3.307556e-05,0.03750000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,256,3,922,922,2.1692,35.93630194,4.189510e-05,0.05250000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,256,5,655,655,3.0534,33.07777374,8.091257e-05,0.03500000,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,256,5,655,655,3.0534,32.06202638,1.022329e-04,0.06000000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,256,5,655,655,3.0534,33.07777374,8.091257e-05,0.03500000,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,256,5,655,655,3.0534,32.75758296,8.710340e-05,0.05785714,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,256,5,655,655,3.0534,32.81735160,8.591287e-05,0.05785714,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,256,5,655,655,3.0534,32.34247675,9.583976e-05,0.05785714,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,256,5,655,655,3.0534,32.06202638,1.022329e-04,0.06000000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,256,5,655,655,3.0534,31.48681673,1.167110e-04,0.08000000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,256,5,655,655,3.0534,30.88031089,1.342030e-04,0.10333333,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,256,5,655,655,3.0534,30.40654888,1.496713e-04,0.10333333,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,256,10,455,455,4.3956,29.19889244,1.976533e-04,0.05285714,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,256,10,455,455,4.3956,28.34961274,2.403434e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,256,10,455,455,4.3956,29.19889244,1.976533e-04,0.05285714,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,256,10,455,455,4.3956,29.11426127,2.015428e-04,0.06181818,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,256,10,455,455,4.3956,28.95605842,2.090199e-04,0.07000000,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,256,10,455,455,4.3956,28.58809012,2.275016e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,256,10,455,455,4.3956,28.34961274,2.403434e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,256,10,455,455,4.3956,27.76384674,2.750481e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,256,10,455,455,4.3956,27.75615685,2.755356e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,256,10,455,455,4.3956,26.60509598,3.591566e-04,0.24000000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,256,20,355,355,5.6338,26.13611563,4.001122e-04,0.12000000,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,256,20,355,355,5.6338,26.99834307,3.280644e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,256,20,355,355,5.6338,26.13611563,4.001122e-04,0.12000000,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,256,20,355,355,5.6338,27.35336898,3.023128e-04,0.09333333,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,256,20,355,355,5.6338,27.81865056,2.715991e-04,0.07333333,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,256,20,355,355,5.6338,26.74460057,3.478030e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,256,20,355,355,5.6338,26.99834307,3.280644e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,256,20,355,355,5.6338,26.49706221,3.682029e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,256,20,355,355,5.6338,26.26328390,3.885662e-04,0.11833333,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,256,20,355,355,5.6338,24.85862627,5.369462e-04,0.17100000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,256,50,295,295,6.7797,24.94002594,5.269760e-04,0.12488372,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,256,50,295,295,6.7797,25.84135869,4.282107e-04,0.18000000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,256,50,295,295,6.7797,24.94002594,5.269760e-04,0.12488372,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,256,50,295,295,6.7797,24.15322772,6.316414e-04,0.15325581,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,256,50,295,295,6.7797,26.32972021,3.826673e-04,0.10476190,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,256,50,295,295,6.7797,26.03687880,4.093601e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,256,50,295,295,6.7797,25.84135869,4.282107e-04,0.18000000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,256,50,295,295,6.7797,25.45830768,4.676949e-04,0.18000000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,256,50,295,295,6.7797,25.18050195,4.985896e-04,0.15000000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,256,50,295,295,6.7797,24.29726491,6.110361e-04,0.21000000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,256,100,275,275,7.2727,19.48079707,1.852310e-03,0.27571429,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,256,100,275,275,7.2727,25.86699133,4.256908e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,0.0000,256,100,275,275,7.2727,19.48079707,1.852310e-03,0.27571429,0,-1.00000000
ecg_106,ecg,SPAN,0.2500,256,100,275,275,7.2727,25.70740576,4.416242e-04,0.09741935,0,-1.00000000
ecg_106,ecg,SPAN,0.5000,256,100,275,275,7.2727,26.40780760,3.758483e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,0.7500,256,100,275,275,7.2727,26.07227734,4.060370e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,1.0000,256,100,275,275,7.2727,25.86699133,4.256908e-04,0.10875000,0,-1.00000000
ecg_106,ecg,SPAN,1.2500,256,100,275,275,7.2727,25.27297214,4.880858e-04,0.18000000,0,-1.00000000
ecg_106,ecg,SPAN,1.5000,256,100,275,275,7.2727,25.11145626,5.065797e-04,0.15000000,0,-1.00000000
ecg_106,ecg,SPAN,2.0000,256,100,275,275,7.2727,23.88792808,6.714298e-04,0.24000000,0,-1.00000000
ecg_106,ecg,REF_INTERP_ERROR,-1.0000,512,2,1511,1511,1.3236,48.87045801,2.131806e-06,0.00500000,0,-1.00000000
ecg_106,ecg,REF_VW_AREA,-1.0000,512,2,1511,1511,1.3236,48.16137694,2.509896e-06,0.00833333,0,-1.00000000
