signal,domain,mode,buffer_size,overload,retained,expected,drops,snr_db,mse,max_error,deriv_ratio,snr_saturated,spectral_correlation
vib_inner_race_007,vibration,IMP_COMPOSITE,64,50,103,103,1897,-5.538361,3.002428e-01,1.855665,0.175580,0,0.005416
vib_inner_race_007,vibration,IMP_ADAPTIVE,64,50,103,103,1897,-4.264462,2.239147e-01,1.783576,0.172213,0,0.002922
vib_inner_race_007,vibration,IMP_INTERP_ERROR,64,50,103,103,1897,-3.952585,2.083987e-01,1.602972,0.243484,0,0.212048
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,64,50,103,103,1897,-3.749597,1.988823e-01,1.654915,0.237842,0,0.146324
vib_inner_race_007,vibration,IMP_VW_AREA,64,50,103,103,1897,-2.554302,1.510312e-01,2.394773,0.149137,0,-0.009652
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,64,50,103,103,1897,-3.904815,2.061189e-01,1.247422,0.280434,0,0.000417
vib_inner_race_007,vibration,VW_ORACLE_OFFLINE,64,50,103,103,1897,-3.198926,1.751980e-01,2.336857,0.191383,0,-0.104780
vib_inner_race_007,vibration,LTTB_OFFLINE,64,50,103,103,1897,-4.215733,2.214164e-01,2.458804,0.190947,0,-0.095093
vib_inner_race_007,vibration,DROP,128,2,1127,1127,873,4.448074,3.011820e-02,1.135827,0.744265,0,0.871513
vib_inner_race_007,vibration,DROP_MIDDLE,128,2,1127,1127,873,4.548646,2.942875e-02,1.135827,0.746749,0,0.922743
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,128,2,1127,1127,873,7.857038,1.373829e-02,0.516168,0.810311,0,0.938668
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,128,2,1127,1127,873,6.410734,1.916739e-02,1.007179,0.875836,0,0.940373
vib_inner_race_007,vibration,IMP_FIRST_ORDER,128,2,1127,1127,873,6.341408,1.947582e-02,1.007179,0.875102,0,0.938718
vib_inner_race_007,vibration,IMP_SECOND_ORDER,128,2,1127,1127,873,3.581681,3.676786e-02,1.385490,0.702825,0,0.819142
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,128,2,1127,1127,873,7.981965,1.334873e-02,0.526290,0.810264,0,0.957975
vib_inner_race_007,vibration,IMP_COMPOSITE,128,2,1127,1127,873,8.050578,1.313949e-02,0.530026,0.831001,0,0.954363
vib_inner_race_007,vibration,IMP_ADAPTIVE,128,2,1127,1127,873,8.162847,1.280418e-02,0.585236,0.819271,0,0.952554
vib_inner_race_007,vibration,IMP_INTERP_ERROR,128,2,1127,1127,873,13.761510,3.527650e-03,0.230716,0.961532,0,0.992158
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,128,2,1127,1127,873,13.786861,3.507118e-03,0.246820,0.958684,0,0.992139
vib_inner_race_007,vibration,IMP_VW_AREA,128,2,1127,1127,873,12.696141,4.508399e-03,0.300342,0.962554,0,0.991318
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,128,2,1127,1127,873,15.207535,2.528617e-03,0.159349,0.973485,0,0.987271
vib_inner_race_007,vibration,VW_ORACLE_OFFLINE,128,2,1127,1127,873,14.306210,3.111827e-03,0.213358,0.979909,0,0.983469
vib_inner_race_007,vibration,LTTB_OFFLINE,128,2,1127,1127,873,7.672343,1.433515e-02,0.988012,0.944497,0,0.930861
vib_inner_race_007,vibration,DROP,128,3,794,794,1206,-0.197717,8.778254e-02,1.896701,0.419090,0,0.296370
vib_inner_race_007,vibration,DROP_MIDDLE,128,3,794,794,1206,-0.350136,9.091804e-02,2.190925,0.431827,0,0.437464
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,128,3,794,794,1206,4.530652,2.955094e-02,0.731565,0.675547,0,0.850066
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,128,3,794,794,1206,1.520817,5.909554e-02,1.118453,0.749135,0,0.842284
vib_inner_race_007,vibration,IMP_FIRST_ORDER,128,3,794,794,1206,1.697972,5.673346e-02,1.118453,0.745786,0,0.861344
vib_inner_race_007,vibration,IMP_SECOND_ORDER,128,3,794,794,1206,-0.453904,9.311653e-02,2.190925,0.423292,0,0.266884
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,128,3,794,794,1206,4.816210,2.767040e-02,0.760637,0.678501,0,0.884361
vib_inner_race_007,vibration,IMP_COMPOSITE,128,3,794,794,1206,4.126445,3.243336e-02,0.804499,0.700759,0,0.849444
vib_inner_race_007,vibration,IMP_ADAPTIVE,128,3,794,794,1206,4.511252,2.968324e-02,0.805261,0.696135,0,0.856879
vib_inner_race_007,vibration,IMP_INTERP_ERROR,128,3,794,794,1206,8.409525,1.209717e-02,0.442175,0.874982,0,0.969610
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,128,3,794,794,1206,8.171161,1.277969e-02,0.437871,0.866148,0,0.967896
vib_inner_race_007,vibration,IMP_VW_AREA,128,3,794,794,1206,7.109624,1.631827e-02,0.588827,0.858982,0,0.959504
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,128,3,794,794,1206,9.473093,9.469502e-03,0.285654,0.900278,0,0.945445
vib_inner_race_007,vibration,VW_ORACLE_OFFLINE,128,3,794,794,1206,8.072437,1.307353e-02,0.517599,0.904093,0,0.929930
vib_inner_race_007,vibration,LTTB_OFFLINE,128,3,794,794,1206,2.213846,5.037926e-02,1.485469,0.728010,0,0.602398
vib_inner_race_007,vibration,DROP,128,4,627,627,1373,-1.423064,1.163973e-01,2.256224,0.306344,0,0.060894
vib_inner_race_007,vibration,DROP_MIDDLE,128,4,627,627,1373,-1.349198,1.144343e-01,2.256224,0.312007,0,0.250836
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,128,4,627,627,1373,2.276738,4.965497e-02,0.868950,0.586365,0,0.709861
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,128,4,627,627,1373,-0.159011,8.700367e-02,1.255329,0.660571,0,0.800071
vib_inner_race_007,vibration,IMP_FIRST_ORDER,128,4,627,627,1373,-0.102315,8.587525e-02,1.196567,0.659666,0,0.774593
vib_inner_race_007,vibration,IMP_SECOND_ORDER,128,4,627,627,1373,-0.969265,1.048487e-01,1.954257,0.302544,0,0.048526
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,128,4,627,627,1373,2.128858,5.137486e-02,0.884401,0.594503,0,0.696678
vib_inner_race_007,vibration,IMP_COMPOSITE,128,4,627,627,1373,1.022822,6.627569e-02,1.125359,0.611788,0,0.755056
vib_inner_race_007,vibration,IMP_ADAPTIVE,128,4,627,627,1373,1.445932,6.012336e-02,1.225548,0.602586,0,0.771340
vib_inner_race_007,vibration,IMP_INTERP_ERROR,128,4,627,627,1373,5.544241,2.339981e-02,0.527047,0.794795,0,0.932669
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,128,4,627,627,1373,5.649153,2.284132e-02,0.607330,0.785018,0,0.926005
vib_inner_race_007,vibration,IMP_VW_AREA,128,4,627,627,1373,4.629309,2.888721e-02,0.730186,0.750429,0,0.919769
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,128,4,627,627,1373,6.559476,1.852204e-02,0.373639,0.818457,0,0.887772
vib_inner_race_007,vibration,VW_ORACLE_OFFLINE,128,4,627,627,1373,5.759511,2.226821e-02,0.697902,0.823947,0,0.854691
vib_inner_race_007,vibration,LTTB_OFFLINE,128,4,627,627,1373,0.715742,7.113154e-02,1.714665,0.621971,0,0.466160
vib_inner_race_007,vibration,DROP,128,5,527,527,1473,-0.865078,1.023633e-01,1.726621,0.293302,0,0.018235
vib_inner_race_007,vibration,DROP_MIDDLE,128,5,527,527,1473,-0.803751,1.009280e-01,1.862189,0.317585,0,0.233523
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,128,5,527,527,1473,1.083640,6.535404e-02,0.922914,0.525191,0,0.541818
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,128,5,527,527,1473,-0.817148,1.012398e-01,1.263340,0.606221,0,0.680620
vib_inner_race_007,vibration,IMP_FIRST_ORDER,128,5,527,527,1473,-0.958617,1.045919e-01,1.748687,0.608558,0,0.750093
vib_inner_race_007,vibration,IMP_SECOND_ORDER,128,5,527,527,1473,-0.859766,1.022382e-01,1.862448,0.328915,0,0.066117
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,128,5,527,527,1473,1.763383,5.588537e-02,1.212369,0.527885,0,0.715638
vib_inner_race_007,vibration,IMP_COMPOSITE,128,5,527,527,1473,-0.791167,1.006359e-01,1.252908,0.545721,0,0.644115
vib_inner_race_007,vibration,IMP_ADAPTIVE,128,5,527,527,1473,-0.718813,9.897322e-02,1.259934,0.538606,0,0.598544
vib_inner_race_007,vibration,IMP_INTERP_ERROR,128,5,527,527,1473,3.659002,3.611904e-02,0.618458,0.728679,0,0.860206
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,128,5,527,527,1473,3.389605,3.843049e-02,0.875106,0.714619,0,0.874992
vib_inner_race_007,vibration,IMP_VW_AREA,128,5,527,527,1473,2.992694,4.210823e-02,1.011917,0.661070,0,0.855917
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,128,5,527,527,1473,4.453975,3.007731e-02,0.517291,0.764013,0,0.769284
vib_inner_race_007,vibration,VW_ORACLE_OFFLINE,128,5,527,527,1473,4.293856,3.120692e-02,0.934164,0.749483,0,0.761223
vib_inner_race_007,vibration,LTTB_OFFLINE,128,5,527,527,1473,0.229488,7.955869e-02,1.661029,0.577149,0,0.367658
vib_inner_race_007,vibration,DROP,128,6,461,461,1539,-0.984112,1.052077e-01,2.010622,0.278498,0,0.003455
vib_inner_race_007,vibration,DROP_MIDDLE,128,6,461,461,1539,-1.074449,1.074191e-01,2.230180,0.289091,0,0.184290
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,128,6,461,461,1539,-0.260554,8.906188e-02,1.143220,0.480610,0,0.479050
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,128,6,461,461,1539,-1.769527,1.260634e-01,1.741281,0.561495,0,0.549476
vib_inner_race_007,vibration,IMP_FIRST_ORDER,128,6,461,461,1539,-1.906123,1.300914e-01,1.748687,0.560867,0,0.511719
vib_inner_race_007,vibration,IMP_SECOND_ORDER,128,6,461,461,1539,-0.896759,1.031127e-01,1.971557,0.247999,0,-0.033829
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,128,6,461,461,1539,0.738539,7.075914e-02,1.261420,0.483240,0,0.569144
vib_inner_race_007,vibration,IMP_COMPOSITE,128,6,461,461,1539,-1.065351,1.071943e-01,1.348652,0.510284,0,0.526524
vib_inner_race_007,vibration,IMP_ADAPTIVE,128,6,461,461,1539,-1.236976,1.115152e-01,1.363310,0.498349,0,0.490897
vib_inner_race_007,vibration,IMP_INTERP_ERROR,128,6,461,461,1539,2.866328,4.335145e-02,0.690554,0.680346,0,0.839026
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,128,6,461,461,1539,2.705862,4.498319e-02,0.764569,0.666688,0,0.846892
vib_inner_race_007,vibration,IMP_VW_AREA,128,6,461,461,1539,2.166752,5.092854e-02,0.971579,0.586663,0,0.822750
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,128,6,461,461,1539,3.594377,3.666053e-02,0.527619,0.725322,0,0.722506
vib_inner_race_007,vibration,VW_ORACLE_OFFLINE,128,6,461,461,1539,3.302601,3.920815e-02,0.934164,0.693517,0,0.715554
vib_inner_race_007,vibration,LTTB_OFFLINE,128,6,461,461,1539,-0.256725,8.898338e-02,1.966928,0.535433,0,0.323781
vib_inner_race_007,vibration,DROP,128,10,327,327,1673,-1.760287,1.257955e-01,1.810047,0.174999,0,-0.116272
vib_inner_race_007,vibration,DROP_MIDDLE,128,10,327,327,1673,-1.816185,1.274251e-01,2.164936,0.180118,0,0.039461
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,128,10,327,327,1673,-1.441920,1.169038e-01,1.265193,0.375417,0,0.466291
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,128,10,327,327,1673,-3.003468,1.674878e-01,1.771164,0.456187,0,0.339942
vib_inner_race_007,vibration,IMP_FIRST_ORDER,128,10,327,327,1673,-2.637414,1.539493e-01,1.771164,0.456242,0,0.344670
vib_inner_race_007,vibration,IMP_SECOND_ORDER,128,10,327,327,1673,-1.643681,1.224629e-01,1.776390,0.164853,0,-0.085480
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,128,10,327,327,1673,-1.262097,1.121621e-01,1.436096,0.389500,0,0.411711
vib_inner_race_007,vibration,IMP_COMPOSITE,128,10,327,327,1673,-2.489763,1.488034e-01,1.437794,0.407330,0,0.266189
vib_inner_race_007,vibration,IMP_ADAPTIVE,128,10,327,327,1673,-1.709594,1.243357e-01,1.429898,0.402858,0,0.433309
vib_inner_race_007,vibration,IMP_INTERP_ERROR,128,10,327,327,1673,0.577849,7.342628e-02,1.125621,0.562451,0,0.642116
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,128,10,327,327,1673,0.481217,7.507836e-02,0.984520,0.552090,0,0.672771
vib_inner_race_007,vibration,IMP_VW_AREA,128,10,327,327,1673,0.362636,7.715656e-02,1.678604,0.453363,0,0.685900
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,128,10,327,327,1673,1.408727,6.064063e-02,0.852149,0.599667,0,0.494953
vib_inner_race_007,vibration,VW_ORACLE_OFFLINE,128,10,327,327,1673,0.776731,7.013960e-02,1.389488,0.534301,0,0.381550
vib_inner_race_007,vibration,LTTB_OFFLINE,128,10,327,327,1673,-1.921391,1.305496e-01,1.982774,0.401982,0,0.081524
vib_inner_race_007,vibration,DROP,128,20,227,227,1773,-2.104697,1.361778e-01,1.911212,0.134081,0,-0.131577
vib_inner_race_007,vibration,DROP_MIDDLE,128,20,227,227,1773,-1.562227,1.201874e-01,1.774181,0.135680,0,0.047699
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,128,20,227,227,1773,-2.669979,1.551081e-01,1.402348,0.287970,0,0.218666
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,128,20,227,227,1773,-2.645483,1.542356e-01,1.527050,0.363303,0,0.098851
vib_inner_race_007,vibration,IMP_FIRST_ORDER,128,20,227,227,1773,-2.723565,1.570337e-01,1.527050,0.359875,0,0.109040
vib_inner_race_007,vibration,IMP_SECOND_ORDER,128,20,227,227,1773,-1.501917,1.185300e-01,1.856243,0.122997,0,-0.109331
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,128,20,227,227,1773,-2.554125,1.510250e-01,1.339162,0.296822,0,0.149854
vib_inner_race_007,vibration,IMP_COMPOSITE,128,20,227,227,1773,-3.196272,1.750909e-01,1.764593,0.319992,0,0.149612
vib_inner_race_007,vibration,IMP_ADAPTIVE,128,20,227,227,1773,-2.645541,1.542377e-01,1.418850,0.314586,0,0.180469
vib_inner_race_007,vibration,IMP_INTERP_ERROR,128,20,227,227,1773,-1.283056,1.127047e-01,1.242418,0.445285,0,0.492412
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,128,20,227,227,1773,-1.322711,1.137385e-01,1.195286,0.443258,0,0.504865
vib_inner_race_007,vibration,IMP_VW_AREA,128,20,227,227,1773,-1.122033,1.086025e-01,1.726621,0.311399,0,0.326355
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,128,20,227,227,1773,-0.997340,1.055287e-01,0.949732,0.486433,0,0.303762
vib_inner_race_007,vibration,VW_ORACLE_OFFLINE,128,20,227,227,1773,-1.147772,1.092480e-01,1.573095,0.387982,0,0.154701
vib_inner_race_007,vibration,LTTB_OFFLINE,128,20,227,227,1773,-2.258128,1.410747e-01,2.288495,0.315848,0,0.026974
vib_inner_race_007,vibration,DROP,128,30,194,194,1806,-2.027213,1.337697e-01,1.916269,0.116250,0,-0.131088
vib_inner_race_007,vibration,DROP_MIDDLE,128,30,194,194,1806,-2.129419,1.369551e-01,2.232801,0.128012,0,0.043955
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,128,30,194,194,1806,-3.082927,1.705804e-01,1.609863,0.254020,0,0.191077
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,128,30,194,194,1806,-3.786380,2.005739e-01,1.846808,0.331200,0,0.067058
vib_inner_race_007,vibration,IMP_FIRST_ORDER,128,30,194,194,1806,-3.837001,2.029255e-01,1.846808,0.326302,0,0.064300
vib_inner_race_007,vibration,IMP_SECOND_ORDER,128,30,194,194,1806,-1.294304,1.129970e-01,1.670402,0.108888,0,-0.100655
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,128,30,194,194,1806,-2.975508,1.664130e-01,1.444356,0.267654,0,0.166043
vib_inner_race_007,vibration,IMP_COMPOSITE,128,30,194,194,1806,-3.923043,2.069859e-01,1.573095,0.284292,0,0.084855
vib_inner_race_007,vibration,IMP_ADAPTIVE,128,30,194,194,1806,-3.678588,1.956569e-01,1.792622,0.277680,0,0.134377
vib_inner_race_007,vibration,IMP_INTERP_ERROR,128,30,194,194,1806,-2.657292,1.546556e-01,1.242418,0.387082,0,0.298501
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,128,30,194,194,1806,-2.297477,1.423587e-01,1.195286,0.393332,0,0.323498
vib_inner_race_007,vibration,IMP_VW_AREA,128,30,194,194,1806,-1.370142,1.149875e-01,2.330109,0.293128,0,0.280324
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,128,30,194,194,1806,-1.131638,1.088429e-01,0.963824,0.440412,0,0.181788
vib_inner_race_007,vibration,VW_ORACLE_OFFLINE,128,30,194,194,1806,-1.718071,1.245786e-01,2.133187,0.336830,0,0.045381
vib_inner_race_007,vibration,LTTB_OFFLINE,128,30,194,194,1806,-2.559580,1.512149e-01,2.133187,0.291134,0,-0.005500
vib_inner_race_007,vibration,DROP,128,50,167,167,1833,-2.520560,1.498623e-01,1.948156,0.101985,0,-0.060755
vib_inner_race_007,vibration,DROP_MIDDLE,128,50,167,167,1833,-2.401742,1.458178e-01,2.269914,0.108213,0,0.111370
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,128,50,167,167,1833,-3.911066,2.064159e-01,1.622806,0.228373,0,0.042918
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,128,50,167,167,1833,-4.196542,2.204401e-01,1.846808,0.291840,0,0.056428
vib_inner_race_007,vibration,IMP_FIRST_ORDER,128,50,167,167,1833,-4.461662,2.343164e-01,1.868364,0.298363,0,0.034398
vib_inner_race_007,vibration,IMP_SECOND_ORDER,128,50,167,167,1833,-1.184902,1.101861e-01,1.704432,0.089876,0,-0.093424
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,128,50,167,167,1833,-2.630798,1.537150e-01,1.439535,0.244660,0,0.146272
vib_inner_race_007,vibration,IMP_COMPOSITE,128,50,167,167,1833,-4.076351,2.144231e-01,1.757349,0.260060,0,0.048048
vib_inner_race_007,vibration,IMP_ADAPTIVE,128,50,167,167,1833,-4.775005,2.518471e-01,1.815965,0.247034,0,0.036729
vib_inner_race_007,vibration,IMP_INTERP_ERROR,128,50,167,167,1833,-2.640223,1.540490e-01,1.392157,0.353407,0,0.277583
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,128,50,167,167,1833,-3.034615,1.686934e-01,1.325291,0.359562,0,0.301932
vib_inner_race_007,vibration,IMP_VW_AREA,128,50,167,167,1833,-1.932822,1.308937e-01,2.133187,0.237812,0,0.047332
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,128,50,167,167,1833,-2.869347,1.623944e-01,1.085838,0.390976,0,0.171188
vib_inner_race_007,vibration,VW_ORACLE_OFFLINE,128,50,167,167,1833,-2.183858,1.386827e-01,2.133187,0.284334,0,0.000175
vib_inner_race_007,vibration,LTTB_OFFLINE,128,50,167,167,1833,-2.699550,1.561678e-01,2.288495,0.265050,0,-0.041655
vib_inner_race_007,vibration,DROP,256,2,1255,1255,745,4.941381,2.688427e-02,1.135827,0.777762,0,0.920125
vib_inner_race_007,vibration,DROP_MIDDLE,256,2,1255,1255,745,5.027344,2.635737e-02,1.135827,0.782157,0,0.938666
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,256,2,1255,1255,745,8.922807,1.074870e-02,0.516168,0.846743,0,0.991705
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,256,2,1255,1255,745,7.412645,1.521850e-02,1.007179,0.903054,0,0.984699
vib_inner_race_007,vibration,IMP_FIRST_ORDER,256,2,1255,1255,745,7.413855,1.521426e-02,1.007179,0.903752,0,0.984699
vib_inner_race_007,vibration,IMP_SECOND_ORDER,256,2,1255,1255,745,4.054780,3.297300e-02,1.385490,0.745189,0,0.889465
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,256,2,1255,1255,745,9.169338,1.015553e-02,0.515884,0.849337,0,0.991422
vib_inner_race_007,vibration,IMP_COMPOSITE,256,2,1255,1255,745,9.108996,1.029762e-02,0.500585,0.863147,0,0.985937
vib_inner_race_007,vibration,IMP_ADAPTIVE,256,2,1255,1255,745,9.238428,9.995249e-03,0.560239,0.854834,0,0.976552
vib_inner_race_007,vibration,IMP_INTERP_ERROR,256,2,1255,1255,745,15.434683,2.399762e-03,0.185988,0.973131,0,0.998798
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,256,2,1255,1255,745,15.220437,2.521115e-03,0.230716,0.969376,0,0.998798
vib_inner_race_007,vibration,IMP_VW_AREA,256,2,1255,1255,745,14.380946,3.058735e-03,0.257947,0.975324,0,0.998252
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,256,2,1255,1255,745,17.802870,1.391071e-03,0.118415,0.986322,0,0.993689
vib_inner_race_007,vibration,VW_ORACLE_OFFLINE,256,2,1255,1255,745,17.152329,1.615859e-03,0.148303,0.988791,0,0.991930
vib_inner_race_007,vibration,LTTB_OFFLINE,256,2,1255,1255,745,8.497047,1.185582e-02,1.007179,0.967088,0,0.943745
vib_inner_race_007,vibration,DROP,256,3,922,922,1078,-0.096595,8.576220e-02,2.190925,0.476263,0,0.437464
vib_inner_race_007,vibration,DROP_MIDDLE,256,3,922,922,1078,0.285216,7.854434e-02,1.896701,0.476954,0,0.696154
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,256,3,922,922,1078,6.035995,2.089474e-02,0.620023,0.726708,0,0.946464
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,256,3,922,922,1078,2.220090,5.030689e-02,1.055179,0.794035,0,0.932759
vib_inner_race_007,vibration,IMP_FIRST_ORDER,256,3,922,922,1078,2.484483,4.733563e-02,1.055179,0.792755,0,0.932759
vib_inner_race_007,vibration,IMP_SECOND_ORDER,256,3,922,922,1078,0.201042,8.008151e-02,1.708493,0.483369,0,0.524832
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,256,3,922,922,1078,5.050016,2.622013e-02,0.731824,0.730285,0,0.911973
vib_inner_race_007,vibration,IMP_COMPOSITE,256,3,922,922,1078,5.343928,2.450437e-02,0.721627,0.746065,0,0.918124
vib_inner_race_007,vibration,IMP_ADAPTIVE,256,3,922,922,1078,5.719385,2.247491e-02,0.721627,0.736024,0,0.922580
vib_inner_race_007,vibration,IMP_INTERP_ERROR,256,3,922,922,1078,9.885133,8.612378e-03,0.357736,0.906746,0,0.987829
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,256,3,922,922,1078,9.591427,9.214967e-03,0.358274,0.895699,0,0.989347
vib_inner_race_007,vibration,IMP_VW_AREA,256,3,922,922,1078,8.815181,1.101840e-02,0.504036,0.899974,0,0.983164
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,256,3,922,922,1078,11.422418,6.044978e-03,0.231227,0.932662,0,0.965492
vib_inner_race_007,vibration,VW_ORACLE_OFFLINE,256,3,922,922,1078,10.472772,7.522449e-03,0.363693,0.947639,0,0.962310
vib_inner_race_007,vibration,LTTB_OFFLINE,256,3,922,922,1078,4.257570,3.146874e-02,1.698747,0.849500,0,0.815684
vib_inner_race_007,vibration,DROP,256,4,755,755,1245,-1.182632,1.101285e-01,2.256224,0.358133,0,0.116039
vib_inner_race_007,vibration,DROP_MIDDLE,256,4,755,755,1245,-0.967079,1.047959e-01,2.256224,0.379247,0,0.564504
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,256,4,755,755,1245,3.861958,3.446995e-02,0.694216,0.653353,0,0.877183
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,256,4,755,755,1245,1.123904,6.475093e-02,1.055179,0.718698,0,0.880722
vib_inner_race_007,vibration,IMP_FIRST_ORDER,256,4,755,755,1245,0.903462,6.812244e-02,1.055179,0.718198,0,0.880722
vib_inner_race_007,vibration,IMP_SECOND_ORDER,256,4,755,755,1245,-0.763493,9.999672e-02,1.954257,0.354311,0,0.104806
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,256,4,755,755,1245,3.406345,3.828265e-02,0.884401,0.657766,0,0.886947
vib_inner_race_007,vibration,IMP_COMPOSITE,256,4,755,755,1245,3.082423,4.124717e-02,1.226900,0.667229,0,0.881826
vib_inner_race_007,vibration,IMP_ADAPTIVE,256,4,755,755,1245,2.824049,4.377554e-02,1.059572,0.665706,0,0.858563
vib_inner_race_007,vibration,IMP_INTERP_ERROR,256,4,755,755,1245,6.935117,1.698731e-02,0.526073,0.843519,0,0.973235
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,256,4,755,755,1245,6.875468,1.722224e-02,0.526073,0.834925,0,0.974254
vib_inner_race_007,vibration,IMP_VW_AREA,256,4,755,755,1245,6.037354,2.088820e-02,0.730186,0.829780,0,0.964166
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,256,4,755,755,1245,8.868356,1.088431e-02,0.303267,0.881991,0,0.937977
vib_inner_race_007,vibration,VW_ORACLE_OFFLINE,256,4,755,755,1245,7.302055,1.561101e-02,0.564381,0.888202,0,0.902444
vib_inner_race_007,vibration,LTTB_OFFLINE,256,4,755,755,1245,1.882542,5.437287e-02,1.817811,0.704389,0,0.587723
vib_inner_race_007,vibration,DROP,256,5,655,655,1345,-0.602955,9.636781e-02,1.673894,0.358715,0,0.151642
vib_inner_race_007,vibration,DROP_MIDDLE,256,5,655,655,1345,-0.328315,9.046237e-02,1.726621,0.368616,0,0.638851
vib_inner_race_007,vibration,DROP_LOW_VARIANCE,256,5,655,655,1345,2.582542,4.627881e-02,0.868950,0.598782,0,0.741295
vib_inner_race_007,vibration,LEGACY_IMPORTANCE,256,5,655,655,1345,-0.129663,8.641771e-02,1.255329,0.669440,0,0.806410
vib_inner_race_007,vibration,IMP_FIRST_ORDER,256,5,655,655,1345,0.139707,8.122052e-02,1.255329,0.667607,0,0.795625
vib_inner_race_007,vibration,IMP_SECOND_ORDER,256,5,655,655,1345,-0.650468,9.742788e-02,1.893474,0.363044,0,0.169151
vib_inner_race_007,vibration,IMP_WINDOWED_ENERGY,256,5,655,655,1345,2.318370,4.918124e-02,1.212369,0.607653,0,0.733657
vib_inner_race_007,vibration,IMP_COMPOSITE,256,5,655,655,1345,1.591754,5.813813e-02,1.135625,0.621968,0,0.787078
vib_inner_race_007,vibration,IMP_ADAPTIVE,256,5,655,655,1345,2.150174,5.112332e-02,1.093392,0.611654,0,0.792456
vib_inner_race_007,vibration,IMP_INTERP_ERROR,256,5,655,655,1345,5.390468,2.424318e-02,0.618458,0.790988,0,0.953865
vib_inner_race_007,vibration,IMP_INTERP_COMPOSITE,256,5,655,655,1345,5.754843,2.229216e-02,0.508075,0.784928,0,0.951719
vib_inner_race_007,vibration,IMP_VW_AREA,256,5,655,655,1345,4.512099,2.967745e-02,1.004174,0.756623,0,0.943656
vib_inner_race_007,vibration,IE_ORACLE_OFFLINE,256,5,655,655,1345,7.008195,1.670386e-02,0.358280,0.832684,0,0.889150
