signal,domain,mode,buffer_size,overload,trial,snr_db,mse,max_wait_ms,deriv_ratio,drops,degenerate,snr_saturated,rpeak_f1,rpeak_precision,rpeak_recall,rpeak_timing_ms,spectral_correlation
ecg_101,ecg,IMP_COMPOSITE,64,3,2,34.0470,5.359012e-05,0.0042,0.8764,1023,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_ADAPTIVE,64,3,2,34.0441,5.362653e-05,0.0221,0.8747,1018,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_ERROR,64,3,2,42.6571,7.380412e-06,0.0077,0.9813,1017,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,3,2,42.5219,7.613611e-06,0.0083,0.9802,1022,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_VW_AREA,64,3,2,42.1110,8.369187e-06,0.0023,0.9782,1026,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,RDP_OFFLINE,64,3,2,43.5317,6.034162e-06,0.0000,0.9838,1017,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LTTB_OFFLINE,64,3,2,34.0179,5.395069e-05,0.0000,0.9590,1017,0,0,0.9231,1.0000,0.8571,0.9259,-1.0000
ecg_101,ecg,DROP,64,3,3,30.7555,1.143510e-04,0.0076,0.8814,1029,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,RANDOM_DROP,64,3,3,20.3553,1.253879e-03,0.0290,0.8136,1034,0,0,0.9231,1.0000,0.8571,2.3148,-1.0000
ecg_101,ecg,DROP_MIDDLE,64,3,3,29.4288,1.552038e-04,0.0100,0.8641,1034,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,DROP_LOW_VARIANCE,64,3,3,33.9058,5.536157e-05,0.0277,0.8264,1030,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,ADAPTIVE,64,3,3,33.0551,6.734062e-05,0.2975,0.9068,841,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LEGACY_IMPORTANCE,64,3,3,33.1699,6.558345e-05,0.0027,0.8945,1033,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_FIRST_ORDER,64,3,3,33.2308,6.467010e-05,0.0342,0.8965,1019,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,3,3,33.5211,6.048866e-05,0.0046,0.8465,1019,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_COMPOSITE,64,3,3,34.0604,5.342566e-05,0.0080,0.8789,1018,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_ADAPTIVE,64,3,3,34.0781,5.320756e-05,0.0130,0.8775,1023,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_ERROR,64,3,3,42.7156,7.281610e-06,0.0078,0.9807,1021,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,3,3,42.5176,7.621245e-06,0.0114,0.9807,1025,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_VW_AREA,64,3,3,42.1083,8.374514e-06,0.0040,0.9788,1024,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,RDP_OFFLINE,64,3,3,43.4858,6.098259e-06,0.0000,0.9835,1021,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LTTB_OFFLINE,64,3,3,34.0586,5.344722e-05,0.0000,0.9685,1021,0,0,0.9231,1.0000,0.8571,0.0000,-1.0000
ecg_101,ecg,DROP,64,3,4,28.8620,1.768437e-04,0.0076,0.8677,1027,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,RANDOM_DROP,64,3,4,19.7344,1.446607e-03,0.0084,0.8010,1026,0,0,0.9231,1.0000,0.8571,2.3148,-1.0000
ecg_101,ecg,DROP_MIDDLE,64,3,4,30.4261,1.233601e-04,0.0333,0.8644,1024,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,DROP_LOW_VARIANCE,64,3,4,33.8811,5.567721e-05,0.0171,0.8256,1028,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,ADAPTIVE,64,3,4,33.0856,6.686875e-05,0.1273,0.8995,835,0,0,0.9231,1.0000,0.8571,2.3148,-1.0000
ecg_101,ecg,LEGACY_IMPORTANCE,64,3,4,33.1166,6.639395e-05,0.0036,0.8939,1031,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_FIRST_ORDER,64,3,4,33.2442,6.447073e-05,0.0084,0.8937,1030,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,3,4,33.3432,6.301830e-05,0.0083,0.8404,1026,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_COMPOSITE,64,3,4,34.0955,5.299482e-05,0.0085,0.8814,1028,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_ADAPTIVE,64,3,4,34.2383,5.128062e-05,0.0278,0.8764,1027,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_ERROR,64,3,4,42.7820,7.171158e-06,0.0037,0.9819,1017,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,3,4,42.3459,7.928601e-06,0.0125,0.9810,1019,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_VW_AREA,64,3,4,41.9988,8.588299e-06,0.0078,0.9760,1027,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,RDP_OFFLINE,64,3,4,43.5317,6.034162e-06,0.0000,0.9838,1017,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LTTB_OFFLINE,64,3,4,34.0179,5.395069e-05,0.0000,0.9590,1017,0,0,0.9231,1.0000,0.8571,0.9259,-1.0000
ecg_101,ecg,DROP,64,4,0,27.0294,2.696795e-04,0.0017,0.8161,1217,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,RANDOM_DROP,64,4,0,17.8784,2.217924e-03,0.0090,0.7337,1220,0,0,0.9231,1.0000,0.8571,4.1667,-1.0000
ecg_101,ecg,DROP_MIDDLE,64,4,0,26.6120,2.968837e-04,0.0077,0.8152,1217,0,0,0.9231,1.0000,0.8571,2.3148,-1.0000
ecg_101,ecg,DROP_LOW_VARIANCE,64,4,0,31.4606,9.721382e-05,0.0081,0.7773,1217,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,ADAPTIVE,64,4,0,32.4400,7.758681e-05,0.1536,0.8766,952,0,0,0.9231,1.0000,0.8571,2.3148,-1.0000
ecg_101,ecg,LEGACY_IMPORTANCE,64,4,0,31.7593,9.075213e-05,0.0243,0.8571,1220,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_FIRST_ORDER,64,4,0,31.9467,8.691918e-05,0.0041,0.8571,1220,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,4,0,31.9896,8.606500e-05,0.0097,0.7915,1216,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_COMPOSITE,64,4,0,32.1829,8.231907e-05,0.0442,0.8317,1218,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_ADAPTIVE,64,4,0,32.4796,7.688270e-05,0.0269,0.8390,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_ERROR,64,4,0,39.2634,1.612284e-05,0.0212,0.9609,1220,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,4,0,38.9803,1.720901e-05,0.0272,0.9598,1222,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_VW_AREA,64,4,0,38.5400,1.904527e-05,0.0083,0.9548,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,RDP_OFFLINE,64,4,0,40.0988,1.330165e-05,0.0000,0.9648,1220,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LTTB_OFFLINE,64,4,0,32.9575,6.887010e-05,0.0000,0.9453,1220,0,0,0.9231,1.0000,0.8571,1.3889,-1.0000
ecg_101,ecg,DROP,64,4,1,26.4158,3.106038e-04,0.0019,0.8091,1223,0,0,0.9231,1.0000,0.8571,2.7778,-1.0000
ecg_101,ecg,RANDOM_DROP,64,4,1,19.1501,1.654934e-03,0.0083,0.7421,1220,0,0,0.9231,1.0000,0.8571,2.3148,-1.0000
ecg_101,ecg,DROP_MIDDLE,64,4,1,27.5671,2.382750e-04,0.0026,0.8362,1217,0,0,0.9231,1.0000,0.8571,1.3889,-1.0000
ecg_101,ecg,DROP_LOW_VARIANCE,64,4,1,31.3396,9.996046e-05,0.0418,0.7750,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,ADAPTIVE,64,4,1,32.2392,8.125833e-05,0.1334,0.8884,953,0,0,0.9231,1.0000,0.8571,0.9259,-1.0000
ecg_101,ecg,LEGACY_IMPORTANCE,64,4,1,31.8882,8.809704e-05,0.0085,0.8574,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_FIRST_ORDER,64,4,1,31.8623,8.862444e-05,0.0037,0.8563,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,4,1,30.1791,1.305794e-04,0.0156,0.7999,1217,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_COMPOSITE,64,4,1,32.4346,7.768300e-05,0.0088,0.8387,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_ADAPTIVE,64,4,1,32.4363,7.765240e-05,0.0083,0.8401,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_ERROR,64,4,1,39.2812,1.605700e-05,0.0028,0.9615,1218,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,4,1,39.2194,1.628703e-05,0.0045,0.9618,1217,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_VW_AREA,64,4,1,38.5698,1.891483e-05,0.0038,0.9548,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,RDP_OFFLINE,64,4,1,40.1131,1.325790e-05,0.0000,0.9651,1218,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LTTB_OFFLINE,64,4,1,32.3111,7.992281e-05,0.0000,0.9514,1218,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,DROP,64,4,2,27.2832,2.543722e-04,0.0011,0.8325,1216,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,RANDOM_DROP,64,4,2,22.8622,7.039947e-04,0.0087,0.7926,1209,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,DROP_MIDDLE,64,4,2,27.0282,2.697528e-04,0.0020,0.8454,1210,0,0,0.9231,1.0000,0.8571,0.9259,-1.0000
ecg_101,ecg,DROP_LOW_VARIANCE,64,4,2,31.4698,9.700796e-05,0.0316,0.7776,1207,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,ADAPTIVE,64,4,2,31.7051,9.189097e-05,0.1313,0.8976,973,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LEGACY_IMPORTANCE,64,4,2,31.8471,8.893645e-05,0.0025,0.8571,1218,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_FIRST_ORDER,64,4,2,31.7976,8.995407e-05,0.0029,0.8571,1217,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,4,2,31.1118,1.053435e-04,0.0274,0.7971,1218,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_COMPOSITE,64,4,2,32.4336,7.769996e-05,0.0040,0.8392,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_ADAPTIVE,64,4,2,32.5767,7.518261e-05,0.0090,0.8281,1213,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_ERROR,64,4,2,39.3482,1.581132e-05,0.0036,0.9629,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,4,2,39.2006,1.635787e-05,0.0156,0.9601,1215,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_VW_AREA,64,4,2,38.5806,1.886795e-05,0.0080,0.9581,1217,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,RDP_OFFLINE,64,4,2,40.0968,1.330790e-05,0.0000,0.9648,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LTTB_OFFLINE,64,4,2,32.8486,7.061903e-05,0.0000,0.9489,1219,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,DROP,64,4,3,26.8160,2.832590e-04,0.0358,0.8205,1219,0,0,0.9231,1.0000,0.8571,2.3148,-1.0000
ecg_101,ecg,RANDOM_DROP,64,4,3,16.0380,3.388366e-03,0.0078,0.7686,1218,0,0,0.9231,1.0000,0.8571,2.3148,-1.0000
ecg_101,ecg,DROP_MIDDLE,64,4,3,27.0533,2.681976e-04,0.0277,0.8228,1214,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,DROP_LOW_VARIANCE,64,4,3,31.4376,9.772942e-05,0.0080,0.7770,1214,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,ADAPTIVE,64,4,3,32.1243,8.343646e-05,0.1425,0.8906,958,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LEGACY_IMPORTANCE,64,4,3,31.8678,8.851201e-05,0.0079,0.8602,1217,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_FIRST_ORDER,64,4,3,31.8735,8.839658e-05,0.0082,0.8565,1218,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,4,3,31.9617,8.661980e-05,0.0087,0.7991,1218,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_COMPOSITE,64,4,3,32.1307,8.331284e-05,0.0085,0.8387,1221,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_ADAPTIVE,64,4,3,32.7540,7.217532e-05,0.0086,0.8323,1221,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_ERROR,64,4,3,39.2058,1.633826e-05,0.0039,0.9620,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,4,3,39.1995,1.636205e-05,0.0164,0.9609,1214,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_VW_AREA,64,4,3,38.6489,1.857358e-05,0.0085,0.9514,1211,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,RDP_OFFLINE,64,4,3,40.0968,1.330790e-05,0.0000,0.9648,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LTTB_OFFLINE,64,4,3,32.8486,7.061903e-05,0.0000,0.9489,1219,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,DROP,64,4,4,25.9884,3.427236e-04,0.0021,0.7999,1220,0,0,0.9231,1.0000,0.8571,2.7778,-1.0000
ecg_101,ecg,RANDOM_DROP,64,4,4,19.8326,1.414237e-03,0.0092,0.7552,1221,0,0,0.9231,1.0000,0.8571,3.2407,-1.0000
ecg_101,ecg,DROP_MIDDLE,64,4,4,26.9360,2.755406e-04,0.0036,0.8281,1218,0,0,0.9231,1.0000,0.8571,2.3148,-1.0000
ecg_101,ecg,DROP_LOW_VARIANCE,64,4,4,31.3312,1.001534e-04,0.0043,0.7745,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,ADAPTIVE,64,4,4,32.2958,8.020625e-05,0.1365,0.8903,955,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,LEGACY_IMPORTANCE,64,4,4,31.8905,8.805209e-05,0.0198,0.8596,1217,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_FIRST_ORDER,64,4,4,31.8833,8.819801e-05,0.0036,0.8593,1215,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,4,4,31.9412,8.702836e-05,0.0041,0.8007,1215,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_COMPOSITE,64,4,4,32.1410,8.311705e-05,0.0234,0.8370,1221,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_ADAPTIVE,64,4,4,32.4391,7.760273e-05,0.0289,0.8378,1222,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_ERROR,64,4,4,39.1554,1.652904e-05,0.0026,0.9615,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,4,4,39.0561,1.691124e-05,0.0084,0.9604,1222,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_VW_AREA,64,4,4,38.4398,1.948975e-05,0.0024,0.9556,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,RDP_OFFLINE,64,4,4,40.0968,1.330790e-05,0.0000,0.9648,1219,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LTTB_OFFLINE,64,4,4,32.8486,7.061903e-05,0.0000,0.9489,1219,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,DROP,64,5,0,24.5190,4.807165e-04,0.0016,0.7935,1350,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,RANDOM_DROP,64,5,0,14.7094,4.600955e-03,0.0095,0.6824,1346,0,0,0.8333,1.0000,0.7143,2.7778,-1.0000
ecg_101,ecg,DROP_MIDDLE,64,5,0,23.2907,6.378477e-04,0.0027,0.7639,1348,0,0,0.9231,1.0000,0.8571,3.2407,-1.0000
ecg_101,ecg,DROP_LOW_VARIANCE,64,5,0,29.5629,1.504842e-04,0.0041,0.7377,1348,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,ADAPTIVE,64,5,0,28.1332,2.091531e-04,0.1442,0.8448,1183,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,LEGACY_IMPORTANCE,64,5,0,30.5962,1.186211e-04,0.0027,0.8183,1346,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_FIRST_ORDER,64,5,0,30.7681,1.140196e-04,0.0323,0.8178,1344,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,5,0,30.5498,1.198954e-04,0.0042,0.7617,1339,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_COMPOSITE,64,5,0,30.8139,1.128216e-04,0.0185,0.8044,1342,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_ADAPTIVE,64,5,0,31.1310,1.048772e-04,0.0083,0.7949,1348,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_ERROR,64,5,0,36.7277,2.890808e-05,0.0025,0.9394,1345,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,5,0,36.6585,2.937226e-05,0.0085,0.9352,1344,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_VW_AREA,64,5,0,35.5357,3.803759e-05,0.0035,0.9227,1342,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,RDP_OFFLINE,64,5,0,37.7061,2.307668e-05,0.0000,0.9500,1345,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LTTB_OFFLINE,64,5,0,31.1164,1.052318e-04,0.0000,0.9266,1345,0,0,0.9231,1.0000,0.8571,1.3889,-1.0000
ecg_101,ecg,DROP,64,5,1,24.0281,5.382382e-04,0.0214,0.7876,1339,0,0,0.9231,1.0000,0.8571,1.3889,-1.0000
ecg_101,ecg,RANDOM_DROP,64,5,1,14.0644,5.337655e-03,0.0080,0.6380,1346,0,0,0.7273,1.0000,0.5714,3.4722,-1.0000
ecg_101,ecg,DROP_MIDDLE,64,5,1,23.8869,5.560319e-04,0.0031,0.7600,1347,0,0,0.9231,1.0000,0.8571,3.2407,-1.0000
ecg_101,ecg,DROP_LOW_VARIANCE,64,5,1,30.0195,1.354679e-04,0.0037,0.7382,1346,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,ADAPTIVE,64,5,1,27.8115,2.252333e-04,0.1735,0.8384,1185,0,0,0.9231,1.0000,0.8571,1.3889,-1.0000
ecg_101,ecg,LEGACY_IMPORTANCE,64,5,1,30.5732,1.192514e-04,0.0279,0.8186,1345,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_FIRST_ORDER,64,5,1,30.5976,1.185832e-04,0.0277,0.8197,1344,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,5,1,29.2689,1.610255e-04,0.0088,0.7608,1347,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_COMPOSITE,64,5,1,30.9416,1.095534e-04,0.0090,0.8074,1343,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_ADAPTIVE,64,5,1,31.3998,9.858376e-05,0.0029,0.8004,1344,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_ERROR,64,5,1,36.7807,2.855750e-05,0.0019,0.9366,1343,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,5,1,36.7971,2.844932e-05,0.0101,0.9386,1344,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_VW_AREA,64,5,1,35.7555,3.616100e-05,0.0025,0.9168,1347,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,RDP_OFFLINE,64,5,1,37.6680,2.328019e-05,0.0000,0.9500,1343,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LTTB_OFFLINE,64,5,1,31.1973,1.032888e-04,0.0000,0.9182,1343,0,0,0.9231,1.0000,0.8571,2.3148,-1.0000
ecg_101,ecg,DROP,64,5,2,25.0738,4.230615e-04,0.0023,0.7837,1344,0,0,0.9231,1.0000,0.8571,2.3148,-1.0000
ecg_101,ecg,RANDOM_DROP,64,5,2,18.2866,2.018955e-03,0.0083,0.7282,1342,0,0,0.9231,1.0000,0.8571,3.7037,-1.0000
ecg_101,ecg,DROP_MIDDLE,64,5,2,25.7231,3.643163e-04,0.0027,0.8130,1343,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,DROP_LOW_VARIANCE,64,5,2,29.9378,1.380387e-04,0.0221,0.7413,1341,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,ADAPTIVE,64,5,2,26.9761,2.730076e-04,0.1539,0.8214,1184,0,0,0.9231,1.0000,0.8571,2.3148,-1.0000
ecg_101,ecg,LEGACY_IMPORTANCE,64,5,2,30.8336,1.123124e-04,0.0024,0.8189,1343,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_FIRST_ORDER,64,5,2,30.5711,1.193092e-04,0.0042,0.8208,1340,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_WINDOWED_ENERGY,64,5,2,30.7621,1.141772e-04,0.0097,0.7611,1344,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_COMPOSITE,64,5,2,30.6774,1.164259e-04,0.0258,0.8080,1342,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_ADAPTIVE,64,5,2,30.8019,1.131357e-04,0.0041,0.7971,1343,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_ERROR,64,5,2,36.8426,2.815293e-05,0.0025,0.9355,1346,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_INTERP_COMPOSITE,64,5,2,36.8063,2.838906e-05,0.0027,0.9361,1345,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_VW_AREA,64,5,2,35.7319,3.635772e-05,0.0144,0.9188,1346,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,RDP_OFFLINE,64,5,2,37.6850,2.318918e-05,0.0000,0.9500,1346,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,LTTB_OFFLINE,64,5,2,30.6686,1.166615e-04,0.0000,0.9219,1346,0,0,0.9231,1.0000,0.8571,1.3889,-1.0000
ecg_101,ecg,DROP,64,5,3,24.0408,5.366729e-04,0.0012,0.7809,1347,0,0,0.9231,1.0000,0.8571,2.7778,-1.0000
ecg_101,ecg,RANDOM_DROP,64,5,3,18.1336,2.091325e-03,0.0336,0.7670,1338,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,DROP_MIDDLE,64,5,3,23.9368,5.496747e-04,0.0026,0.7778,1345,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,DROP_LOW_VARIANCE,64,5,3,30.0737,1.337889e-04,0.0034,0.7399,1341,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,ADAPTIVE,64,5,3,27.4202,2.464733e-04,0.1261,0.8295,1183,0,0,0.9231,1.0000,0.8571,1.8519,-1.0000
ecg_101,ecg,LEGACY_IMPORTANCE,64,5,3,30.6739,1.165184e-04,0.0027,0.8197,1344,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
ecg_101,ecg,IMP_FIRST_ORDER,64,5,3,30.6254,1.178281e-04,0.0253,0.8197,1344,0,0,0.9231,1.0000,0.8571,0.4630,-1.0000
