signal,domain,buffer_size,overload,retained,decimation,bits_per_index,bits_per_survivor,CR,bits_per_sample,snr_db,PRD_pct,CR_v3_float32
ecg_215,ecg,128,5,527,3.795066413662239,3.261168384879725,19.261168384879724,3.152511904016304,5.075317869415808,27.961328,3.9988360622261507,1.2650221378874131
ecg_215,ecg,128,6,461,4.3383947939262475,3.4317906302274106,19.43179063022741,3.5722038191807957,4.479027740267418,26.577028,4.689738207218455,1.4461315979754157
ecg_215,ecg,128,10,327,6.116207951070336,3.9866361749789636,19.986636174978962,4.896237984240407,3.2678150146090603,23.686313,6.541605501703182,2.038735983690112
ecg_215,ecg,128,20,227,8.810572687224669,4.716132881209264,20.716132881209262,6.80480106031092,2.3512810820172514,21.192277,8.717383457222356,2.9368575624082234
ecg_215,ecg,128,30,194,10.309278350515465,4.899383674139066,20.899383674139067,7.89250325177555,2.0272402163914895,18.560095,11.803077262259988,3.4364261168384878
ecg_215,ecg,128,50,167,11.976047904191617,5.163190105537737,21.163190105537737,9.054247753363319,1.767126373812401,16.043369,15.769994795475148,3.992015968063872
ecg_215,ecg,256,2,1255,1.593625498007968,3.261168384879725,19.261168384879724,1.323803803519197,12.086383161512027,40.882797,0.9033585305055014,0.5312084993359893
ecg_215,ecg,256,3,922,2.1691973969631237,3.261168384879725,19.261168384879724,1.8019238323390374,8.879398625429552,35.074696,1.7630523178496817,0.7230657989877078
ecg_215,ecg,256,4,755,2.6490066225165565,3.261168384879725,19.261168384879724,2.200495064127937,7.2710910652920955,31.576646,2.637349584679633,0.8830022075055187
ecg_215,ecg,256,5,655,3.053435114503817,3.261168384879725,19.261168384879724,2.536448509032965,6.30803264604811,29.761962,3.2501387379006466,1.0178117048346056
ecg_215,ecg,256,6,589,3.395585738539898,3.261168384879725,19.261168384879724,2.820668545698799,5.672414089347079,28.92154,3.580329525717955,1.1318619128466327
ecg_215,ecg,256,10,455,4.395604395604396,3.4579859462304094,19.45798594623041,3.6144373073357716,4.426691802767419,26.674329,4.637496021043399,1.465201465201465
ecg_215,ecg,256,20,355,5.633802816901408,3.8372897812827493,19.83728978128275,4.544010097360876,3.521118936177688,24.478533,5.971361311454561,1.8779342723004695
ecg_215,ecg,256,30,322,6.211180124223603,4.016038332123016,20.016038332123017,4.96496261341027,3.2225821714718057,23.558836,6.638320248713401,2.070393374741201
ecg_215,ecg,256,50,295,6.779661016949152,4.192032668004265,20.192032668004266,5.372147423427669,2.9783248185306292,22.125425,7.829404840262496,2.2598870056497176
ecg_215,ecg,512,2,1511,1.3236267372600927,3.261168384879725,19.261168384879724,1.0995193735384463,14.551812714776633,45.420776,0.5357487914165764,0.4412089124200309
ecg_215,ecg,512,3,1178,1.697792869269949,3.261168384879725,19.261168384879724,1.4103342728493995,11.344828178694158,39.250957,1.0900643838954145,0.5659309564233164
ecg_215,ecg,512,4,1011,1.9782393669634026,3.261168384879725,19.261168384879724,1.6432975009066195,9.7365206185567,36.924318,1.4248990601076288,0.6594131223211341
ecg_215,ecg,512,5,911,2.1953896816684964,3.261168384879725,19.261168384879724,1.8236814197767204,8.773462199312714,35.108825,1.7561384430506106,0.7317965605561654
ecg_215,ecg,512,6,845,2.366863905325444,3.261168384879725,19.261168384879724,1.9661228087770326,8.137843642611683,33.795455,2.0428065890603624,0.7889546351084813
ecg_215,ecg,512,10,711,2.8129395218002813,3.261168384879725,19.261168384879724,2.336671973862999,6.847345360824741,31.487138,2.6646679600289014,0.9376465072667605
ecg_215,ecg,512,20,611,3.2733224222585924,3.261168384879725,19.261168384879724,2.7191060121384494,5.884286941580755,29.624315,3.30205459912759,1.0911074740861975
ecg_215,ecg,512,30,578,3.4602076124567476,3.261168384879725,19.261168384879724,2.874349088956042,5.56647766323024,29.461079,3.364697690019288,1.1534025374855825
ecg_215,ecg,512,50,551,3.629764065335753,3.261168384879725,19.261168384879724,3.0151974109194057,5.306451890034364,29.024113,3.538297535991734,1.2099213551119177
ecg_228,ecg,64,2,1063,1.881467544684854,3.261168384879725,19.261168384879724,1.5629104171369637,10.237310996563574,39.868056,1.0153065782012423,0.6271558482282847
ecg_228,ecg,64,3,730,2.73972602739726,3.261168384879725,19.261168384879724,2.2758544841323185,7.030326460481099,34.39911,1.9056559710686636,0.91324200913242
ecg_228,ecg,64,4,563,3.552397868561279,3.261168384879725,19.261168384879724,2.950930325784356,5.422018900343643,31.193143,2.75640386369158,1.1841326228537596
ecg_228,ecg,64,5,463,4.319654427645788,3.423209731176752,19.42320973117675,3.5583444651475387,4.496473052767418,28.319328,3.837369328650806,1.4398848092152627
ecg_228,ecg,64,6,397,5.037783375314861,3.6527698666530437,19.652769866653045,4.1014337699953485,3.90107481853063,26.922576,4.506830243209361,1.6792611251049538
ecg_228,ecg,64,10,263,7.604562737642586,4.438058143935553,20.438058143935553,5.953256564072579,2.687604645927525,23.161843,6.948768607381581,2.534854245880862
ecg_228,ecg,64,20,163,12.269938650306749,5.204771457820872,21.204771457820872,9.25824731454488,1.728188873812401,20.41519,9.533239417100098,4.08997955010225
ecg_228,ecg,64,30,130,15.384615384615385,5.593155876895067,21.593155876895068,11.399623452782725,1.4035551319981794,17.016265,14.098949338620304,5.128205128205129
ecg_228,ecg,64,50,103,19.41747572815534,5.942266245376491,21.94226624537649,14.158957337232634,1.1300267116368894,16.320717,15.274399664150298,6.472491909385114
ecg_228,ecg,128,2,1127,1.774622892635315,3.261168384879725,19.261168384879724,1.474155965764501,10.853668384879724,40.790575,0.9130009932463754,0.5915409642117717
ecg_228,ecg,128,3,794,2.5188916876574305,3.261168384879725,19.261168384879724,2.092410293975557,7.646683848797251,35.341233,1.7097725881703436,0.8396305625524769
ecg_228,ecg,128,4,627,3.189792663476874,3.261168384879725,19.261168384879724,2.6497189368685685,6.038376288659793,32.19195,2.4569849711385503,1.063264221158958
ecg_228,ecg,128,5,527,3.795066413662239,3.261168384879725,19.261168384879724,3.152511904016304,5.075317869415808,29.629657,3.3000243923019137,1.2650221378874131
ecg_228,ecg,128,6,461,4.3383947939262475,3.4317906302274106,19.43179063022741,3.5722038191807957,4.479027740267418,28.001333,3.9804607881024823,1.4461315979754157
ecg_228,ecg,128,10,327,6.116207951070336,3.9866361749789636,19.986636174978962,4.896237984240407,3.2678150146090603,24.633832,5.865545391511502,2.038735983690112
ecg_228,ecg,128,20,227,8.810572687224669,4.716132881209264,20.716132881209262,6.80480106031092,2.3512810820172514,21.90035,8.034937445607152,2.9368575624082234
ecg_228,ecg,128,30,194,10.309278350515465,4.899383674139066,20.899383674139067,7.89250325177555,2.0272402163914895,20.482692,9.45943941459699,3.4364261168384878
ecg_228,ecg,128,50,167,11.976047904191617,5.163190105537737,21.163190105537737,9.054247753363319,1.767126373812401,18.356511,12.08299094432484,3.992015968063872
ecg_228,ecg,256,2,1255,1.593625498007968,3.261168384879725,19.261168384879724,1.323803803519197,12.086383161512027,42.323151,0.7653189200551265,0.5312084993359893
ecg_228,ecg,256,3,922,2.1691973969631237,3.261168384879725,19.261168384879724,1.8019238323390374,8.879398625429552,36.836701,1.43934515416544,0.7230657989877078
ecg_228,ecg,256,4,755,2.6490066225165565,3.261168384879725,19.261168384879724,2.200495064127937,7.2710910652920955,33.917506,2.0143025382795336,0.8830022075055187
ecg_228,ecg,256,5,655,3.053435114503817,3.261168384879725,19.261168384879724,2.536448509032965,6.30803264604811,31.771503,2.578842684761704,1.0178117048346056
ecg_228,ecg,256,6,589,3.395585738539898,3.261168384879725,19.261168384879724,2.820668545698799,5.672414089347079,30.901385,2.850563697429124,1.1318619128466327
ecg_228,ecg,256,10,455,4.395604395604396,3.4579859462304094,19.45798594623041,3.6144373073357716,4.426691802767419,27.743339,4.1004644403301125,1.465201465201465
ecg_228,ecg,256,20,355,5.633802816901408,3.8372897812827493,19.83728978128275,4.544010097360876,3.521118936177688,25.44725,5.341183515884648,1.8779342723004695
ecg_228,ecg,256,30,322,6.211180124223603,4.016038332123016,20.016038332123017,4.96496261341027,3.2225821714718057,24.39167,6.0313773398578805,2.070393374741201
ecg_228,ecg,256,50,295,6.779661016949152,4.192032668004265,20.192032668004266,5.372147423427669,2.9783248185306292,21.118067,8.792181605333111,2.2598870056497176
ecg_228,ecg,512,2,1511,1.3236267372600927,3.261168384879725,19.261168384879724,1.0995193735384463,14.551812714776633,46.589101,0.4683224207977419,0.4412089124200309
ecg_228,ecg,512,3,1178,1.697792869269949,3.261168384879725,19.261168384879724,1.4103342728493995,11.344828178694158,40.743388,0.9179744634368014,0.5659309564233164
ecg_228,ecg,512,4,1011,1.9782393669634026,3.261168384879725,19.261168384879724,1.6432975009066195,9.7365206185567,38.198001,1.2305519416093524,0.6594131223211341
ecg_228,ecg,512,5,911,2.1953896816684964,3.261168384879725,19.261168384879724,1.8236814197767204,8.773462199312714,36.646742,1.4711701347668509,0.7317965605561654
ecg_228,ecg,512,6,845,2.366863905325444,3.261168384879725,19.261168384879724,1.9661228087770326,8.137843642611683,35.670922,1.6460912258322282,0.7889546351084813
ecg_228,ecg,512,10,711,2.8129395218002813,3.261168384879725,19.261168384879724,2.336671973862999,6.847345360824741,33.648083,2.0777622428782796,0.9376465072667605
ecg_228,ecg,512,20,611,3.2733224222585924,3.261168384879725,19.261168384879724,2.7191060121384494,5.884286941580755,31.948315,2.526877858683832,1.0911074740861975
ecg_228,ecg,512,30,578,3.4602076124567476,3.261168384879725,19.261168384879724,2.874349088956042,5.56647766323024,31.744161,2.586973321374235,1.1534025374855825
ecg_228,ecg,512,50,551,3.629764065335753,3.261168384879725,19.261168384879724,3.0151974109194057,5.306451890034364,31.329498,2.713470472335115,1.2099213551119177
vib_normal_0hp,vibration,64,2,1063,1.881467544684854,3.261168384879725,19.261168384879724,1.5629104171369637,10.237310996563574,24.684981,5.831106184503129,0.6271558482282847
vib_normal_0hp,vibration,64,3,730,2.73972602739726,3.261168384879725,19.261168384879724,2.2758544841323185,7.030326460481099,18.514811,11.86477344817781,0.91324200913242
vib_normal_0hp,vibration,64,4,563,3.552397868561279,3.261168384879725,19.261168384879724,2.950930325784356,5.422018900343643,15.165261,17.44765037333517,1.1841326228537596
vib_normal_0hp,vibration,64,5,463,4.319654427645788,3.423209731176752,19.42320973117675,3.5583444651475387,4.496473052767418,12.178874,24.60686575906991,1.4398848092152627
vib_normal_0hp,vibration,64,6,397,5.037783375314861,3.6527698666530437,19.652769866653045,4.1014337699953485,3.90107481853063,9.090631,35.113041517305625,1.6792611251049538
vib_normal_0hp,vibration,64,10,263,7.604562737642586,4.438058143935553,20.438058143935553,5.953256564072579,2.687604645927525,3.723852,65.13394753455566,2.534854245880862
vib_normal_0hp,vibration,64,20,163,12.269938650306749,5.204771457820872,21.204771457820872,9.25824731454488,1.728188873812401,1.032301,88.79427181094228,4.08997955010225
vib_normal_0hp,vibration,64,30,130,15.384615384615385,5.593155876895067,21.593155876895068,11.399623452782725,1.4035551319981794,0.676465,92.50745859632694,5.128205128205129
vib_normal_0hp,vibration,64,50,103,19.41747572815534,5.942266245376491,21.94226624537649,14.158957337232634,1.1300267116368894,-0.476754,105.64226401944228,6.472491909385114
vib_normal_0hp,vibration,128,2,1127,1.774622892635315,3.261168384879725,19.261168384879724,1.474155965764501,10.853668384879724,25.439807,5.345762375202151,0.5915409642117717
vib_normal_0hp,vibration,128,3,794,2.5188916876574305,3.261168384879725,19.261168384879724,2.092410293975557,7.646683848797251,19.398657,10.716849948496797,0.8396305625524769
vib_normal_0hp,vibration,128,4,627,3.189792663476874,3.261168384879725,19.261168384879724,2.6497189368685685,6.038376288659793,16.021515,15.809722607409519,1.063264221158958
vib_normal_0hp,vibration,128,5,527,3.795066413662239,3.261168384879725,19.261168384879724,3.152511904016304,5.075317869415808,13.138695,22.0325746369088,1.2650221378874131
vib_normal_0hp,vibration,128,6,461,4.3383947939262475,3.4317906302274106,19.43179063022741,3.5722038191807957,4.479027740267418,10.698732,29.178529424483358,1.4461315979754157
vib_normal_0hp,vibration,128,10,327,6.116207951070336,3.9866361749789636,19.986636174978962,4.896237984240407,3.2678150146090603,4.874132,57.05495931279233,2.038735983690112
vib_normal_0hp,vibration,128,20,227,8.810572687224669,4.716132881209264,20.716132881209262,6.80480106031092,2.3512810820172514,2.312719,76.62386419968351,2.9368575624082234
vib_normal_0hp,vibration,128,30,194,10.309278350515465,4.899383674139066,20.899383674139067,7.89250325177555,2.0272402163914895,2.329849,76.47289827676235,3.4364261168384878
vib_normal_0hp,vibration,128,50,167,11.976047904191617,5.163190105537737,21.163190105537737,9.054247753363319,1.767126373812401,0.283654,96.78706045768297,3.992015968063872
vib_normal_0hp,vibration,256,2,1255,1.593625498007968,3.261168384879725,19.261168384879724,1.323803803519197,12.086383161512027,26.692483,4.627813514409932,0.5312084993359893
vib_normal_0hp,vibration,256,3,922,2.1691973969631237,3.261168384879725,19.261168384879724,1.8019238323390374,8.879398625429552,21.127994,8.782138865464576,0.7230657989877078
vib_normal_0hp,vibration,256,4,755,2.6490066225165565,3.261168384879725,19.261168384879724,2.200495064127937,7.2710910652920955,18.106729,12.435508537467172,0.8830022075055187
vib_normal_0hp,vibration,256,5,655,3.053435114503817,3.261168384879725,19.261168384879724,2.536448509032965,6.30803264604811,15.588232,16.6183690778913,1.0178117048346056
vib_normal_0hp,vibration,256,6,589,3.395585738539898,3.261168384879725,19.261168384879724,2.820668545698799,5.672414089347079,13.875947,20.23963377873033,1.1318619128466327
vib_normal_0hp,vibration,256,10,455,4.395604395604396,3.4579859462304094,19.45798594623041,3.6144373073357716,4.426691802767419,10.713496,29.128974812281417,1.465201465201465
vib_normal_0hp,vibration,256,20,355,5.633802816901408,3.8372897812827493,19.83728978128275,4.544010097360876,3.521118936177688,6.991131,44.71399253775253,1.8779342723004695
vib_normal_0hp,vibration,256,30,322,6.211180124223603,4.016038332123016,20.016038332123017,4.96496261341027,3.2225821714718057,5.93902,50.47182400292406,2.070393374741201
vib_normal_0hp,vibration,256,50,295,6.779661016949152,4.192032668004265,20.192032668004266,5.372147423427669,2.9783248185306292,5.042878,55.957216101858585,2.2598870056497176
vib_normal_0hp,vibration,512,2,1511,1.3236267372600927,3.261168384879725,19.261168384879724,1.0995193735384463,14.551812714776633,31.146739,2.7711692419659495,0.4412089124200309
vib_normal_0hp,vibration,512,3,1178,1.697792869269949,3.261168384879725,19.261168384879724,1.4103342728493995,11.344828178694158,25.098435,5.560044276133189,0.5659309564233164
vib_normal_0hp,vibration,512,4,1011,1.9782393669634026,3.261168384879725,19.261168384879724,1.6432975009066195,9.7365206185567,22.378046,7.604973411294015,0.6594131223211341
vib_normal_0hp,vibration,512,5,911,2.1953896816684964,3.261168384879725,19.261168384879724,1.8236814197767204,8.773462199312714,21.237994,8.671621231059962,0.7317965605561654
vib_normal_0hp,vibration,512,6,845,2.366863905325444,3.261168384879725,19.261168384879724,1.9661228087770326,8.137843642611683,20.240019,9.727450959376984,0.7889546351084813
vib_normal_0hp,vibration,512,10,711,2.8129395218002813,3.261168384879725,19.261168384879724,2.336671973862999,6.847345360824741,17.759541,12.94264234166446,0.9376465072667605
vib_normal_0hp,vibration,512,20,611,3.2733224222585924,3.261168384879725,19.261168384879724,2.7191060121384494,5.884286941580755,16.047445,15.762596195914366,1.0911074740861975
vib_normal_0hp,vibration,512,30,578,3.4602076124567476,3.261168384879725,19.261168384879724,2.874349088956042,5.56647766323024,15.211423,17.355169117020708,1.1534025374855825
vib_normal_0hp,vibration,512,50,551,3.629764065335753,3.261168384879725,19.261168384879724,3.0151974109194057,5.306451890034364,14.780678,18.237533388916106,1.2099213551119177
vib_inner_race_007,vibration,64,2,1063,1.881467544684854,3.261168384879725,19.261168384879724,1.5629104171369637,10.237310996563574,13.043473,22.27544301178163,0.6271558482282847
vib_inner_race_007,vibration,64,3,730,2.73972602739726,3.261168384879725,19.261168384879724,2.2758544841323185,7.030326460481099,7.732605,41.05534916098988,0.91324200913242
vib_inner_race_007,vibration,64,4,563,3.552397868561279,3.261168384879725,19.261168384879724,2.950930325784356,5.422018900343643,4.977668,56.37890023811549,1.1841326228537596
vib_inner_race_007,vibration,64,5,463,4.319654427645788,3.423209731176752,19.42320973117675,3.5583444651475387,4.496473052767418,3.145457,69.618898875264,1.4398848092152627
vib_inner_race_007,vibration,64,6,397,5.037783375314861,3.6527698666530437,19.652769866653045,4.1014337699953485,3.90107481853063,2.080552,78.69957734630961,1.6792611251049538
vib_inner_race_007,vibration,64,10,263,7.604562737642586,4.438058143935553,20.438058143935553,5.953256564072579,2.687604645927525,-1.151195,114.17203710853711,2.534854245880862
vib_inner_race_007,vibration,64,20,163,12.269938650306749,5.204771457820872,21.204771457820872,9.25824731454488,1.728188873812401,-3.3717,147.4297061765435,4.08997955010225
vib_inner_race_007,vibration,64,30,130,15.384615384615385,5.593155876895067,21.593155876895068,11.399623452782725,1.4035551319981794,-4.0611,159.60812656492263,5.128205128205129
vib_inner_race_007,vibration,64,50,103,19.41747572815534,5.942266245376491,21.94226624537649,14.158957337232634,1.1300267116368894,-3.952585,157.62650638086927,6.472491909385114
vib_inner_race_007,vibration,128,2,1127,1.774622892635315,3.261168384879725,19.261168384879724,1.474155965764501,10.853668384879724,13.76151,20.50805625172081,0.5915409642117717
vib_inner_race_007,vibration,128,3,794,2.5188916876574305,3.261168384879725,19.261168384879724,2.092410293975557,7.646683848797251,8.409525,37.97727068040872,0.8396305625524769
vib_inner_race_007,vibration,128,4,627,3.189792663476874,3.261168384879725,19.261168384879724,2.6497189368685685,6.038376288659793,5.544241,52.81872944025886,1.063264221158958
vib_inner_race_007,vibration,128,5,527,3.795066413662239,3.261168384879725,19.261168384879724,3.152511904016304,5.075317869415808,3.659002,65.62206610666342,1.2650221378874131
vib_inner_race_007,vibration,128,6,461,4.3383947939262475,3.4317906302274106,19.43179063022741,3.5722038191807957,4.479027740267418,2.866328,71.89250230229672,1.4461315979754157
vib_inner_race_007,vibration,128,10,327,6.116207951070336,3.9866361749789636,19.986636174978962,4.896237984240407,3.2678150146090603,0.577849,93.56373495251502,2.038735983690112
vib_inner_race_007,vibration,128,20,227,8.810572687224669,4.716132881209264,20.716132881209262,6.80480106031092,2.3512810820172514,-1.283056,115.9185126318491,2.9368575624082234
vib_inner_race_007,vibration,128,30,194,10.309278350515465,4.899383674139066,20.899383674139067,7.89250325177555,2.0272402163914895,-2.657292,135.78900311821286,3.4364261168384878
vib_inner_race_007,vibration,128,50,167,11.976047904191617,5.163190105537737,21.163190105537737,9.054247753363319,1.767126373812401,-2.640223,135.52242056918436,3.992015968063872
vib_inner_race_007,vibration,256,2,1255,1.593625498007968,3.261168384879725,19.261168384879724,1.323803803519197,12.086383161512027,15.434683,16.91476038737603,0.5312084993359893
vib_inner_race_007,vibration,256,3,922,2.1691973969631237,3.261168384879725,19.261168384879724,1.8019238323390374,8.879398625429552,9.885133,32.04375112265416,0.7230657989877078
vib_inner_race_007,vibration,256,4,755,2.6490066225165565,3.261168384879725,19.261168384879724,2.200495064127937,7.2710910652920955,6.935117,45.00327814886524,0.8830022075055187
vib_inner_race_007,vibration,256,5,655,3.053435114503817,3.261168384879725,19.261168384879724,2.536448509032965,6.30803264604811,5.390468,53.762146503325106,1.0178117048346056
vib_inner_race_007,vibration,256,6,589,3.395585738539898,3.261168384879725,19.261168384879724,2.820668545698799,5.672414089347079,3.854329,64.16283577331058,1.1318619128466327
vib_inner_race_007,vibration,256,10,455,4.395604395604396,3.4579859462304094,19.45798594623041,3.6144373073357716,4.426691802767419,2.556251,74.50534841846367,1.465201465201465
vib_inner_race_007,vibration,256,20,355,5.633802816901408,3.8372897812827493,19.83728978128275,4.544010097360876,3.521118936177688,1.028934,88.82869871245633,1.8779342723004695
vib_inner_race_007,vibration,256,30,322,6.211180124223603,4.016038332123016,20.016038332123017,4.96496261341027,3.2225821714718057,0.69881,92.26978316168277,2.070393374741201
vib_inner_race_007,vibration,256,50,295,6.779661016949152,4.192032668004265,20.192032668004266,5.372147423427669,2.9783248185306292,-0.300191,103.51649293825216,2.2598870056497176
vib_inner_race_007,vibration,512,2,1511,1.3236267372600927,3.261168384879725,19.261168384879724,1.0995193735384463,14.551812714776633,20.283938,9.678389589113372,0.4412089124200309
vib_inner_race_007,vibration,512,3,1178,1.697792869269949,3.261168384879725,19.261168384879724,1.4103342728493995,11.344828178694158,13.554348,21.003061304112943,0.5659309564233164
vib_inner_race_007,vibration,512,4,1011,1.9782393669634026,3.261168384879725,19.261168384879724,1.6432975009066195,9.7365206185567,11.24119,27.41198591541176,0.6594131223211341
vib_inner_race_007,vibration,512,5,911,2.1953896816684964,3.261168384879725,19.261168384879724,1.8236814197767204,8.773462199312714,9.347598,34.089458291473946,0.7317965605561654
vib_inner_race_007,vibration,512,6,845,2.366863905325444,3.261168384879725,19.261168384879724,1.9661228087770326,8.137843642611683,8.340206,38.28156641130511,0.7889546351084813
vib_inner_race_007,vibration,512,10,711,2.8129395218002813,3.261168384879725,19.261168384879724,2.336671973862999,6.847345360824741,6.693926,46.270447526016966,0.9376465072667605
vib_inner_race_007,vibration,512,20,611,3.2733224222585924,3.261168384879725,19.261168384879724,2.7191060121384494,5.884286941580755,5.393287,53.74470086374781,1.0911074740861975
vib_inner_race_007,vibration,512,30,578,3.4602076124567476,3.261168384879725,19.261168384879724,2.874349088956042,5.56647766323024,4.683339,58.322086140549786,1.1534025374855825
vib_inner_race_007,vibration,512,50,551,3.629764065335753,3.261168384879725,19.261168384879724,3.0151974109194057,5.306451890034364,4.183273,61.77835642744915,1.2099213551119177
vib_ball_fault_007,vibration,64,2,1063,1.881467544684854,3.261168384879725,19.261168384879724,1.5629104171369637,10.237310996563574,9.182088,34.74526273065549,0.6271558482282847
vib_ball_fault_007,vibration,64,3,730,2.73972602739726,3.261168384879725,19.261168384879724,2.2758544841323185,7.030326460481099,4.315506,60.844972618722394,0.91324200913242
vib_ball_fault_007,vibration,64,4,563,3.552397868561279,3.261168384879725,19.261168384879724,2.950930325784356,5.422018900343643,1.652197,82.67803571437831,1.1841326228537596
vib_ball_fault_007,vibration,64,5,463,4.319654427645788,3.423209731176752,19.42320973117675,3.5583444651475387,4.496473052767418,0.661323,92.6688663115112,1.4398848092152627
vib_ball_fault_007,vibration,64,6,397,5.037783375314861,3.6527698666530437,19.652769866653045,4.1014337699953485,3.90107481853063,-0.220027,102.56551144849915,1.6792611251049538
vib_ball_fault_007,vibration,64,10,263,7.604562737642586,4.438058143935553,20.438058143935553,5.953256564072579,2.687604645927525,-1.72317,121.94345622404963,2.534854245880862
vib_ball_fault_007,vibration,64,20,163,12.269938650306749,5.204771457820872,21.204771457820872,9.25824731454488,1.728188873812401,-3.159344,143.8689917397205,4.08997955010225
vib_ball_fault_007,vibration,64,30,130,15.384615384615385,5.593155876895067,21.593155876895068,11.399623452782725,1.4035551319981794,-3.55091,150.50311890813109,5.128205128205129
vib_ball_fault_007,vibration,64,50,103,19.41747572815534,5.942266245376491,21.94226624537649,14.158957337232634,1.1300267116368894,-3.937958,157.36128741292228,6.472491909385114
vib_ball_fault_007,vibration,128,2,1127,1.774622892635315,3.261168384879725,19.261168384879724,1.474155965764501,10.853668384879724,9.999245,31.62552545470935,0.5915409642117717
vib_ball_fault_007,vibration,128,3,794,2.5188916876574305,3.261168384879725,19.261168384879724,2.092410293975557,7.646683848797251,4.945625,56.587271002116324,0.8396305625524769
vib_ball_fault_007,vibration,128,4,627,3.189792663476874,3.261168384879725,19.261168384879724,2.6497189368685685,6.038376288659793,2.450505,75.41795463677047,1.063264221158958
vib_ball_fault_007,vibration,128,5,527,3.795066413662239,3.261168384879725,19.261168384879724,3.152511904016304,5.075317869415808,1.6732,82.47835680027964,1.2650221378874131
vib_ball_fault_007,vibration,128,6,461,4.3383947939262475,3.4317906302274106,19.43179063022741,3.5722038191807957,4.479027740267418,0.243854,97.23157036499728,1.4461315979754157
vib_ball_fault_007,vibration,128,10,327,6.116207951070336,3.9866361749789636,19.986636174978962,4.896237984240407,3.2678150146090603,-0.808087,109.74995478684228,2.038735983690112
vib_ball_fault_007,vibration,128,20,227,8.810572687224669,4.716132881209264,20.716132881209262,6.80480106031092,2.3512810820172514,-1.943884,125.08182235932246,2.9368575624082234
vib_ball_fault_007,vibration,128,30,194,10.309278350515465,4.899383674139066,20.899383674139067,7.89250325177555,2.0272402163914895,-2.825298,138.4410549340195,3.4364261168384878
vib_ball_fault_007,vibration,128,50,167,11.976047904191617,5.163190105537737,21.163190105537737,9.054247753363319,1.767126373812401,-3.102698,142.93378686762722,3.992015968063872
vib_ball_fault_007,vibration,256,2,1255,1.593625498007968,3.261168384879725,19.261168384879724,1.323803803519197,12.086383161512027,11.363912,27.02740814283226,0.5312084993359893
vib_ball_fault_007,vibration,256,3,922,2.1691973969631237,3.261168384879725,19.261168384879724,1.8019238323390374,8.879398625429552,6.406229,47.828697052525214,0.7230657989877078
vib_ball_fault_007,vibration,256,4,755,2.6490066225165565,3.261168384879725,19.261168384879724,2.200495064127937,7.2710910652920955,3.805139,64.52723411839419,0.8830022075055187
vib_ball_fault_007,vibration,256,5,655,3.053435114503817,3.261168384879725,19.261168384879724,2.536448509032965,6.30803264604811,2.733617,72.99937637329576,1.0178117048346056
vib_ball_fault_007,vibration,256,6,589,3.395585738539898,3.261168384879725,19.261168384879724,2.820668545698799,5.672414089347079,2.038759,79.07916045996379,1.1318619128466327
vib_ball_fault_007,vibration,256,10,455,4.395604395604396,3.4579859462304094,19.45798594623041,3.6144373073357716,4.426691802767419,0.115708,98.67669610384323,1.465201465201465
vib_ball_fault_007,vibration,256,20,355,5.633802816901408,3.8372897812827493,19.83728978128275,4.544010097360876,3.521118936177688,-0.590068,107.02947619907836,1.8779342723004695
vib_ball_fault_007,vibration,256,30,322,6.211180124223603,4.016038332123016,20.016038332123017,4.96496261341027,3.2225821714718057,-1.287708,115.98061304711015,2.070393374741201
vib_ball_fault_007,vibration,256,50,295,6.779661016949152,4.192032668004265,20.192032668004266,5.372147423427669,2.9783248185306292,-1.39549,117.42876677801301,2.2598870056497176
vib_ball_fault_007,vibration,512,2,1511,1.3236267372600927,3.261168384879725,19.261168384879724,1.0995193735384463,14.551812714776633,15.565345,16.662215611339057,0.4412089124200309
vib_ball_fault_007,vibration,512,3,1178,1.697792869269949,3.261168384879725,19.261168384879724,1.4103342728493995,11.344828178694158,9.895684,32.00485028816578,0.5659309564233164
vib_ball_fault_007,vibration,512,4,1011,1.9782393669634026,3.261168384879725,19.261168384879724,1.6432975009066195,9.7365206185567,7.699206,41.21351917364734,0.6594131223211341
vib_ball_fault_007,vibration,512,5,911,2.1953896816684964,3.261168384879725,19.261168384879724,1.8236814197767204,8.773462199312714,6.201782,48.967834649023985,0.7317965605561654
vib_ball_fault_007,vibration,512,6,845,2.366863905325444,3.261168384879725,19.261168384879724,1.9661228087770326,8.137843642611683,5.624777,52.33125499432194,0.7889546351084813
vib_ball_fault_007,vibration,512,10,711,2.8129395218002813,3.261168384879725,19.261168384879724,2.336671973862999,6.847345360824741,4.151076,62.007782422656845,0.9376465072667605
vib_ball_fault_007,vibration,512,20,611,3.2733224222585924,3.261168384879725,19.261168384879724,2.7191060121384494,5.884286941580755,2.499435,74.99429900591672,1.0911074740861975
vib_ball_fault_007,vibration,512,30,578,3.4602076124567476,3.261168384879725,19.261168384879724,2.874349088956042,5.56647766323024,1.984601,79.57377287645431,1.1534025374855825
vib_ball_fault_007,vibration,512,50,551,3.629764065335753,3.261168384879725,19.261168384879724,3.0151974109194057,5.306451890034364,1.60996,83.08105447170554,1.2099213551119177
